# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 304.4 2513.16
  2 0.075 298.9 2439.31
  3 0.125 296.2 2449.7
  4 0.175 302.6 2430.56
  5 0.225 295.4 2477.63
  6 0.275 291.4 2490.69
  7 0.325 301.5 2375.93
  8 0.375 303.4 2581.77
  9 0.425 302.4 2685.55
  10 0.475 305.1 2500.39
  11 0.525 298.7 2597.05
  12 0.575 300.4 2583.83
  13 0.625 302.4 2460.85
  14 0.675 296.9 2606.1
  15 0.725 303.9 2509.74
  16 0.775 298.7 2552.54
  17 0.825 300.5 2504.68
  18 0.875 291.7 2487.12
  19 0.925 306.4 2525.84
  20 0.975 299.1 2354.83
2100 20 6000
  1 0.025 304.6 2359.84
  2 0.075 301.7 2414.17
  3 0.125 301.2 2492.92
  4 0.175 304.5 2461.84
  5 0.225 299.6 2496.64
  6 0.275 295.5 2552.03
  7 0.325 296.6 2523.04
  8 0.375 303.4 2516.95
  9 0.425 300.8 2539.72
  10 0.475 301.2 2590.5
  11 0.525 299.8 2643.76
  12 0.575 296.3 2617.83
  13 0.625 297.6 2560.18
  14 0.675 296.2 2468.33
  15 0.725 300.6 2546.85
  16 0.775 299.4 2579.53
  17 0.825 297.1 2394.07
  18 0.875 297.1 2521.59
  19 0.925 304.8 2465.32
  20 0.975 302 2388.5
3150 20 6000
  1 0.025 302.7 2276.25
  2 0.075 299.8 2292.8
  3 0.125 296.3 2486.59
  4 0.175 298.7 2499.93
  5 0.225 299.5 2452.62
  6 0.275 294.6 2559.79
  7 0.325 297.3 2471.62
  8 0.375 304.9 2488.37
  9 0.425 305.5 2602.27
  10 0.475 301.2 2621.83
  11 0.525 298.8 2652.04
  12 0.575 296.9 2621.22
  13 0.625 299.8 2586.69
  14 0.675 297.7 2523.83
  15 0.725 307.7 2496.59
  16 0.775 298.9 2509.91
  17 0.825 299.6 2513.31
  18 0.875 292.7 2448.86
  19 0.925 307.5 2421.24
  20 0.975 299.9 2407.78
4200 20 6000
  1 0.025 307 2200.66
