# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 602.7 955.356
  2 0.075 600.1 965.813
  3 0.125 597.4 1009.51
  4 0.175 600.5 1009.72
  5 0.225 602.3 975.179
  6 0.275 604.7 966.749
  7 0.325 606.4 1012.47
  8 0.375 613.7 997.012
  9 0.425 601.1 1000.68
  10 0.475 603.8 994.719
  11 0.525 601.1 992.234
  12 0.575 598.6 999.515
  13 0.625 599.6 1000
  14 0.675 600.5 998.904
  15 0.725 587.7 1006.19
  16 0.775 590.3 993.157
  17 0.825 600.1 991.166
  18 0.875 597.3 981.919
  19 0.925 590.7 1000.73
  20 0.975 601.4 966.923
2100 20 12000
  1 0.025 603.3 958.035
  2 0.075 599.4 964.629
  3 0.125 594.9 979.923
  4 0.175 596.6 984.232
  5 0.225 595.2 1009.49
  6 0.275 601 1023.09
  7 0.325 599.8 988.115
  8 0.375 606.8 983.832
  9 0.425 600.1 994.856
  10 0.475 604.2 981.181
  11 0.525 598.9 991.021
  12 0.575 599.1 1008.01
  13 0.625 601.4 1017.81
  14 0.675 604.3 988.578
  15 0.725 591.4 994.811
  16 0.775 596.8 1002.32
  17 0.825 605.5 1004.2
  18 0.875 599.9 1052.36
  19 0.925 594.1 1002.09
  20 0.975 607.3 961.855
3150 20 12000
  1 0.025 600.9 938.96
  2 0.075 597.4 935.68
  3 0.125 597.3 1000.56
  4 0.175 601.1 989.892
  5 0.225 599.3 979.459
  6 0.275 603.4 1003
  7 0.325 601.6 1026.3
  8 0.375 614.7 967.745
  9 0.425 599.1 1016.32
  10 0.475 603.8 1022.14
  11 0.525 599.3 1034.95
  12 0.575 602.8 989.34
  13 0.625 601.1 991.117
  14 0.675 604 988.45
  15 0.725 592.3 1005
  16 0.775 592.5 1029.59
  17 0.825 603.5 991.352
  18 0.875 595.9 982.079
  19 0.925 589 990.209
  20 0.975 601 968.302
4200 20 12000
  1 0.025 602 964.754
  2 0.075 598.2 932.625
  3 0.125 601.1 948.282
  4 0.175 604.7 988.335
  5 0.225 600.9 964.419
  6 0.275 603.7 979.075
  7 0.325 603.8 999.833
  8 0.375 611.9 1022.83
  9 0.425 600.3 1038.53
  10 0.475 602.7 1016.5
  11 0.525 597.5 1037.5
  12 0.575 598.7 1001.48
  13 0.625 598.5 979.467
  14 0.675 602.7 1004.93
  15 0.725 590.2 984.601
  16 0.775 591.9 990.17
  17 0.825 600.6 1020.7
  18 0.875 597.1 1005.05
  19 0.925 590.9 997.964
  20 0.975 602.6 982.7
5250 20 12000
  1 0.025 602.3 941.02
  2 0.075 600.5 959.922
  3 0.125 595.5 961.548
  4 0.175 595.8 985.047
  5 0.225 599.3 964.739
  6 0.275 597.8 976.968
  7 0.325 599.5 1008.01
  8 0.375 609.7 999.84
  9 0.425 596.7 1071.97
  10 0.475 602.8 1037.93
  11 0.525 597.7 1037.04
  12 0.575 600.4 989.841
  13 0.625 603.3 990.704
  14 0.675 603.2 1040.22
  15 0.725 590.7 1019.22
  16 0.775 595 1013.11
  17 0.825 605.8 979.523
  18 0.875 602.9 977.288
  19 0.925 595.7 968.057
  20 0.975 605.4 987.285
6300 20 12000
  1 0.025 601.2 939.674
  2 0.075 597.9 961.202
  3 0.125 597.4 984.388
  4 0.175 602.3 960.913
  5 0.225 601.3 977.171
  6 0.275 601.8 1003.34
  7 0.325 602.9 993.166
  8 0.375 614.7 1003.15
  9 0.425 601.6 1027.55
  10 0.475 604.7 1037.14
  11 0.525 600.1 1030.08
  12 0.575 600.5 1025.65
  13 0.625 600.7 1011.29
  14 0.675 602.5 994.178
  15 0.725 591.8 1040.4
  16 0.775 591.6 993.553
  17 0.825 599 1003.83
  18 0.875 598.2 956.641
  19 0.925 590 941.785
  20 0.975 599.8 946.331
7350 20 12000
  1 0.025 604.6 929.615
  2 0.075 600.5 966.087
  3 0.125 598.1 961.886
  4 0.175 605 982.241
  5 0.225 601.1 982.415
  6 0.275 604.2 1009.53
  7 0.325 603.8 1026.37
  8 0.375 609.8 990.042
  9 0.425 598.4 992.955
  10 0.475 602.1 1043.61
  11 0.525 593.8 1051.63
  12 0.575 598.5 1030.16
  13 0.625 598.9 1020.4
  14 0.675 603.2 1025.56
  15 0.725 587.2 1017.35
  16 0.775 593 986.581
  17 0.825 604 990.485
  18 0.875 597.8 971.231
  19 0.925 593.1 934.882
  20 0.975 602.9 933.757
8400 20 12000
  1 0.025 603.5 899.886
  2 0.075 599 931.478
