# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 18000
  1 0.025 903.6 2960.9
  2 0.075 898.2 2947.65
  3 0.125 896.6 3101.69
  4 0.175 895.4 3011.1
  5 0.225 901.6 3027.3
  6 0.275 906.7 3112.45
  7 0.325 900.5 3005.41
  8 0.375 892.2 2965.71
  9 0.425 901.6 2950.59
  10 0.475 902.6 2984.11
  11 0.525 888.2 3111.81
  12 0.575 913 2984.77
  13 0.625 899.5 3041.16
  14 0.675 890.7 3023.99
  15 0.725 891.8 3010.39
  16 0.775 895.2 2984.96
  17 0.825 898.7 3024.05
  18 0.875 903.2 3118.57
  19 0.925 904.9 3025.2
  20 0.975 915.8 2953.68
2100 20 18000
  1 0.025 900.1 2890.14
  2 0.075 905.6 2927.51
  3 0.125 895.1 2993.98
  4 0.175 890.7 3073.38
  5 0.225 903.5 3000.02
  6 0.275 901.5 3092.63
  7 0.325 907.7 2981.65
  8 0.375 894 2968.14
  9 0.425 907.7 3015.17
  10 0.475 902.7 3090.26
  11 0.525 893.4 3132.39
  12 0.575 905 2999.27
  13 0.625 904.8 2962.4
  14 0.675 886.2 3062.65
  15 0.725 895.9 3038.77
  16 0.775 903.2 3038.66
  17 0.825 899.8 3044.87
  18 0.875 902.7 3027.12
  19 0.925 899.3 3049.39
  20 0.975 901.1 2961.06
3150 20 18000
  1 0.025 914.7 2923.13
  2 0.075 906.2 2946.79
  3 0.125 902 3014.16
  4 0.175 892.9 3044.72
  5 0.225 899.4 3003.43
  6 0.275 896.5 3022.96
  7 0.325 902.8 3032.31
  8 0.375 896.7 2965.82
  9 0.425 895.9 2996.63
  10 0.475 899.8 3020.3
  11 0.525 883.9 3073.33
  12 0.575 899.2 3022.37
  13 0.625 898.1 3023.59
  14 0.675 897.3 3042.93
  15 0.725 894.3 3002.38
  16 0.775 899.9 3046.99
  17 0.825 909.4 3037.43
  18 0.875 898.9 3033.31
  19 0.925 903.7 3021.43
  20 0.975 908.4 2986
4200 20 18000
  1 0.025 916.1 2880.38
  2 0.075 910.3 2886.2
  3 0.125 903.7 2947.25
  4 0.175 893.2 3008.99
  5 0.225 899.4 3043.51
  6 0.275 896.6 3034.46
  7 0.325 902.5 2969.79
  8 0.375 900.3 2971.54
  9 0.425 900.4 2969.04
  10 0.475 893.7 3187.95
  11 0.525 877.4 3104.29
  12 0.575 898.6 3081.35
  13 0.625 899.5 2974.18
  14 0.675 892.3 3021.29
  15 0.725 902.7 3058.01
  16 0.775 901 3070.33
  17 0.825 902.2 3018.13
  18 0.875 896.1 2956.89
  19 0.925 903.3 3098.85
  20 0.975 910.7 2983
5250 20 18000
  1 0.025 906.2 2806.79
  2 0.075 913.9 2867.14
  3 0.125 905.2 2929.62
  4 0.175 886.3 3056.16
  5 0.225 900.4 3007.58
  6 0.275 897.2 2924.56
  7 0.325 906.6 2990.73
  8 0.375 899.4 3045.4
  9 0.425 903.9 3057.96
  10 0.475 900.1 3144.63
  11 0.525 888.8 3229.13
  12 0.575 899.8 3110.84
  13 0.625 894.4 3060.64
  14 0.675 890 3005.43
  15 0.725 897.4 2998.7
  16 0.775 899 3039.61
  17 0.825 907 3015.36
  18 0.875 896.6 3002.96
  19 0.925 902.2 2974.85
  20 0.975 905.6 3055.96
6300 20 18000
  1 0.025 909.3 2783.89
  2 0.075 909.4 2852.02
  3 0.125 899.9 2951.3
  4 0.175 893.6 2955.23
  5 0.225 899.6 3025.54
  6 0.275 904.4 2943
  7 0.325 901.1 3001.71
  8 0.375 892.4 3006.49
  9 0.425 895.6 3031.17
  10 0.475 900 3163.71
  11 0.525 886.3 3256.46
  12 0.575 897.6 3099.18
  13 0.625 899 3064.64
  14 0.675 900.7 3068.35
  15 0.725 894.7 3052.11
  16 0.775 898.8 3005.68
  17 0.825 905.2 3002.81
  18 0.875 897 2993.25
  19 0.925 903.6 2977.1
  20 0.975 911.8 2919.32
7350 20 18000
  1 0.025 910.1 2723.79
  2 0.075 903.7 2825.58
  3 0.125 901.9 2924.89
