ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
7200
ITEM: BOX BOUNDS xy xz yz pp pp pp
-4.8490587047466249e-01 1.4442090587047218e+02 0.0000000000000000e+00
-5.9351237477921259e-02 2.1649751237476998e+01 0.0000000000000000e+00
-1.9096032926642970e-01 2.5950960329266557e+01 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.508065 0.760199 2.09036 -7.38107 -1.09344 -0.31376 -0.71598 
1446 1 0.279514 0.793548 7.20306 -7.81247 0.81328 0.584064 1.37353 
2886 1 0.462999 0.872129 12.4628 -7.376 -0.0088417 0.586858 -0.174544 
246 1 0.159359 4.37188 1.96696 -8.05089 0.464198 0.191504 0.529321 
1686 1 0.624391 4.67468 7.31242 -8.10706 -0.792788 -0.989237 0.92571 
3126 1 0.0655122 4.36193 12.5713 -8.15151 1.10106 1.43786 0.0408258 
486 1 0.305376 8.02064 2.17131 -7.63493 -0.0610021 0.507905 0.406493 
1926 1 0.287187 7.95198 7.48492 -8.44381 0.33964 0.298707 -0.398061 
3366 1 0.586901 8.10805 12.5743 -7.49007 -1.41818 -1.82635 -0.265776 
726 1 0.671874 11.7008 2.12429 -8.05515 -0.64505 -0.544399 0.25186 
2166 1 0.513768 11.7347 7.36532 -7.55546 0.0639876 -0.133067 0.281749 
3606 1 0.410349 11.8053 12.5061 -7.66303 -0.80557 -0.805969 0.933111 
966 1 0.419393 15.3169 1.96725 -7.69797 0.121942 0.76537 1.01033 
2406 1 0.414064 15.3937 7.26578 -8.14658 -0.342678 -1.82998 0.890782 
3612 1 4.10971 11.6409 12.6476 -7.72446 -0.87103 -0.608441 -2.06312 
1206 1 0.500049 18.8934 2.03942 -7.99413 -0.565807 -0.111995 0.276605 
2646 1 0.385196 19.0947 7.23484 -8.20798 -0.343235 -0.89445 0.46304 
4086 1 0.460776 18.9951 12.4311 -7.83385 -0.281171 -1.28477 1.31377 
12 1 3.89661 0.805526 2.0082 -8.31436 1.28043 0.673837 0.38511 
1452 1 3.97939 0.791134 7.22328 -7.23843 -0.603856 0.313428 -1.30255 
495 1 9.36831 9.86878 -0.00675711 -7.99944 0.731418 0.180014 0.372132 
252 1 3.9296 4.47922 2.02773 -8.12909 -0.715902 -0.853737 0.223743 
1692 1 4.05854 4.36699 7.06373 -7.54429 0.160193 0.921217 1.21696 
3132 1 4.05423 4.49247 12.4716 -7.74411 0.154562 0.71315 -0.811097 
492 1 4.01657 7.9267 2.25696 -8.01593 -0.852715 0.447301 -0.345543 
1932 1 4.19388 8.22716 7.27431 -7.80364 -0.442039 -0.642272 0.640115 
735 1 9.46989 13.3529 -0.0388063 -8.11978 0.726301 0.178209 0.00872997 
732 1 4.0023 11.7144 2.12422 -7.99522 0.478715 -1.39118 0.323464 
2172 1 4.03792 11.6373 7.38999 -7.62437 -0.179839 0.656384 0.00450915 
1209 1 5.92398 20.8562 -0.0865095 -8.00455 0.319711 -1.00585 1.00555 
972 1 4.05693 15.5302 2.04152 -7.48398 -0.272962 -1.32846 0.236219 
2412 1 3.73825 15.334 7.14975 -7.63346 1.30135 0.694746 0.0760244 
1944 1 11.0435 8.03818 7.30418 -7.92898 0.835934 -0.519976 -0.329597 
1212 1 4.08609 18.8694 2.04866 -8.16443 -0.434781 -0.458794 0.159568 
2652 1 4.04498 18.8037 7.20782 -7.625 -0.75025 1.39199 0.474666 
4092 1 4.09737 19.0996 12.4932 -7.93662 -0.106816 -0.016387 -0.147528 
18 1 7.56941 0.949142 2.12581 -7.98641 0.0140861 -1.12766 -0.791415 
1458 1 7.63916 0.604569 7.29708 -7.72504 0.307044 0.956891 -0.508636 
2898 1 7.7012 0.974057 12.4867 -8.31753 0.422312 -0.674673 0.723968 
258 1 7.75709 4.49424 2.03588 -7.75995 0.579576 0.357589 1.26769 
1698 1 7.50402 4.40613 7.29853 -7.67892 0.69081 0.0475308 -0.285773 
744 1 11.3965 11.666 1.95211 -7.94037 -0.480847 -1.07152 1.20146 
498 1 7.67848 8.05941 1.93392 -7.58464 -0.347386 0.744836 0.0397669 
1938 1 7.60031 8.00415 7.19329 -7.51154 0.677026 1.71563 -0.00513701 
