ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
6000
ITEM: BOX BOUNDS xy xz yz pp pp pp
-3.5332604633314624e-01 2.6078326046333213e+01 0.0000000000000000e+00
-4.0704601562213050e-01 2.6132046015622063e+01 0.0000000000000000e+00
-1.4249097649736910e+00 1.0432490976497142e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
1 1 0.571633 0.98164 2.42184 -7.33797 -0.123792 -1.61636 1.38368 
2 1 0.811841 0.88773 7.75602 -7.62214 0.467899 -0.213864 0.132118 
3 1 1.11641 1.36329 13.1038 -8.06891 -0.769941 -0.668816 1.3467 
21 1 1.21562 6.04684 2.51131 -7.86495 -1.94 0.368601 0.697885 
22 1 0.893624 6.26288 8.1845 -7.80478 -0.267743 0.82462 -2.32376 
23 1 1.26482 6.47384 13.3677 -7.90392 0.520753 0.596753 -0.968084 
41 1 1.04493 11.487 3.01511 -6.61892 0.525402 -3.08521 -0.296528 
42 1 1.02481 11.7938 7.95618 -7.92247 1.20133 0.9528 -0.507177 
43 1 0.915118 11.6332 13.3724 -8.48328 -0.587776 1.55101 -0.657421 
101 1 6.14364 0.646743 2.54559 -8.358 0.307729 0.683447 -1.55872 
102 1 6.22291 0.798499 7.60385 -9.13769 0.312298 1.38832 -0.515698 
103 1 6.30474 1.21362 13.0363 -7.40044 -0.169651 -1.68811 -0.147365 
121 1 6.46522 6.12835 2.79942 -7.27726 -1.27229 -1.42712 -1.64386 
122 1 6.63729 6.28763 7.94787 -7.82606 -1.2332 -0.505965 -2.11159 
123 1 6.51721 6.37954 13.0157 -7.42088 -1.68182 -0.933987 -0.777864 
141 1 6.619 11.5268 2.59043 -8.05775 -0.137529 -0.959899 -0.0537408 
142 1 6.45175 11.6523 7.90995 -7.24191 1.11383 -0.292319 -0.853967 
143 1 6.29576 11.569 13.1801 -7.91885 -1.11972 3.09758 1.06662 
201 1 11.3651 1.4869 2.94089 -6.99057 -0.549185 -0.136042 0.0364031 
202 1 11.5103 1.30863 7.68579 -7.90882 0.783301 -0.587132 0.390921 
203 1 11.6481 0.945949 12.719 -8.06301 -0.544528 -0.534247 0.61019 
221 1 11.8563 6.66716 2.31365 -8.24227 0.0429735 -2.05274 0.916388 
222 1 11.87 6.55712 7.48924 -7.31858 0.272907 -0.476379 2.24451 
223 1 11.5962 6.20787 13.1591 -7.53041 1.6426 0.751787 -0.868929 
241 1 12.0076 11.7294 2.32785 -6.84843 -1.86115 0.257935 1.6809 
242 1 12.1345 11.6304 8.00216 -7.59685 -2.9605 -0.538031 -3.51546 
243 1 11.43 11.6706 12.9746 -7.65267 -0.635695 0.0457883 -0.195994 
501 1 1.12777 3.42719 -0.0981249 -8.12776 -1.48786 0.829698 2.09713 
502 1 1.3151 3.45296 5.44958 -7.86569 -2.00583 -2.96013 0.10421 
503 1 1.27682 3.40027 10.5622 -6.85626 0.114188 0.0941152 0.180462 
4043 2 -0.195586 10.2591 8.99338 -28.8809 -0.506907 0.0857724 2.13515 
521 1 0.986089 8.75566 0.162981 -7.42927 -0.928519 -0.170102 -0.478454 
522 1 1.1698 8.45351 5.65912 -7.1898 1.58053 -1.64574 -2.4291 
523 1 1.24961 8.61239 10.6255 -7.83699 -1.65484 2.69899 1.91584 
4023 2 -0.316088 4.67458 9.33848 -29.6826 1.24375 1.35854 0.529044 
601 1 6.66475 3.63852 -0.219258 -8.12614 -1.21728 -0.717655 0.635199 
602 1 6.61366 3.18665 4.8569 -8.32754 -2.29973 2.64343 2.41134 
603 1 6.56237 3.65411 10.1751 -8.93035 -0.97562 -2.10272 -0.972519 
3644 1 6.68799 11.2867 16.1557 -6.33023 -2.51734 3.4654 -2.59018 
621 1 6.2179 8.92278 -0.0606349 -8.66569 -0.00373821 -1.07875 1.5971 
622 1 6.70863 8.76482 5.20453 -6.77912 -1.62093 2.04135 1.90791 
623 1 6.25982 8.81997 10.4807 -7.1222 0.151485 -1.3706 -0.630967 
504 1 0.830484 3.19111 15.3544 -8.55135 2.10227 1.31048 0.235823 
701 1 11.866 3.54977 -0.204506 -8.02464 0.163136 -0.56183 -0.5347 
702 1 11.8425 3.33438 5.07764 -8.05774 0.551071 0.752976 -0.314633 
703 1 12.0403 3.39613 10.2809 -7.49418 1.1946 -0.409157 -1.86932 
3504 1 0.922229 0.514852 15.5582 -8.02315 0.329039 -0.833275 0.114606 
721 1 11.8518 8.9374 -0.190932 -7.97564 -0.202776 -0.96275 0.664915 
722 1 11.8814 8.68117 4.77994 -6.49511 0.0452383 1.28604 0.942386 
723 1 11.4698 8.60541 10.1693 -7.45401 0.54361 -2.63164 -0.951753 
1004 1 3.50412 1.18586 15.9768 -8.55786 0.102185 -1.6504 -0.4598 
1001 1 3.93018 0.840472 0.191931 -7.80767 -1.2475 -0.25888 -0.028072 
1002 1 3.64785 0.89705 5.55929 -8.14484 1.48589 1.79453 -0.0204686 
1003 1 3.62772 1.17209 10.9765 -7.36848 0.720831 -0.290486 -0.700331 
5644 3 7.64156 12.8259 14.4936 -24.8154 -0.472914 -0.675059 2.31721 
1021 1 3.60248 6.10643 0.0249086 -8.15976 -0.546709 0.369929 0.0542858 
1022 1 3.58264 6.30927 5.56575 -7.836 -0.235709 -1.18475 0.846279 
1023 1 3.64691 6.57612 10.7188 -6.57148 -1.09749 -1.03817 1.06521 
5621 3 7.58112 7.47768 -1.25341 -24.7321 -0.07004 -1.55608 0.44301 
1041 1 3.51957 11.7116 0.142557 -7.44251 2.36395 -2.67251 0.171312 
1042 1 3.67513 11.7192 5.47082 -8.41796 -1.13458 -0.93283 -1.00364 
1043 1 3.75804 11.6312 10.7215 -7.74985 -1.87669 0.843701 0.659053 
524 1 0.809965 8.73869 16.0716 -8.21312 2.38632 1.47326 -0.928229 
1101 1 9.05372 0.842116 -0.490714 -7.38565 -1.64251 1.86873 0.68929 
1102 1 9.12174 1.0952 4.95765 -6.60598 1.6046 2.75896 0.706057 
1103 1 8.79137 1.07537 10.3989 -7.98014 1.58491 0.0210584 0.0163995 
4022 2 -0.14659 4.8368 3.84472 -28.8733 -0.312055 -0.366268 1.06292 
1121 1 8.73335 5.8054 -0.211825 -7.14796 0.584714 2.01257 -0.19495 
1122 1 8.73996 6.52293 5.08677 -7.47814 2.23762 -0.635457 0.175418 
1123 1 8.6903 6.36954 10.3227 -7.32362 1.84009 -0.354789 -0.885376 
5541 2 2.31099 12.6399 -1.16003 -28.8438 2.41663 2.81274 1.41752 
1141 1 9.04055 11.4356 0.0231243 -8.32078 1.12818 0.0539198 -0.225756 
1142 1 8.78116 11.6831 5.38566 -6.94832 -1.01334 0.927437 -2.06656 
1143 1 9.08218 11.7271 10.3462 -8.7035 -0.141296 2.17979 1.66717 
4041 3 -0.336633 10.1269 -1.07968 -24.841 1.41563 0.29221 -1.37394 
1501 1 3.97863 3.25592 2.60666 -7.96462 -0.241708 0.358518 0.678623 
1502 1 3.71999 3.46559 7.60101 -7.81405 0.313898 -1.83508 0.869778 
1503 1 3.54851 3.25825 13.1778 -8.22601 -0.689989 -0.910217 -0.612166 
1521 1 3.57925 8.81729 2.92437 -8.542 0.737058 -0.0759715 -1.71693 
1522 1 3.58829 8.74221 8.1517 -7.34791 -1.77478 -0.569047 2.39711 
1523 1 3.94718 8.68547 13.5768 -7.4241 1.46518 -0.56193 -1.81636 
1601 1 9.12309 3.73251 2.58162 -8.37132 0.387814 -1.06438 -1.05971 
1602 1 8.88438 3.60522 7.46458 -7.91206 0.23373 -0.692103 2.08143 
1603 1 8.79054 3.42228 13.084 -7.36484 0.804226 -0.770677 -0.803029 
1621 1 8.63101 8.9733 2.45878 -7.97435 1.13054 0.579697 0.513819 
1622 1 8.50014 9.03911 7.76415 -7.54572 2.10576 -2.2578 1.36468 
1623 1 9.20443 8.73874 13.0108 -8.1265 0.0903272 1.4121 -1.1516 
2001 1 3.78978 3.48836 -0.0364559 -7.85214 2.44727 -1.61962 -0.32517 
2002 1 3.96759 3.69243 5.16185 -7.75977 0.311849 -1.37374 -0.384676 
2003 1 3.81074 3.69827 10.1481 -7.65087 0.809001 -0.559966 2.25185 
4522 2 -0.275615 7.55943 6.78109 -28.8835 1.55225 -0.819154 -1.01497 
2021 1 3.53041 8.95357 0.0309317 -7.96258 1.36735 -0.184592 2.3699 
2022 1 3.9868 8.99772 5.61639 -8.12181 -2.31223 -1.73699 1.1368 
2023 1 3.64005 9.04911 11.0463 -7.27416 0.678546 0.88069 -1.51159 
604 1 6.19104 3.38765 15.4248 -7.39347 1.48418 -1.36792 2.93506 
2101 1 9.21384 3.4159 0.00600346 -7.44975 0.519548 -1.56874 0.565554 
2102 1 9.1041 3.93484 5.01836 -6.88684 1.54307 0.15352 0.0642828 
2103 1 9.5256 3.55435 10.5197 -7.63034 -1.96935 2.1669 -2.21686 
3624 1 6.03656 5.945 15.8048 -7.90579 0.336056 1.26513 1.38319 
2121 1 9.03607 8.6688 -0.122715 -8.89881 0.386957 0.509959 1.2784 
2122 1 9.23994 9.06335 5.24207 -7.17499 -0.341698 1.39976 -2.10737 
2123 1 8.87957 9.16313 10.3956 -7.34479 0.367725 -0.498833 0.259142 
5543 3 2.4476 12.8372 9.35431 -25.0119 0.819132 0.00329756 0.43773 
2501 1 3.14682 0.723956 2.89487 -7.83566 1.69541 -0.643361 0.688823 
2502 1 3.49067 0.704676 8.32138 -7.38459 -0.109659 0.315034 0.0394758 
2503 1 3.74384 0.383538 13.4357 -7.52449 -1.75582 1.56518 1.30659 
2521 1 3.65867 5.99682 2.8115 -8.4225 2.76407 -0.549285 -0.473467 
2522 1 3.59592 6.08098 8.21809 -7.8351 0.558257 -0.917903 -0.741674 
2523 1 3.94246 5.72281 13.1158 -7.35828 -0.468664 1.15952 0.528329 
2541 1 3.5633 11.4883 2.70879 -8.31979 2.5593 -0.33524 1.46141 
2542 1 3.80008 11.2884 8.03914 -7.37964 -0.970326 0.0630647 -0.0582929 
2543 1 3.5604 11.5258 13.5201 -7.67055 -0.138086 -0.270847 -0.664286 
2601 1 9.0046 0.881901 2.25855 -8.8097 -0.375316 -0.86152 -2.37905 
2602 1 8.97033 1.01507 7.56878 -8.4511 -1.15288 -1.68653 0.723264 
2603 1 8.77755 0.797414 13.5872 -7.92353 1.35216 -1.293 -1.79024 
2621 1 8.9767 6.36788 2.35573 -7.64277 2.51965 -0.000916203 0.398 
2622 1 9.29823 6.08913 7.73995 -7.78237 -0.914021 1.78294 -0.228653 
2623 1 9.19117 6.198 12.7677 -7.07649 -0.580252 -1.19775 0.260313 
2641 1 9.44295 11.6943 2.7726 -7.29807 -1.46084 1.13516 -1.66142 
2642 1 9.31751 11.539 7.73332 -7.38056 -0.515553 -0.317228 2.88222 
2643 1 8.77685 11.2928 13.2254 -7.88437 0.41304 0.547798 -1.19278 
3001 1 1.27118 3.40209 2.88274 -7.70126 0.279601 0.759996 -0.965358 
3002 1 0.713935 3.41184 8.19259 -7.56692 1.69461 0.615983 -2.08751 
3003 1 0.545583 4.16972 12.706 -7.08256 1.22578 -0.633462 1.07793 
3021 1 1.1342 8.78824 2.80402 -7.62915 -1.55811 -0.29259 0.612505 
3022 1 1.06563 9.21553 7.9109 -7.66207 -1.25016 -1.46857 2.25629 
3023 1 1.33121 9.02666 13.5344 -8.24119 -1.15983 0.512928 -1.36476 
3101 1 6.48292 3.27416 2.33738 -8.45395 1.43257 2.03803 -0.486048 
3102 1 6.35021 3.81497 7.55128 -9.19105 -1.58712 -1.75968 -2.37531 
3103 1 6.26527 3.6542 12.8756 -7.66993 -0.986825 1.39717 -1.02269 
3121 1 6.10105 8.83856 2.76485 -7.65998 -1.02987 0.312269 -2.72849 
3122 1 5.99375 8.93095 7.86123 -7.37596 2.42822 1.85093 1.04085 
3123 1 6.51954 9.14362 13.0028 -6.63083 0.305107 -2.18401 0.707083 
3201 1 11.7974 3.93555 2.45672 -8.10219 0.324895 1.52981 -0.344643 
3202 1 11.4425 3.99339 7.5118 -7.66913 1.00262 -0.955906 -0.163353 
3203 1 11.5968 3.57254 12.7971 -7.59872 0.165745 -1.07325 -0.348552 
3221 1 11.2762 9.05702 2.34046 -7.3953 0.446867 2.43876 0.0815253 
3222 1 11.4157 9.1421 7.47817 -7.6648 0.215247 0.660661 1.76483 
3223 1 11.6911 8.83064 12.723 -8.52409 0.542849 0.67319 2.03003 
3501 1 1.01012 0.7731 -0.082348 -7.70649 0.67374 -0.075971 0.53749 
3502 1 1.08481 0.783751 5.05402 -8.40109 0.441763 -0.673823 1.36719 
3503 1 1.12317 0.945544 10.7558 -7.6213 -1.6274 -2.19115 -2.65663 
3544 1 1.22056 11.319 16.1076 -8.14539 1.27595 0.792493 -0.462029 
3521 1 0.990487 6.1239 -0.0784014 -7.91721 -0.902657 -0.581006 -1.3249 
3522 1 0.753723 5.81186 5.38324 -7.58461 0.865298 1.9854 -0.264855 
3523 1 1.12382 6.02732 10.5895 -6.91445 0.249466 -0.0473824 2.03616 
724 1 11.5623 8.57143 15.5803 -7.60207 0.797743 0.828726 -1.17175 
3541 1 1.00268 11.4253 0.367217 -8.01794 -2.19486 -0.263891 -0.366511 
3542 1 1.10634 10.9698 5.40881 -7.27566 2.06029 1.90662 0.684663 
3543 1 0.824119 11.5312 10.5231 -8.52645 2.26086 -0.522912 0.958707 
1044 1 4.00348 11.8723 16.0105 -8.27258 -0.869283 0.34445 -0.121815 
3601 1 6.41411 0.925311 -0.0996191 -8.61551 1.34147 0.606207 -0.600538 
3602 1 6.53506 0.674424 5.05186 -7.4894 -1.87281 -0.16212 0.696897 
3603 1 6.22865 0.992718 10.2492 -8.21225 0.579788 1.66361 0.995059 
3524 1 0.941562 6.06056 15.8534 -8.29895 1.32363 -0.125306 2.62537 
3621 1 6.18857 6.27645 0.073025 -7.90096 0.0228801 0.207585 1.10658 
3622 1 6.2371 6.20116 5.23983 -7.26611 -1.38475 -2.49317 1.96719 
3623 1 6.12212 6.22312 10.3716 -6.54432 -0.123917 -0.95291 0.51064 
4141 2 5.11628 10.0747 -1.29205 -28.0191 -2.07321 0.620065 -0.843692 
3641 1 6.62216 11.3956 -0.00705518 -8.19269 -2.92479 0.279768 -1.11732 
3642 1 6.22869 11.4288 5.15469 -7.99917 -0.100398 0.833895 1.36143 
3643 1 6.26109 11.3149 10.5211 -6.95363 2.46679 1.8941 1.18227 
5641 2 7.90795 12.805 -1.2693 -27.9644 -1.13043 -0.421705 -0.0144572 
3701 1 11.4931 0.834983 0.396273 -7.82452 -0.00173754 1.20144 -0.699289 
3702 1 11.8495 0.668591 5.26442 -7.37666 0.835488 0.329897 0.149687 
3703 1 11.8418 0.675015 10.1073 -7.97077 -2.51158 1.21797 -0.938414 
4024 3 -0.321334 5.05625 14.5097 -24.9335 -0.559418 -1.53439 -2.23135 
3721 1 11.4998 6.17251 -0.109848 -7.4028 -1.38072 0.990077 0.697304 
3722 1 11.7788 6.12354 4.98041 -7.52758 -1.77332 -2.16018 -1.75611 
3723 1 11.5651 6.04991 10.4085 -8.21951 0.150565 -0.195061 -0.954724 
4044 2 -0.239061 10.249 14.3644 -28.6261 -0.675691 -1.2505 0.941817 
3741 1 11.7028 11.6899 -0.0753886 -7.3399 -0.230123 -1.75203 -1.11018 
3742 1 11.3933 11.3349 5.1389 -7.80186 2.20858 1.44776 0.448056 
3743 1 11.7509 10.8954 10.4041 -6.86389 -1.13237 2.9934 0.368459 
5724 2 12.722 7.60436 14.2709 -28.8265 2.49927 -2.19492 0.972502 
4202 2 10.5986 -0.337103 3.75442 -30.3296 -1.48689 0.807056 1.15436 
4042 2 -0.205914 10.2086 3.93488 -29.3295 0.771652 0.672678 -0.69358 
5624 3 7.87811 7.48045 14.1363 -25.0873 -1.23383 0.76821 1.93751 
3724 1 11.6263 6.03824 15.7262 -7.09123 -1.98162 -0.0905375 -1.82904 
5623 2 7.55214 7.53137 9.15939 -29.4358 0.0914103 1.76619 1.11869 
5622 2 7.53519 7.72311 3.8562 -29.9623 0.784881 -2.16776 -0.422475 
3744 1 11.6044 11.1173 15.6062 -7.62568 1.00726 2.12154 -2.17858 
3704 1 11.5314 0.747126 15.5147 -7.8396 0.841108 -0.183129 -0.14206 
3604 1 6.12244 0.853429 15.8526 -8.3069 0.958948 -0.91898 0.991044 
5142 2 7.58037 10.2444 6.49943 -30 0.464741 0.696437 0.155163 
5604 2 7.526 2.05668 14.6294 -29.1925 0.02569 0.403335 -1.48781 
5603 3 7.50332 2.36462 8.62219 -23.2092 2.68424 -2.49551 2.84071 
5141 2 7.51272 9.97924 1.14907 -27.8685 1.44432 1.22104 1.84065 
5123 3 7.65058 4.80142 11.5424 -25.4946 2.25403 3.04787 2.45845 
2104 1 8.78073 3.11406 15.7962 -7.4602 0.967944 -0.95037 1.26253 
5122 2 7.68723 4.94943 6.26316 -28.9823 1.62131 1.23716 -0.504312 
2024 1 3.65839 8.95022 15.9845 -8.56896 -0.831753 0.951812 1.61125 
4122 2 5.17104 4.72912 4.03273 -28.1603 0.265763 1.64099 -1.366 
4123 2 5.07719 4.55584 8.94127 -28.2369 -1.54027 3.94531 1.32865 
4124 2 5.2781 4.61129 14.4001 -29.1146 -2.59928 2.59609 -1.3439 
1024 1 3.44943 6.33545 15.7288 -7.89488 0.803774 0.451428 1.06 
4142 3 4.85012 10.1288 4.18775 -24.031 3.15088 1.82204 -3.20073 
4143 2 5.12699 10.132 9.40162 -29.9473 -1.18437 1.44528 -0.510484 
4144 3 5.07244 10.2458 14.8013 -25.5684 0.622849 1.58396 -2.50978 
5121 2 7.81456 4.77983 1.34768 -29.1119 -0.589419 1.85707 -0.719932 
5101 2 7.77597 -0.297269 1.03116 -27.7575 0.327586 -0.884793 0.0366207 
2004 1 3.74497 3.70379 15.8373 -7.52571 -1.06799 0.0714099 -1.49392 
5503 2 2.22221 2.08004 9.35228 -29.2534 0.963979 0.542722 -0.837754 
5502 2 2.27745 2.18815 4.17346 -28.7975 1.75983 -0.203306 -1.25215 
4222 2 10.5063 5.06461 3.69858 -28.3206 -1.19962 -0.327967 0.888599 
4223 2 10.379 4.83481 8.81269 -28.312 -0.0641169 0.54444 2.6453 
4224 3 10.3332 4.58174 14.11 -25.4409 -1.84701 2.1908 2.67074 
