ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
8640
ITEM: BOX BOUNDS xy xz yz pp pp pp
-6.1267755718789729e-02 2.1651667755719163e+01 0.0000000000000000e+00
-7.0553539473907634e-02 2.1660953539473677e+01 0.0000000000000000e+00
-1.5446011195325582e+00 2.0762460111953308e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.872978 0.84751 0.854401 -7.91672 -0.62005 1.86237 0.552458 
222 1 0.754619 0.757583 6.10334 -7.25923 0.629073 0.814215 -0.360751 
438 1 0.792706 0.999512 11.1924 -7.88901 0.359952 -1.58128 1.33697 
42 1 0.761749 4.39825 0.838077 -7.69724 -0.66474 1.58351 0.543636 
258 1 0.795105 4.52807 6.0016 -7.55918 -0.181772 -1.23183 1.42459 
474 1 0.739156 4.46485 11.1549 -7.72036 1.10235 -0.672892 1.59172 
78 1 0.955742 8.03178 0.759082 -7.65153 0.102162 1.21853 -0.5344 
294 1 0.993487 8.09147 5.97554 -7.71428 -1.12215 0.311331 -0.229749 
510 1 0.965239 8.01349 11.1218 -7.8143 -0.44738 1.11005 1.70796 
114 1 0.892936 11.7301 0.786698 -7.51863 -0.368544 -0.79939 -0.0163796 
330 1 0.951162 11.8015 5.88318 -7.17127 0.502967 -0.367169 -0.117297 
546 1 0.754945 11.5083 11.254 -7.76467 -0.0679667 1.40922 -0.85975 
150 1 0.847057 15.418 0.793573 -8.01584 0.578956 -0.0934487 -0.127191 
366 1 0.714616 15.3684 5.97406 -8.34845 -0.610452 -0.780041 0.409424 
582 1 0.855239 15.3675 11.2661 -7.69195 -1.12028 -0.0272235 -0.448673 
186 1 0.773808 18.8915 0.899068 -7.46107 0.393296 0.325749 -0.959201 
402 1 1.02115 18.9727 6.04342 -8.01321 0.8484 -0.0557855 0.0353919 
618 1 0.65976 18.9634 11.2 -8.07373 -0.0467186 -0.655517 1.34511 
12 1 4.27047 0.944587 0.72089 -7.93159 1.32116 -0.20929 0.631249 
228 1 4.47455 0.936126 6.03658 -8.04357 0.134649 -0.350084 1.08657 
444 1 4.38568 0.668899 11.2281 -8.06828 0.574848 1.16486 0.556089 
48 1 4.47782 4.47674 0.786022 -7.96115 0.240002 -0.664689 0.0351888 
264 1 4.39924 4.47118 6.002 -7.84525 0.845268 -0.684253 1.7823 
480 1 4.51967 4.53381 11.2403 -7.64367 -0.324942 -0.221324 0.828128 
84 1 4.58852 7.94063 0.875777 -8.01084 -1.87474 -0.424713 1.09535 
300 1 4.50603 8.08265 6.16467 -8.05618 0.28834 0.605567 -0.348746 
516 1 4.52794 8.15534 11.3108 -7.21018 -0.264554 0.40994 -0.606999 
120 1 4.51649 11.7965 0.953385 -7.79307 0.759337 -1.27388 -1.85397 
336 1 4.51388 11.657 6.13783 -8.3734 0.277946 0.48925 -0.702502 
552 1 4.36067 11.7743 11.2603 -8.02064 0.0809385 0.272726 0.864345 
156 1 4.42882 15.271 0.775081 -7.92436 -0.589029 0.636335 -0.171252 
372 1 4.60335 15.3148 6.0842 -7.89975 -0.608779 -0.198539 -0.546645 
588 1 4.25257 15.2645 11.3734 -7.77851 0.646282 -0.272777 -1.32079 
192 1 4.30342 18.958 0.821571 -7.57846 -0.0178972 0.160761 0.904321 
408 1 4.44718 18.9691 6.1227 -8.16665 -0.703815 -0.664367 0.209939 
624 1 4.40463 18.9118 11.2658 -7.89608 -0.0799723 0.444036 1.38233 
18 1 8.02176 0.638183 0.918468 -8.42813 -0.489128 0.640195 0.141369 
234 1 8.12643 1.01898 6.08354 -8.37637 -1.36139 -1.58618 0.225668 
450 1 7.86339 0.88501 11.4605 -7.76398 -0.760514 -0.727225 -1.64058 
54 1 8.10727 4.52772 0.772491 -7.88203 -0.782479 -0.422961 -0.0299256 
270 1 8.01145 4.47898 6.2189 -7.99772 1.32951 -0.964963 -2.24119 
486 1 8.02142 4.61524 11.1781 -7.68442 0.219598 -1.21065 0.854432 
90 1 8.18739 8.01782 0.895017 -7.75581 -0.462169 0.726016 -0.655257 
306 1 8.16268 8.07368 6.11555 -8.10707 0.68712 0.691527 0.153309 
522 1 8.15247 8.33203 11.2691 -8.00231 -0.262238 -0.376218 0.464131 
126 1 7.86661 11.7197 0.68456 -7.54676 -0.546087 -1.25662 1.15858 
342 1 8.24252 11.7052 6.12898 -8.44029 -0.281818 -0.172027 -1.12318 
558 1 8.1573 11.703 11.2129 -8.07845 0.596084 -0.290172 0.887396 
162 1 8.10334 15.4596 0.940297 -8.12541 0.343639 0.473583 -0.453244 
378 1 8.06267 15.3073 6.04683 -7.62007 0.458039 1.35782 0.474159 
594 1 7.8718 15.4341 11.1896 -7.81556 0.666258 0.272156 0.25303 
198 1 8.05272 19.0345 0.691242 -7.62135 -0.890445 0.299421 1.23194 
414 1 7.92195 19.0051 5.97029 -7.48117 -0.110115 0.341196 0.434812 
630 1 8.11049 18.8455 11.2099 -8.22247 -0.377873 -0.134843 0.228772 
5 1 0.965223 1.00499 3.54839 -8.02087 0.231814 -0.543484 -0.719279 
221 1 0.795732 1.1703 8.66682 -7.16459 1.08553 -0.366494 -0.644566 
437 1 0.959971 0.720579 13.8323 -7.21778 -0.148078 0.515623 -1.51007 
41 1 0.832381 4.55054 3.47037 -7.66767 -0.42381 1.2751 -0.702782 
257 1 0.943175 4.56373 8.68313 -7.70295 -1.02902 0.21436 -1.06096 
473 1 0.879945 4.64424 13.8126 -7.99873 -0.164147 -0.403184 -0.397909 
77 1 0.868596 8.22926 3.30881 -7.57711 -1.16565 -1.65919 0.80299 
293 1 0.879312 8.01148 8.54768 -7.38503 -0.83583 0.614873 -0.215454 
509 1 0.938537 8.00346 13.8784 -7.83427 -1.82122 -0.254713 -0.889696 
113 1 0.727745 11.9589 3.3106 -7.19916 0.408949 -0.569176 0.155518 
329 1 0.755846 11.74 8.45021 -7.45015 0.303816 0.42316 1.66997 
545 1 0.98009 11.6481 13.8361 -7.58165 -0.361531 0.291316 0.245656 
149 1 0.859592 15.2519 3.38373 -8.11597 -0.460964 0.171085 0.484914 
365 1 0.931655 15.3996 8.58657 -8.05991 -0.967505 0.458056 0.720041 
581 1 0.743215 15.1836 13.919 -7.64651 -0.0443133 0.398004 -0.262136 
185 1 0.892636 18.8932 3.44831 -8.15782 0.331142 0.578721 0.858443 
401 1 0.825017 19.1355 8.69025 -7.74939 0.0603847 -0.249428 -0.58974 
617 1 0.84561 19.0531 13.9008 -8.06195 -0.0770112 -0.033035 -0.900642 
11 1 4.51462 0.814418 3.53622 -7.9685 -0.0250763 0.577963 -1.67152 
227 1 4.61151 0.888487 8.70677 -7.91683 -0.273597 0.183647 -0.514515 
443 1 4.49434 0.77275 13.8258 -7.15111 -0.880866 0.42808 -0.0194285 
47 1 4.46431 4.61271 3.48462 -7.40337 0.291659 0.466628 -1.6443 
263 1 4.54944 4.79694 8.68582 -7.29342 0.189372 -1.87633 -1.61868 
479 1 4.54027 4.52089 13.8762 -8.38761 -1.02042 -0.875903 0.979989 
83 1 4.4576 8.18554 3.57066 -8.39018 0.64702 0.0549141 -0.754672 
299 1 4.50414 8.33559 8.7253 -7.39488 -0.608634 0.129846 -0.694179 
515 1 4.57565 8.06799 13.8545 -7.3577 0.220902 -0.397501 1.10504 
119 1 4.48353 11.707 3.3846 -7.31285 0.0651287 -1.64836 1.63766 
335 1 4.54153 11.6406 8.71446 -7.81331 -0.181656 0.837566 -0.768869 
551 1 4.37408 11.746 14.0167 -7.84669 0.553788 -0.261823 -0.750189 
155 1 4.48508 15.2777 3.42468 -7.54006 -0.354617 0.323939 -0.294113 
371 1 4.35631 15.2944 8.66005 -7.81696 0.85227 -1.07544 1.0743 
587 1 4.30058 15.4174 13.8166 -7.26375 0.620901 -0.708109 1.51212 
191 1 4.37151 18.7609 3.56794 -7.75415 0.466174 1.27403 -1.3016 
407 1 4.33143 19.0761 8.68765 -7.55312 1.02267 0.0877737 -0.363943 
623 1 4.58493 18.9762 14.0804 -8.63212 -1.30536 -1.35488 0.272228 
17 1 8.04496 0.848993 3.55051 -8.61245 -1.30963 0.504225 -0.565605 
233 1 8.02839 0.933535 8.70507 -8.29658 -0.315652 -0.154162 0.292017 
