ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
4320
ITEM: BOX BOUNDS xy xz yz pp pp pp
-9.7018664702501312e-02 2.1687418664702381e+01 0.0000000000000000e+00
-8.0322597023265274e-02 2.1670722597023392e+01 0.0000000000000000e+00
-9.2027696655461000e-01 1.0396027696655318e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 1.24903 0.999894 1.37903 -7.02591 -2.37766 -0.750433 -0.208795 
222 1 0.833729 0.852737 6.43769 -7.43322 0.369486 0.539823 1.95927 
438 1 0.741688 0.997078 11.7751 -8.21504 -0.560847 0.347286 -0.997914 
42 1 0.764852 4.81465 1.60444 -8.41445 -0.600212 -0.0998424 -1.2363 
258 1 0.991383 4.50807 6.80591 -7.88296 -1.54751 0.286058 -1.80332 
474 1 1.09592 4.28975 11.9637 -8.1616 1.5832 2.54622 0.170486 
78 1 1.13678 8.22561 1.38796 -7.80565 -0.434753 -1.33571 -1.27614 
294 1 0.570086 8.11623 6.71023 -8.72976 1.34978 -0.180032 -1.03133 
510 1 0.763675 7.84924 12.1658 -7.67995 -0.767464 0.507496 -2.11067 
12 1 4.25389 1.0842 1.37566 -8.22356 2.13678 -0.291739 -0.705112 
228 1 4.58992 1.01477 6.40518 -7.30983 -1.68594 -0.779959 2.17048 
444 1 4.64152 0.734921 11.8334 -7.97792 -0.626152 0.547612 0.239419 
48 1 4.52031 4.55996 1.54445 -7.71668 0.456492 -1.71407 0.319458 
264 1 4.46019 4.60553 6.6381 -7.95959 -0.0550489 -1.22728 0.618866 
480 1 4.71572 4.61314 11.8294 -8.26363 0.0963282 -0.157019 0.121307 
84 1 4.44831 8.23122 1.40395 -8.29709 0.361075 0.953886 2.19975 
300 1 4.33975 8.20672 6.71452 -8.09109 1.90027 0.290088 -0.52125 
516 1 4.802 8.27128 11.9085 -7.39221 -0.850945 -1.23489 -1.03665 
18 1 8.26584 0.812062 1.20054 -7.33188 0.428376 -0.656948 -0.490861 
234 1 8.15087 0.90539 6.63842 -7.04065 -0.753211 0.337358 -2.24137 
450 1 7.99011 0.800344 11.7989 -7.70496 0.545981 -0.231187 -1.13908 
54 1 8.07159 4.61402 1.60029 -7.79114 0.730426 0.764126 0.226273 
270 1 8.13228 4.68204 6.7088 -7.84946 -1.17385 -0.771216 -0.644623 
486 1 8.06605 4.46448 11.8971 -8.46557 0.873598 1.15433 -0.58959 
90 1 7.96994 8.13381 1.43567 -7.72844 0.582488 0.691297 0.138378 
306 1 7.9162 8.18324 6.73092 -7.69331 -0.66079 0.485363 -1.03366 
522 1 8.15804 8.23359 11.9362 -7.67666 0.166374 0.109233 -0.0145546 
5 1 0.907516 0.937253 4.00253 -7.53341 -0.710154 -0.227014 -1.18496 
221 1 0.83156 1.12485 9.16179 -8.6215 -1.94629 -1.5685 1.08025 
