# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 295.5 1489.02
  2 0.075 299.8 1457.57
  3 0.125 303.5 1504.81
  4 0.175 300.8 1447.54
  5 0.225 300.2 1529.87
  6 0.275 295.4 1488.31
  7 0.325 300.3 1474.91
  8 0.375 298.6 1473.74
  9 0.425 301.4 1543.88
  10 0.475 298.2 1484.84
  11 0.525 297.1 1483.78
  12 0.575 305.1 1591.73
  13 0.625 295.9 1516.76
  14 0.675 303.2 1525.88
  15 0.725 301.3 1468.59
  16 0.775 301.2 1535.75
  17 0.825 303.5 1489.26
  18 0.875 298.3 1470.77
  19 0.925 300.6 1532.51
  20 0.975 300.1 1532.67
2100 20 6000
  1 0.025 297 1419.8
  2 0.075 299.8 1464.82
  3 0.125 304 1472.13
  4 0.175 301.7 1491.42
  5 0.225 298.2 1503.84
  6 0.275 295.4 1516.6
  7 0.325 299.5 1527.02
  8 0.375 298.9 1540.98
  9 0.425 299 1596.33
  10 0.475 297.5 1516.12
  11 0.525 299.7 1538.81
  12 0.575 304 1537.38
  13 0.625 295.9 1562.67
  14 0.675 303.1 1553.23
  15 0.725 301.5 1479.1
  16 0.775 300.9 1491.54
  17 0.825 303.9 1459.81
  18 0.875 296.4 1497.76
  19 0.925 302.9 1520.57
  20 0.975 300.7 1435.48
3150 20 6000
  1 0.025 298.8 1444.03
  2 0.075 299.6 1487.07
  3 0.125 305.4 1484.84
  4 0.175 301.8 1509.31
  5 0.225 298.9 1516.92
  6 0.275 296.5 1519.87
  7 0.325 298.6 1512.85
  8 0.375 299.6 1516.98
  9 0.425 298.1 1511.4
  10 0.475 298.4 1651.2
  11 0.525 296.8 1531.24
  12 0.575 303.7 1495.32
  13 0.625 296.1 1521.99
  14 0.675 303.8 1517.28
  15 0.725 299.1 1516.44
  16 0.775 301.4 1509.53
  17 0.825 301 1488.5
  18 0.875 299.2 1501.26
  19 0.925 301.4 1487.29
  20 0.975 301.8 1464.3
4200 20 6000
  1 0.025 299.9 1434.41
  2 0.075 302.3 1482.18
  3 0.125 303.4 1441.78
  4 0.175 303.3 1512.1
  5 0.225 300.1 1545.25
  6 0.275 297.6 1502.61
  7 0.325 300.4 1515.3
  8 0.375 296.8 1532.95
  9 0.425 301 1478.36
  10 0.475 293.4 1580
  11 0.525 298.4 1560.5
  12 0.575 300 1521.6
  13 0.625 296.2 1545.53
  14 0.675 300.9 1589.96
  15 0.725 300.4 1494.2
  16 0.775 299 1459.24
  17 0.825 300.8 1478.17
  18 0.875 301.6 1428.9
  19 0.925 301.5 1550.11
  20 0.975 303 1472.92
5250 20 6000
  1 0.025 299.8 1432.71
  2 0.075 303.3 1451.69
  3 0.125 305.8 1506.45
  4 0.175 303.6 1442.15
  5 0.225 300.7 1476.66
  6 0.275 295.5 1538.93
  7 0.325 300.4 1535.69
  8 0.375 298.5 1503.58
  9 0.425 298.7 1526.6
  10 0.475 296.3 1555.56
  11 0.525 295.3 1599.73
  12 0.575 299 1509.24
  13 0.625 296.8 1535.94
  14 0.675 300 1527.56
  15 0.725 298.9 1541.24
  16 0.775 298 1550.59
  17 0.825 303.6 1457.61
  18 0.875 299.5 1472.26
  19 0.925 303 1489.92
  20 0.975 303.3 1456.14
6300 20 6000
  1 0.025 299.8 1456.51
  2 0.075 302.6 1399.67
  3 0.125 305.6 1435.41
  4 0.175 302 1520.85
  5 0.225 299.4 1491
  6 0.275 296.1 1511.52
  7 0.325 301.1 1523.44
  8 0.375 294.9 1568.18
  9 0.425 301.2 1503.91
  10 0.475 296.9 1503.72
  11 0.525 295.1 1593.45
  12 0.575 299.6 1595.11
  13 0.625 298.5 1526.23
  14 0.675 301.9 1493.17
  15 0.725 298.6 1565.14
  16 0.775 301.5 1531.48
  17 0.825 298.7 1530.66
  18 0.875 301.7 1460.27
  19 0.925 304.5 1396.02
  20 0.975 300.3 1515.78
7350 20 6000
  1 0.025 296.9 1521
  2 0.075 300 1458.18
  3 0.125 302.7 1491.86
  4 0.175 302.7 1478.84
  5 0.225 298.8 1492.74
  6 0.275 294.8 1478.74
  7 0.325 299.9 1472.73
  8 0.375 297.2 1531.75
  9 0.425 298.6 1536.78
  10 0.475 297.9 1564.91
  11 0.525 296.1 1554.84
  12 0.575 303.1 1572.31
  13 0.625 300.6 1513.15
  14 0.675 301.1 1496.22
  15 0.725 300.6 1536.58
  16 0.775 300.9 1520.92
  17 0.825 301.7 1558.4
  18 0.875 299 1449.33
  19 0.925 305.3 1415.62
  20 0.975 302.1 1421.08
8400 20 6000
  1 0.025 297.2 1481.51
  2 0.075 297.3 1471.12
  3 0.125 302.6 1464.28
  4 0.175 299 1456.26
  5 0.225 300.4 1470.73
  6 0.275 294.8 1521.75
  7 0.325 297.8 1556.28
  8 0.375 297.4 1576.76
  9 0.425 300.3 1526.03
  10 0.475 296.5 1537.57
  11 0.525 297.6 1526.45
  12 0.575 305.4 1541.33
  13 0.625 299.1 1502.16
  14 0.675 306.2 1495.46
  15 0.725 299.9 1557.63
  16 0.775 301.7 1526.76
  17 0.825 301.5 1487.7
  18 0.875 301.4 1477.89
  19 0.925 303.1 1468.55
  20 0.975 300.8 1481.81
9450 20 6000
  1 0.025 296.8 1429.9
  2 0.075 298.7 1456.46
  3 0.125 302.3 1491.77
  4 0.175 300.4 1453.38
  5 0.225 300.3 1495.03
  6 0.275 295.8 1493.39
  7 0.325 298.3 1553.04
  8 0.375 297.8 1522.91
  9 0.425 298.7 1611.58
  10 0.475 298.2 1567.72
  11 0.525 298.1 1596.68
  12 0.575 303.5 1629.75
  13 0.625 300 1526.65
  14 0.675 304.5 1499.27
  15 0.725 301.1 1463.91
  16 0.775 300.4 1495.23
  17 0.825 301.6 1483.71
  18 0.875 299.2 1493.6
  19 0.925 303.4 1421.61
  20 0.975 300.9 1380.75
10500 20 6000
  1 0.025 298.5 1417.2
  2 0.075 299.3 1461.59
  3 0.125 300.6 1531.95
  4 0.175 301.2 1534.31
  5 0.225 300.1 1502.45
  6 0.275 295.5 1546.92
  7 0.325 300.3 1593.92
  8 0.375 296 1524.21
  9 0.425 299.3 1538.02
  10 0.475 296 1522.09
  11 0.525 298.8 1539.6
  12 0.575 303.1 1542.22
  13 0.625 297.6 1530.26
  14 0.675 304.8 1539.44
  15 0.725 299.8 1547.39
  16 0.775 299.2 1554.45
  17 0.825 301 1502.9
  18 0.875 299.9 1409.28
  19 0.925 304.9 1455.28
  20 0.975 304.1 1354.28
11550 20 6000
  1 0.025 301.3 1417.9
  2 0.075 300.3 1443.33
  3 0.125 303.8 1506.7
  4 0.175 302.6 1503.64
  5 0.225 300.4 1515.02
  6 0.275 297.5 1437.64
  7 0.325 299.2 1517.06
  8 0.375 297.1 1535.61
  9 0.425 298.5 1621.44
  10 0.475 294.5 1593.97
  11 0.525 296.8 1614.46
  12 0.575 302.1 1563.88
  13 0.625 297.3 1490.59
  14 0.675 301 1498.73
  15 0.725 298.9 1516.83
  16 0.775 301.5 1472.6
  17 0.825 301.1 1496.8
  18 0.875 299.4 1406.99
  19 0.925 304.2 1439.44
  20 0.975 302.5 1424.2
12600 20 6000
  1 0.025 300.8 1377.25
  2 0.075 304.6 1410.31
  3 0.125 304.6 1453.76
  4 0.175 304.5 1483.54
  5 0.225 299.5 1524.34
  6 0.275 298.3 1539.14
  7 0.325 298.8 1569.25
  8 0.375 298.6 1563.73
  9 0.425 297 1603.06
  10 0.475 296.3 1549.43
  11 0.525 295.4 1597.81
  12 0.575 301 1541.48
  13 0.625 294.1 1557.57
  14 0.675 299.9 1525.1
  15 0.725 299.9 1501.59
  16 0.775 299.7 1465.29
  17 0.825 301.2 1495.23
  18 0.875 299.9 1487.98
  19 0.925 302.5 1455.7
  20 0.975 303.4 1497.11
13650 20 6000
  1 0.025 299.4 1417.52
  2 0.075 300.5 1409.56
  3 0.125 309 1477.72
  4 0.175 304 1510.35
  5 0.225 300.8 1505.63
