# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 597.2 289.451
  2 0.075 599.5 290.139
  3 0.125 598.5 298.614
  4 0.175 602.2 303.44
  5 0.225 607.4 298.393
  6 0.275 599.4 292.365
  7 0.325 602.1 306.669
  8 0.375 614.6 304.9
  9 0.425 606.9 300.452
  10 0.475 581.9 299.173
  11 0.525 600.8 295.153
  12 0.575 598.8 299.205
  13 0.625 594.8 297.905
  14 0.675 591.9 308.846
  15 0.725 620.4 302.972
  16 0.775 604.5 300.534
  17 0.825 604.3 297.318
  18 0.875 588.7 303.698
  19 0.925 584.7 298.795
  20 0.975 601.4 299.032
2100 20 12000
  1 0.025 598.3 281.728
  2 0.075 594.1 294.426
  3 0.125 597 308.064
  4 0.175 599.5 290.488
  5 0.225 604.2 297.036
  6 0.275 596.1 301.986
  7 0.325 598.6 297.796
  8 0.375 613 290.083
  9 0.425 602.6 300.833
  10 0.475 576.9 304.208
  11 0.525 596.1 307.2
  12 0.575 600.7 302.234
  13 0.625 597.3 305.543
  14 0.675 598.4 303.807
  15 0.725 622.3 299.351
  16 0.775 612.2 304.425
  17 0.825 607.1 305.345
  18 0.875 594.4 303.151
  19 0.925 589.8 302.085
  20 0.975 601.4 289.037
3150 20 12000
  1 0.025 596.8 288.169
  2 0.075 594.1 289.831
  3 0.125 597.3 296.065
  4 0.175 601.1 295.124
  5 0.225 603.3 297.81
  6 0.275 593.9 298.036
  7 0.325 601.2 301.279
  8 0.375 612.2 309.701
  9 0.425 606.4 303.441
  10 0.475 585.2 299.036
  11 0.525 602.2 301.56
  12 0.575 602.3 318.832
  13 0.625 599.8 306.849
  14 0.675 596.2 308.066
  15 0.725 622.7 296.153
  16 0.775 603.7 293.152
  17 0.825 602 297.373
  18 0.875 592.9 301.359
  19 0.925 587 306.859
  20 0.975 599.7 286.433
4200 20 12000
  1 0.025 600.7 292.096
  2 0.075 601.5 292.138
  3 0.125 600.1 284.533
  4 0.175 600.8 299.948
  5 0.225 608.7 289.639
  6 0.275 592.5 298.886
  7 0.325 598.9 310.716
  8 0.375 614 297.557
  9 0.425 602.9 306.593
  10 0.475 583.7 309.335
  11 0.525 601.1 302.129
  12 0.575 601.6 311
  13 0.625 593.7 304.809
  14 0.675 591.6 308.477
  15 0.725 617.8 306.914
  16 0.775 602.8 302.205
  17 0.825 605.8 294.415
  18 0.875 589.3 286.419
  19 0.925 586.4 289.116
  20 0.975 606.1 287.329
5250 20 12000
  1 0.025 597.8 280.019
  2 0.075 594.2 288.856
  3 0.125 596.2 288.189
  4 0.175 596 293.932
  5 0.225 601.5 299.292
  6 0.275 592.3 297.061
  7 0.325 597.4 294.913
  8 0.375 611 295.815
  9 0.425 603.8 306.265
  10 0.475 581 304.088
  11 0.525 598.7 310.133
  12 0.575 602.5 305.838
  13 0.625 601.5 315.522
  14 0.675 598.2 311.61
  15 0.725 624.3 302.439
  16 0.775 607.9 296.957
  17 0.825 605.5 290.998
  18 0.875 597.1 294.708
  19 0.925 591.4 297.753
  20 0.975 601.7 291.85
6300 20 12000
  1 0.025 593.9 296.099
  2 0.075 596.2 286.556
  3 0.125 597.2 290.137
  4 0.175 602.7 292.138
  5 0.225 607.7 301.865
  6 0.275 601 298.288
  7 0.325 603 300.654
  8 0.375 616.1 294.134
  9 0.425 606.5 306.517
  10 0.475 582.5 311.148
  11 0.525 602 317.221
  12 0.575 598.7 305.068
  13 0.625 594 311.478
  14 0.675 593.4 304.079
  15 0.725 621.3 300.697
  16 0.775 606.4 303.909
  17 0.825 604 296.006
  18 0.875 590.2 283.171
