# DATE: 2023-08-24 UNITS: metal
# chaplot_potential_model: Cu-O
#-> LAMMPS Potential File in tabular format. 
LS_YBCO
N 1000

1	0.01	-5E+13
2	0.02	-7.8125E+11
3	0.03	-68587104088
4	0.04	-12207029762
5	0.05	-3199998565
6	0.06	-1071672144
7	0.07	-424991660
8	0.08	-190733587.9
9	0.09	-94082596.44
10	0.1	-49998824.35
11	0.11	-28222568.24
12	0.12	-16743816.23
13	0.13	-10357771.91
14	0.14	-6639519.083
15	0.15	-4388619.064
16	0.16	-2979315.604
17	0.17	-2070580.525
18	0.18	-1469216.618
19	0.19	-1061983.799
20	0.2	-780474.6997
21	0.21	-582237.34
22	0.22	-440282.3934
23	0.23	-337072.4056
24	0.24	-260983.6605
25	0.25	-204171.6168
26	0.26	-161253.9327
27	0.27	-128481.1023
28	0.28	-103204.247
29	0.29	-83527.62408
30	0.3	-68078.07814
31	0.31	-55849.79199
32	0.32	-46098.29011
33	0.33	-38267.13202
34	0.34	-31936.60052
35	0.35	-26787.37879
36	0.36	-22574.56455
37	0.37	-19108.894
38	0.38	-16243.04735
39	0.39	-13861.5722
40	0.4	-11873.40656
41	0.41	-10206.28706
42	0.42	-8802.535286
43	0.43	-7615.860108
44	0.44	-6608.914432
45	0.45	-5751.416356
46	0.46	-5018.695439
47	0.47	-4390.561292
48	0.48	-3850.418071
49	0.49	-3384.567722
50	0.5	-2981.658916
51	0.51	-2632.249077
52	0.52	-2328.454644
53	0.53	-2063.670532
54	0.54	-1832.344119
55	0.55	-1629.792404
56	0.56	-1452.053491
57	0.57	-1295.765496
58	0.58	-1158.067434
59	0.59	-1036.517817
60	0.6	-929.0275567
61	0.61	-833.8044826
62	0.62	-749.3073075
63	0.63	-674.2073195
64	0.64	-607.3564037
65	0.65	-547.7602719
66	0.66	-494.555988
67	0.67	-446.9930484
68	0.68	-404.417413
69	0.69	-366.2579919
70	0.7	-332.0151823
71	0.71	-301.2511205
72	0.72	-273.581373
73	0.73	-248.6678386
74	0.74	-226.2126717
75	0.75	-205.9530679
76	0.76	-187.6567811
77	0.77	-171.1182617
78	0.78	-156.1553222
79	0.79	-142.6062544
80	0.8	-130.3273309
81	0.81	-119.1906363
82	0.82	-109.0821821
83	0.83	-99.90026337
84	0.84	-91.55402633
85	0.85	-83.96221545
86	0.86	-77.05207744
87	0.87	-70.75840017
88	0.88	-65.02266897
89	0.89	-59.79232479
