# DATE: 2023-08-24 UNITS: metal
# Chaplot_potential_model: Cu-O
# N, rij, V, dV
#-> LAMMPS Potential File in tabular format. 
LS_YBCO
N 1000

1	0.01	-5E+13	4.92188E+15
2	0.02	-7.8125E+11	2.49657E+15
3	0.03	-68587104088	3.84521E+13
4	0.04	-12207029762	3.26936E+12
5	0.05	-3199998565	5.56768E+11
6	0.06	-1071672144	1.3875E+11
7	0.07	-424991660	44046927829
8	0.08	-190733587.9	16545453179
9	0.09	-94082596.44	7036738175
10	0.1	-49998824.35	3293001410
11	0.11	-28222568.24	1662750406
12	0.12	-16743816.23	893239816.1
13	0.13	-10357771.91	505214857.5
14	0.14	-6639519.083	298457642.5
15	0.15	-4388619.064	183010173.9
16	0.16	-2979315.604	115901926.9
17	0.17	-2070580.525	75504949.29
18	0.18	-1469216.618	50429836.31
19	0.19	-1061983.799	34437095.93
20	0.2	-780474.6997	23987322.95
21	0.21	-582237.34	17009615.31
22	0.22	-440282.3934	12258246.72
23	0.23	-337072.4056	8964936.644
24	0.24	-260983.6605	6645039.44
25	0.25	-204171.6168	4986486.393
26	0.26	-161253.9327	3784525.725
27	0.27	-128481.1023	2902484.283
28	0.28	-103204.247	2247673.909
29	0.29	-83527.62408	1756308.442
30	0.3	-68078.07814	1383891.605
31	0.31	-55849.79199	1098989.402
32	0.32	-46098.29011	879132.9988
33	0.33	-38267.13202	708084.4794
34	0.34	-31936.60052	573987.6615
35	0.35	-26787.37879	468101.7987
36	0.36	-22574.56455	383924.2396
37	0.37	-19108.894	316575.8598
38	0.38	-16243.04735	262366.0899
39	0.39	-13861.5722	218482.0395
40	0.4	-11873.40656	182764.2569
41	0.41	-10206.28706	153543.5639
42	0.42	-8802.535286	129521.3477
43	0.43	-7615.860108	109681.0427
44	0.44	-6608.914432	93222.18761
45	0.45	-5751.416356	79510.94964
46	0.46	-5018.695439	68042.75318
47	0.47	-4390.561292	58413.8684
48	0.48	-3850.418071	50299.67851
49	0.49	-3384.567722	43437.95777
50	0.5	-2981.658916	37615.93225
51	0.51	-2632.249077	32660.21359
52	0.52	-2328.454644	28428.92724
53	0.53	-2063.670532	24805.52625
54	0.54	-1832.344119	21693.90642
55	0.55	-1629.792404	19014.53139
56	0.56	-1452.053491	16701.34538
57	0.57	-1295.765496	14699.30284
58	0.58	-1158.067434	12962.38396
59	0.59	-1036.517817	11451.99388
60	0.6	-929.0275567	10135.66672
61	0.61	-833.8044826	8986.012458
62	0.62	-749.3073075	7979.858154
63	0.63	-674.2073195	7097.545194
64	0.64	-607.3564037	6322.352382
65	0.65	-547.7602719	5640.020784
66	0.66	-494.555988	5038.361173
67	0.67	-446.9930484	4506.928752
68	0.68	-404.417413	4036.752827
69	0.69	-366.2579919	3620.111532
70	0.7	-332.0151823	3250.343567
71	0.71	-301.2511205	2921.690467
72	0.72	-273.581373	2629.164095
73	0.73	-248.6678386	2368.435064
74	0.74	-226.2126717	2135.738536
75	0.75	-205.9530679	1927.794529
76	0.76	-187.6567811	1741.740309
77	0.77	-171.1182617	1575.072946
78	0.78	-156.1553222	1425.600364
79	0.79	-142.6062544	1291.399568
80	0.8	-130.3273309	1170.780905
81	0.81	-119.1906363	1062.25744
82	0.82	-109.0821821	964.5186467
83	0.83	-99.90026337	876.4077867
84	0.84	-91.55402633	796.902396
85	0.85	-83.96221545	725.0974445
86	0.86	-77.05207744	660.1907641
87	0.87	-70.75840017	601.4704236
88	0.88	-65.02266897	548.3037693
89	0.89	-59.79232479	500.1278986
90	0.9	-55.020111	456.4413633
91	0.91	-50.66349752	416.7969353
92	0.92	-46.68417229	380.7952874
93	0.93	-43.04759177	348.0794655
94	0.94	-39.72258298	318.3300472
95	0.95	-36.68099083	291.2608945
96	0.96	-33.89736509	266.6154229
97	0.97	-31.34868237	244.1633199
98	0.98	-29.0140987	223.697655
99	0.99	-26.87472927	205.032331
100	1	-24.91345208	187.9998336
101	1.01	-23.1147326	172.4492423
102	1.02	-21.46446723	158.2444694
103	1.03	-19.94984321	145.2627003
104	1.04	-18.55921322	133.3930088
105	1.05	-17.28198303	122.5351284
106	1.06	-16.10851066	112.5983595
107	1.07	-15.03001585	103.5005962
108	1.08	-14.03849873	95.16746052
109	1.09	-13.12666663	87.53152853
110	1.1	-12.28786816	80.53164092
111	1.11	-11.51603382	74.11228598
112	1.12	-10.80562244	68.22304793
113	1.13	-10.15157286	62.81811281
114	1.14	-9.549260185	57.85582561
115	1.15	-8.994456346	53.29829292
116	1.16	-8.483294327	49.11102606
117	1.17	-8.012235824	45.2626203
118	1.18	-7.578041921	41.7244662
119	1.19	-7.1777465	38.47048968
120	1.2	-6.808632127	35.47691764
121	1.21	-6.468208148	32.72206656
122	1.22	-6.154190796	30.18615156
123	1.23	-5.864485117	27.85111379
124	1.24	-5.597168521	25.70046429
125	1.25	-5.350475831	23.71914266
126	1.26	-5.122785667	21.89338894
127	1.27	-4.912608052	20.2106274
128	1.28	-4.718573119	18.65936113
129	1.29	-4.539420829	17.22907628
130	1.3	-4.373991594	15.91015498
131	1.31	-4.22121773	14.69379619
132	1.32	-4.08011567	13.57194368
133	1.33	-3.949778856	12.53722039
134	1.34	-3.829371262	11.58286868
135	1.35	-3.718121483	10.70269587
136	1.36	-3.615317345	9.891024611
137	1.37	-3.52030099	9.142647539
138	1.38	-3.432464394	8.45278601
139	1.39	-3.35124527	7.817052387
140	1.4	-3.276123346	7.231415657
141	1.41	-3.206616957	6.692170052
142	1.42	-3.142279945	6.195906417
143	1.43	-3.082698829	5.739486096
144	1.44	-3.027490223	5.320017114
145	1.45	-2.976298487	4.934832462
146	1.46	-2.928793574	4.581470304
147	1.47	-2.88466908	4.257655953
148	1.48	-2.843640455	3.961285452
149	1.49	-2.805443371	3.690410639
150	1.5	-2.769832242	3.443225569
151	1.51	-2.73657886	3.218054167
152	1.52	-2.705471159	3.013339029
153	1.53	-2.676312079	2.82763125
154	1.54	-2.648918534	2.65958121
155	1.55	-2.623120455	2.507930232
156	1.56	-2.598759929	2.371503021
157	1.57	-2.575690395	2.24920084
158	1.58	-2.553775912	2.139995341
159	1.59	-2.532890488	2.042922991
160	1.6	-2.512917453	1.957080055
161	1.61	-2.493748887	1.881618066
162	1.62	-2.475285091	1.815739742
163	1.63	-2.457434092	1.758695317
164	1.64	-2.440111185	1.70977923
165	1.65	-2.423238507	1.668327148
166	1.66	-2.406744642	1.633713282
167	1.67	-2.390564242	1.605347972
168	1.68	-2.374637682	1.582675502
169	1.69	-2.358910732	1.565172137
170	1.7	-2.34333424	1.552344334
171	1.71	-2.327863845	1.543727132
172	1.72	-2.312459697	1.538882682
173	1.73	-2.297086191	1.537398905
174	1.74	-2.281711719	1.538888266
175	1.75	-2.266308426	1.54298665
176	1.76	-2.250851986	1.549352316
177	1.77	-2.23532138	1.55766493
178	1.78	-2.219698687	1.567624666
179	1.79	-2.203968887	1.578951355
180	1.8	-2.18811966	1.591383687
181	1.81	-2.172141213	1.604678451
182	1.82	-2.156026091	1.618609813
183	1.83	-2.139769017	1.632968615
184	1.84	-2.123366719	1.64756171
185	1.85	-2.106817782	1.662211313
186	1.86	-2.090122493	1.676754367
187	1.87	-2.073282695	1.69104193
188	1.88	-2.056301654	1.704938574
189	1.89	-2.039183923	1.718321793
190	1.9	-2.021935218	1.731081429
191	1.91	-2.004562295	1.743119096
192	1.92	-1.987072836	1.754347628
193	1.93	-1.969475342	1.764690521
194	1.94	-1.951779026	1.774081397
195	1.95	-1.933993714	1.782463467
196	1.96	-1.916129757	1.789789008
197	1.97	-1.898197934	1.796018846
198	1.98	-1.88020938	1.801121854
199	1.99	-1.862175497	1.805074453
200	2	-1.844107891	1.807860132
201	2.01	-1.826018295	1.809468968
202	2.02	-1.807918511	1.809897169
203	2.03	-1.789820351	1.809146622
204	2.04	-1.771735579	1.807224456
205	2.05	-1.753675862	1.80414262
206	2.06	-1.735652726	1.79991747
207	2.07	-1.717677513	1.794569373
208	2.08	-1.699761339	1.788122326
209	2.09	-1.681915066	1.780603589
210	2.1	-1.664149267	1.772043333
211	2.11	-1.646474199	1.762474301
212	2.12	-1.628899781	1.751931488
213	2.13	-1.61143557	1.740451835
214	2.14	-1.594090744	1.728073935
215	2.15	-1.576874091	1.714837764
216	2.16	-1.559793989	1.700784412
217	2.17	-1.542858403	1.685955848
218	2.18	-1.526074872	1.670394681
219	2.19	-1.509450509	1.654143952
220	2.2	-1.492991993	1.63724693
221	2.21	-1.476705571	1.619746927
222	2.22	-1.460597055	1.601687127
223	2.23	-1.444671828	1.583110425
224	2.24	-1.428934846	1.564059283
225	2.25	-1.413390642	1.544575599
226	2.26	-1.398043334	1.524700582
227	2.27	-1.382896631	1.504474651
228	2.28	-1.367953841	1.483937329
229	2.29	-1.353217884	1.463127167
230	2.3	-1.338691298	1.442081658
231	2.31	-1.324376251	1.420837178
232	2.32	-1.310274554	1.39942893
233	2.33	-1.296387672	1.37789089
234	2.34	-1.282716736	1.356255775
235	2.35	-1.269262557	1.334555007
236	2.36	-1.256025636	1.312818693
237	2.37	-1.243006183	1.291075602
238	2.38	-1.230204124	1.269353162
239	2.39	-1.21761912	1.247677449
240	2.4	-1.205250575	1.226073192
241	2.41	-1.193097656	1.204563775
242	2.42	-1.1811593	1.183171254
243	2.43	-1.169434231	1.161916362
244	2.44	-1.157920972	1.140818538
245	2.45	-1.14661786	1.11989594
246	2.46	-1.135523054	1.099165477
247	2.47	-1.124634551	1.078642832
248	2.48	-1.113950197	1.058342495
249	2.49	-1.103467701	1.038277793
250	2.5	-1.093184641	1.018460926
251	2.51	-1.083098482	0.998903003
252	2.52	-1.073206581	0.979614074
253	2.53	-1.063506201	0.960603174
254	2.54	-1.053994518	0.941878358
255	2.55	-1.044668633	0.923446739
256	2.56	-1.035525583	0.905314532
257	2.57	-1.026562343	0.887487088
258	2.58	-1.017775841	0.869968939
259	2.59	-1.009162964	0.852763833
260	2.6	-1.000720564	0.835874775
261	2.61	-0.992445469	0.819304065
262	2.62	-0.984334483	0.80305334
263	2.63	-0.976384402	0.787123606
264	2.64	-0.968592011	0.771515277
265	2.65	-0.960954096	0.756228214
266	2.66	-0.953467447	0.741261756
267	2.67	-0.946128861	0.726614757
268	2.68	-0.938935152	0.712285618
269	2.69	-0.931883149	0.698272321
270	2.7	-0.924969705	0.684572456
271	2.71	-0.9181917	0.671183257
272	2.72	-0.91154604	0.658101629
273	2.73	-0.905029667	0.645324172
274	2.74	-0.898639557	0.632847214
275	2.75	-0.892372723	0.620666832
276	2.76	-0.88622622	0.608778879
277	2.77	-0.880197145	0.597179007
278	2.78	-0.87428264	0.585862689
279	2.79	-0.868479891	0.574825239
280	2.8	-0.862786135	0.564061834
281	2.81	-0.857198655	0.553567534
282	2.82	-0.851714784	0.543337297
283	2.83	-0.846331909	0.533365997
284	2.84	-0.841047464	0.523648441
285	2.85	-0.83585894	0.514179383
286	2.86	-0.830763877	0.504953539
287	2.87	-0.825759869	0.495965599
288	2.88	-0.820844565	0.48721024
289	2.89	-0.816015664	0.478682136
290	2.9	-0.811270922	0.470375973
291	2.91	-0.806608145	0.462286451
292	2.92	-0.802025193	0.454408302
293	2.93	-0.797519979	0.446736292
294	2.94	-0.793090467	0.439265229
295	2.95	-0.788734674	0.431989974
296	2.96	-0.784450668	0.424905444
297	2.97	-0.780236565	0.418006617
298	2.98	-0.776090535	0.41128854
299	2.99	-0.772010795	0.404746333
300	3	-0.767995609	0.398375191
301	3.01	-0.764043291	0.392170389
302	3.02	-0.760152201	0.386127286
303	3.03	-0.756320745	0.380241326
304	3.04	-0.752547374	0.374508041
305	3.05	-0.748830584	0.368923054
