ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
10800
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.5379061430793541e+00 2.1744190614307951e+02 0.0000000000000000e+00
-1.4813352322950557e-01 2.1738533523229101e+01 0.0000000000000000e+00
-3.4827177706569756e-01 2.6108271777065692e+01 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 -0.531533 0.687709 2.27853 -7.32411 1.30519 1.16463 0.116499 
2166 1 -0.397845 0.857761 7.41654 -8.26798 -0.651506 1.11933 0.159141 
3988 1 15.8188 20.5299 8.06491 -7.77581 -0.0344342 0.70796 -3.46782 
366 1 -0.752591 4.38984 1.96849 -7.74225 -1.69726 -0.109477 0.389346 
2526 1 -0.529456 4.60614 7.2244 -7.74761 -2.47656 -1.23434 0.559179 
3268 1 15.7751 13.3257 7.95641 -8.43735 0.822606 3.38385 -0.459764 
726 1 -0.849246 7.87858 2.01069 -9.41303 0.835421 0.424904 1.42568 
2886 1 -0.523389 8.03309 7.11674 -7.3212 0.555756 0.9081 1.69781 
5778 1 7.08161 15.3649 12.3934 -6.83557 -0.448404 -0.548547 1.37904 
1086 1 -0.243386 11.7966 1.88 -7.74449 0.890638 -0.611203 0.954897 
3246 1 -0.473017 11.6622 7.40007 -7.81883 0.595887 2.63952 -0.00409303 
369 1 4.89472 5.7369 0.207532 -7.23592 2.11806 -0.0073865 0.0125194 
1446 1 -0.312148 15.5308 2.29454 -8.07225 -0.0210747 -0.131566 -1.35538 
1821 1 12.3966 20.8003 -0.0681785 -7.63256 0.757841 -1.38198 2.31152 
2188 1 16.3259 2.60399 8.23893 -7.97178 -1.29087 -0.653281 -0.741442 
1806 1 -0.0360842 19.0546 1.89803 -8.70693 -0.14555 1.55717 0.231743 
3966 1 -0.50314 19.1475 7.51601 -7.69915 0.188335 -0.464082 -2.1637 
735 1 8.60622 9.38516 0.467893 -7.79183 1.13811 -0.0109634 -0.967941 
12 1 3.29221 1.01702 2.22261 -8.08054 -0.179156 0.482395 -0.713956 
2172 1 3.02811 0.77169 7.2988 -8.39176 -0.550867 1.57803 1.56143 
4704 1 10.074 4.50101 12.4564 -7.59277 1.23452 -4.07021 0.0224774 
372 1 3.13797 4.31326 1.97278 -8.19347 -1.06979 -1.18283 -0.232065 
2532 1 3.18752 4.69142 7.40276 -8.07314 -0.892418 -1.75549 0.00858302 
4692 1 3.00371 4.74655 12.7242 -7.84925 1.07455 -3.10019 -0.308762 
732 1 2.9386 7.88794 2.19502 -8.07249 -0.194233 -0.101567 -0.298738 
2892 1 2.91429 7.90588 7.37502 -8.19772 0.803229 1.55918 0.417043 
1467 1 15.9482 17.0315 -0.0901543 -7.00308 -2.60223 -1.40187 1.08883 
1092 1 3.2527 11.4482 2.23706 -8.98406 -0.694521 2.58085 0.598481 
3252 1 2.65505 11.7035 7.55773 -8.2845 1.20154 -0.100557 -0.309512 
3606 1 -0.84905 15.4252 7.21451 -7.29425 0.299029 0.198912 -0.626065 
1452 1 3.44536 15.2773 1.98967 -7.59945 -0.0732106 0.879271 1.20451 
3612 1 3.21731 15.0883 7.4998 -7.4916 -0.381181 2.01698 -0.679528 
1828 1 15.7616 20.544 2.85081 -8.23802 0.993721 1.81217 -2.02478 
1812 1 3.56072 19.1961 2.11716 -8.33331 -0.951905 -1.11939 -0.252276 
