3.70E-06,4.28E-11,3.20E-11,0.42182
7.16E-06,-0.79343,1.3907,0.42182
1.74E-05,-1.5869,2.7814,0.42182
3.43E-05,-2.3803,4.172,0.42181
5.75E-05,-3.1738,5.5627,0.42178
8.69E-05,-3.9672,6.9534,0.42171
0.00012219,-4.7607,8.344,0.4216
0.0001632,-5.5541,9.7346,0.42143
0.00020967,-6.3476,11.125,0.42117
0.00026138,-7.1411,12.516,0.4208
0.0003181,-7.9346,13.906,0.4203
0.00037957,-8.7282,15.297,0.41964
0.00044558,-9.5217,16.687,0.41881
0.00051588,-10.315,18.078,0.41777
0.00059023,-11.109,19.468,0.4165
0.0006684,-11.903,20.859,0.41498
0.00075015,-12.696,22.249,0.41318
0.00083524,-13.49,23.639,0.41108
0.00092345,-14.284,25.029,0.40865
0.0010145,-15.077,26.42,0.40588
0.0011083,-15.871,27.81,0.40275
0.0012044,-16.665,29.2,0.39923
0.0013028,-17.459,30.59,0.39532
0.0014031,-18.253,31.98,0.391
0.0015052,-19.047,33.369,0.38625
0.0016088,-19.841,34.759,0.38107
0.0017138,-20.635,36.149,0.37545
0.0018198,-21.429,37.539,0.36938
0.0019268,-22.223,38.928,0.36287
0.0020344,-23.017,40.317,0.3559
0.0021426,-23.811,41.707,0.34849
0.002251,-24.606,43.096,0.34064
0.0023596,-25.4,44.485,0.33236
0.0024681,-26.195,45.874,0.32365
0.0025763,-26.989,47.263,0.31453
0.0026841,-27.784,48.652,0.30502
0.0027913,-28.579,50.041,0.29513
0.0028978,-29.373,51.43,0.28487
0.0030033,-30.168,52.818,0.27428
0.0031077,-30.963,54.207,0.26338
0.0032109,-31.758,55.595,0.25218
0.0033126,-32.554,56.983,0.24073
0.0034129,-33.349,58.372,0.22905
0.0035114,-34.144,59.76,0.21716
0.0036082,-34.94,61.148,0.20511
0.0037031,-35.735,62.535,0.19292
0.0037958,-36.531,63.923,0.18064
0.0038865,-37.327,65.311,0.16829
0.0039748,-38.123,66.698,0.15592
0.0040608,-38.919,68.085,0.14356
0.0041443,-39.715,69.473,0.13126
0.0042252,-40.511,70.86,0.11904
0.0043034,-41.307,72.247,0.10695
0.0043789,-42.104,73.634,0.095026
0.0044515,-42.9,75.021,0.083309
0.0045213,-43.697,76.407,0.071837
0.004588,-44.494,77.794,0.060646
0.0046517,-45.291,79.18,0.049776
0.0047123,-46.088,80.567,0.039261
0.0047697,-46.885,81.953,0.029137
0.0048239,-47.683,83.339,0.019439
0.0048748,-48.48,84.725,0.010199
0.0049224,-49.278,86.111,0.0014501
0.0049667,-50.076,87.497,-0.006779
0.0050075,-50.874,88.883,-0.014459
0.0050449,-51.672,90.268,-0.021565
0.0050788,-52.47,91.654,-0.02807
0.0051092,-53.268,93.039,-0.033953
0.0051362,-54.067,94.425,-0.039194
0.0051595,-54.865,95.81,-0.043773
0.0051793,-55.664,97.195,-0.047675
0.0051956,-56.463,98.58,-0.050886
0.0052082,-57.262,99.965,-0.053395
0.0052172,-58.061,101.35,-0.055193
0.0052227,-58.86,102.73,-0.056273
0.0052245,-59.66,104.12,-0.056633
0.0052227,-60.459,105.5,-0.056271
0.0052173,-61.259,106.89,-0.055187
0.0052083,-62.059,108.27,-0.053387
0.0051957,-62.859,109.66,-0.050875
0.0051795,-63.659,111.04,-0.047662
0.0051597,-64.459,112.43,-0.043757
0.0051364,-65.26,113.81,-0.039176
0.0051096,-66.06,115.19,-0.033934
0.0050792,-66.861,116.58,-0.028048
0.0050453,-67.662,117.96,-0.021541
0.0050079,-68.463,119.35,-0.014433
0.0049672,-69.264,120.73,-0.0067512
0.004923,-70.065,122.11,0.0014795
0.0048754,-70.867,123.5,0.01023
0.0048246,-71.668,124.88,0.019471
0.0047704,-72.47,126.27,0.02917
0.0047131,-73.272,127.65,0.039295
0.0046526,-74.074,129.03,0.049811
