0.015273,-3.62E-10,-2.84E-10,-1.7323
0.015269,-0.65998,1.159,-1.735
0.01526,-1.32,2.3179,-1.7431
0.015244,-1.9801,3.4768,-1.7566
0.015221,-2.6404,4.6355,-1.7754
0.015193,-3.3008,5.7939,-1.7994
0.015158,-3.9615,6.9522,-1.8287
0.015118,-4.6224,8.1102,-1.8632
0.015072,-5.2837,9.2678,-1.9027
0.015021,-5.9452,10.425,-1.9471
0.014966,-6.6072,11.582,-1.9965
0.014905,-7.2696,12.738,-2.0505
0.014841,-7.9325,13.894,-2.1092
0.014773,-8.5958,15.05,-2.1723
0.014701,-9.2597,16.205,-2.2397
0.014627,-9.9241,17.359,-2.3113
0.01455,-10.589,18.513,-2.3869
0.014472,-11.255,19.666,-2.4662
0.014391,-11.921,20.819,-2.5492
0.01431,-12.587,21.971,-2.6356
0.014228,-13.255,23.123,-2.7252
0.014146,-13.923,24.274,-2.8178
0.014064,-14.591,25.425,-2.9133
0.013982,-15.261,26.575,-3.0114
0.013902,-15.931,27.724,-3.1118
0.013823,-16.601,28.873,-3.2145
0.013746,-17.272,30.022,-3.3191
0.013671,-17.944,31.17,-3.4254
0.013598,-18.617,32.317,-3.5333
0.013528,-19.29,33.465,-3.6425
0.013462,-19.963,34.612,-3.7528
0.013398,-20.637,35.758,-3.8639
0.013338,-21.312,36.904,-3.9756
0.013282,-21.987,38.05,-4.0878
0.013229,-22.663,39.196,-4.2002
0.01318,-23.339,40.342,-4.3126
0.013136,-24.015,41.488,-4.4248
0.013096,-24.692,42.633,-4.5366
0.013059,-25.369,43.779,-4.6478
0.013028,-26.047,44.924,-4.7582
0.013,-26.725,46.07,-4.8676
0.012977,-27.403,47.215,-4.9758
0.012958,-28.082,48.361,-5.0826
0.012943,-28.76,49.507,-5.1879
0.012932,-29.439,50.653,-5.2915
0.012925,-30.118,51.799,-5.3933
0.012922,-30.797,52.946,-5.493
0.012923,-31.476,54.092,-5.5906
0.012928,-32.155,55.239,-5.6858
0.012937,-32.834,56.387,-5.7787
0.012948,-33.513,57.535,-5.869
0.01296,-34.192,58.683,-5.9567
0.012971,-34.871,59.831,-6.0416
0.012981,-35.55,60.98,-6.1237
0.012989,-36.228,62.13,-6.2028
0.012996,-36.907,63.28,-6.2789
0.013002,-37.585,64.43,-6.3518
0.013007,-38.263,65.581,-6.4215
0.013011,-38.941,66.732,-6.4879
0.013014,-39.618,67.883,-6.551
0.013017,-40.295,69.036,-6.6106
