# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 294.7 514.61
  2 0.075 298.1 507.602
  3 0.125 305 501.714
  4 0.175 296.9 486.354
  5 0.225 310.2 497.275
  6 0.275 298 484.836
  7 0.325 298.9 507.809
  8 0.375 297.9 514.976
  9 0.425 302.8 481.682
  10 0.475 297.3 494.598
  11 0.525 307.3 511.74
  12 0.575 307.8 518.81
  13 0.625 293.3 513.776
  14 0.675 298.5 513.974
  15 0.725 295.9 501.461
  16 0.775 294.4 508.972
  17 0.825 304.9 502.918
  18 0.875 298.7 497.719
  19 0.925 297.8 510.136
  20 0.975 301.6 502.573
2100 20 6000
  1 0.025 295.6 484.411
  2 0.075 296.3 490.854
  3 0.125 307.7 487.401
  4 0.175 294.2 494.959
  5 0.225 309.4 511.651
  6 0.275 295.9 509.447
  7 0.325 298 515.944
  8 0.375 295.6 491.011
  9 0.425 300 485.919
  10 0.475 297.5 502.813
  11 0.525 308.1 504.307
  12 0.575 310.1 501.379
  13 0.625 297.6 519.903
  14 0.675 299.1 500.403
  15 0.725 295.7 508.855
  16 0.775 297.4 499.486
  17 0.825 304.8 519.41
  18 0.875 299 501.384
  19 0.925 299.2 485.1
  20 0.975 298.8 480.128
3150 20 6000
  1 0.025 294 494.686
  2 0.075 295.2 463.462
  3 0.125 305.7 496.678
  4 0.175 297.4 488.281
  5 0.225 308.1 506.786
  6 0.275 297.2 507.841
  7 0.325 298.6 510.229
  8 0.375 296.6 498.165
  9 0.425 302.4 508.46
  10 0.475 299.9 497.536
  11 0.525 310.2 504.233
  12 0.575 306.5 507.441
  13 0.625 297.2 520.29
  14 0.675 297.4 538.42
  15 0.725 297.3 508.039
  16 0.775 296.3 506.862
  17 0.825 305.2 491.658
  18 0.875 299.9 487.676
  19 0.925 296 514.287
  20 0.975 298.9 489.355
4200 20 6000
  1 0.025 295.3 488.053
  2 0.075 298.7 488.165
  3 0.125 305.8 496.686
  4 0.175 299.2 507.707
  5 0.225 307 506.63
  6 0.275 297.3 507.381
  7 0.325 300.2 512.408
  8 0.375 296.4 515.584
  9 0.425 302 504.591
  10 0.475 296.7 509.462
  11 0.525 308.3 517.901
  12 0.575 306.1 525.949
  13 0.625 296.5 514.544
  14 0.675 299 504.318
  15 0.725 295.4 488.227
  16 0.775 295.5 502.035
  17 0.825 302.4 473.622
  18 0.875 301.2 480.751
  19 0.925 299 482.95
  20 0.975 298 482.597
5250 20 6000
  1 0.025 295.4 479.502
