ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
10800
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.0348817024285211e+00 2.1693888170242712e+02 0.0000000000000000e+00
-1.1405007369505782e-01 2.1704450073694609e+01 0.0000000000000000e+00
-2.7532626944568328e-01 2.6035326269446028e+01 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 -0.271165 0.678825 2.24879 -7.6609 1.57116 0.0409455 -1.07777 
2166 1 -0.0673097 0.750459 7.43089 -7.99313 0.490371 -0.85922 -1.11774 
3988 1 16.4679 20.5497 7.93547 -8.3663 -1.42345 -0.0646402 1.65582 
366 1 -0.188135 4.55617 2.21523 -8.68478 -0.108752 -0.895093 -0.0737337 
2526 1 -0.222868 4.30423 7.28139 -7.85772 1.47029 1.1822 0.118177 
4698 1 7.21078 4.36526 12.7911 -8.631 0.840309 -0.83581 -1.89055 
726 1 0.0113414 7.87532 2.10737 -7.64299 -0.605815 -1.00355 0.513246 
2886 1 -0.343229 8.05075 7.24992 -8.04273 1.56011 1.00182 0.801002 
1083 1 1.76458 13.3733 0.071301 -8.50033 0.862689 -0.403637 1.74693 
1086 1 -0.129814 11.6573 2.00777 -8.2604 -0.229357 -0.179012 0.565189 
3246 1 0.0788839 11.3906 7.28886 -7.89585 0.862235 -0.552304 0.7437 
5418 1 7.20326 11.4907 12.8151 -8.16741 -0.363117 -0.178002 -1.21383 
1446 1 0.0821059 15.1445 2.05876 -8.46546 1.01186 -0.276865 -0.420807 
3606 1 -0.695475 15.3179 7.34718 -8.08295 1.7454 -0.894693 0.346559 
1827 1 16.2792 20.3912 0.0812125 -7.71364 -2.43838 1.93655 1.41715 
1806 1 -0.21818 18.9639 2.00328 -7.85688 1.31411 -2.69654 0.0331949 
3966 1 -0.187232 18.676 7.36671 -7.74481 -0.591466 1.58686 -0.754244 
6138 1 7.0455 19.1558 12.8157 -7.65969 1.65596 -1.59681 -0.693801 
12 1 3.25236 0.735735 2.21139 -7.50685 -0.717738 -0.474976 0.0616802 
2172 1 3.4223 0.89693 7.32956 -7.7695 0.675081 -2.67198 1.80076 
1108 1 16.2656 13.6008 2.66998 -8.17041 -2.07266 0.443621 0.409932 
372 1 3.59028 4.07218 1.98498 -7.58541 -0.481989 1.36528 2.15151 
2532 1 3.62326 4.47963 7.47531 -7.70108 -2.33009 -1.0314 -1.47949 
1101 1 12.5559 13.4874 0.12055 -7.63816 0.265721 1.76108 1.03548 
732 1 3.60022 7.91744 2.07524 -7.91001 0.994007 1.42706 0.0942052 
2892 1 3.69066 7.83782 7.37418 -7.16688 -0.292889 1.42957 -0.999529 
1095 1 8.76099 13.457 -0.0446116 -7.72518 2.51067 -0.828569 1.90151 
1092 1 3.52617 11.4601 2.1773 -7.5704 0.39611 -1.62134 -1.46619 
3252 1 3.36695 11.7891 7.20326 -7.68969 -0.459442 -0.807333 2.0095 
1828 1 16.1886 20.6171 2.72118 -8.36432 0.164461 1.46824 0.480975 
1452 1 3.81753 15.0036 2.12831 -8.80349 -1.25428 0.575915 -0.0228279 
3612 1 3.45084 15.1221 7.33774 -7.46718 0.384203 0.0434315 -0.81025 
3622 1 12.3649 17.2734 8.20579 -7.99883 -0.319892 0.134132 -1.88856 
1812 1 3.66457 18.6874 2.00148 -7.16552 -0.501033 0.929761 1.11075 
3972 1 3.40057 18.7495 7.55704 -8.15602 1.40419 0.0712624 -1.55211 
363 1 1.64235 6.02887 0.399449 -7.52733 -1.02212 1.26685 -1.66564 
18 1 7.13472 0.650987 2.31024 -8.20403 0.125458 -0.722421 0.0338195 
2178 1 6.77872 0.775623 7.44093 -8.09824 0.874727 -0.62028 -1.81394 
15 1 8.85293 2.57612 0.108559 -7.47748 1.09484 -0.830896 -0.0105407 
378 1 6.94416 4.25922 2.16027 -7.86445 1.30782 -1.12888 0.227763 
2538 1 7.04656 4.33231 7.51581 -7.92312 0.96539 -0.149815 -2.78866 
4704 1 11.1598 4.45222 12.7399 -8.44646 -0.982723 -0.345328 0.30554 
738 1 7.14177 7.89016 2.17922 -8.26965 0.709219 0.425527 0.0115375 
2898 1 7.04445 8.16642 7.43106 -8.07258 1.38276 -2.22044 -0.85652 
