# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 10800
  1 0.025 540 933.535
  2 0.075 540 955.123
  3 0.125 540 1016.55
  4 0.175 540 1048.7
  5 0.225 540 998.849
  6 0.275 540 991.383
  7 0.325 540 1030.1
  8 0.375 540 1029.99
  9 0.425 540 1004.79
  10 0.475 540 998.817
  11 0.525 540 1049.27
  12 0.575 540 1057.58
  13 0.625 540 1007.32
  14 0.675 540 987.642
  15 0.725 540 971.535
  16 0.775 540 980.751
  17 0.825 540 978.261
  18 0.875 540 963.113
  19 0.925 540 976.412
  20 0.975 540 986.533
2100 20 10800
  1 0.025 540 947.785
  2 0.075 540 942.49
  3 0.125 540 980.376
  4 0.175 540 1003.46
  5 0.225 540 987.742
  6 0.275 540 1033.07
  7 0.325 540 1050.91
  8 0.375 540 1032.48
  9 0.425 540 1021.3
  10 0.475 540 1058.07
  11 0.525 540 1083.44
  12 0.575 540 1000.18
  13 0.625 540 1015.83
  14 0.675 540 1004.34
  15 0.725 540 964.084
  16 0.775 540 985.001
  17 0.825 540 1001.06
  18 0.875 540 978.638
  19 0.925 540 995.022
  20 0.975 540 989.707
3150 20 10800
  1 0.025 540 956.477
  2 0.075 540 964.487
  3 0.125 540 998.644
  4 0.175 540 972.351
  5 0.225 540 953.173
  6 0.275 540 1013.28
  7 0.325 540 1034.43
  8 0.375 540 1045.7
  9 0.425 540 1049.63
  10 0.475 540 1060.91
  11 0.525 540 1043.53
  12 0.575 540 1015.67
  13 0.625 540 1014.23
  14 0.675 540 975.12
  15 0.725 540 1012.93
  16 0.775 540 988.504
  17 0.825 540 979.182
  18 0.875 540 1012.68
  19 0.925 540 948.398
  20 0.975 540 955.802
4200 20 10800
  1 0.025 540 909.352
  2 0.075 540 958.515
  3 0.125 540 955.403
  4 0.175 540 973.838
  5 0.225 540 978.145
  6 0.275 540 1028.65
  7 0.325 540 1020.32
  8 0.375 540 1046.39
  9 0.425 540 1063.48
  10 0.475 540 1081.6
  11 0.525 540 1032.59
  12 0.575 540 1011.21
  13 0.625 540 1017.51
  14 0.675 540 1033.06
  15 0.725 540 976.01
  16 0.775 540 1021.02
  17 0.825 540 973.645
  18 0.875 540 965.272
  19 0.925 540 967.656
  20 0.975 540 975.153
5250 20 10800
  1 0.025 540 928.26
  2 0.075 540 945.378
  3 0.125 540 958.78
  4 0.175 540 963.386
  5 0.225 540 976.882
  6 0.275 540 1045.61
  7 0.325 540 1036.5
  8 0.375 540 1032.23
  9 0.425 540 1057.22
  10 0.475 540 1072.69
  11 0.525 540 1078.57
  12 0.575 540 1031.28
  13 0.625 540 1023.86
  14 0.675 540 999.095
  15 0.725 540 966.19
  16 0.775 540 990.009
  17 0.825 540 981.97
  18 0.875 540 986.872
  19 0.925 540 957.182
  20 0.975 540 945.029
6300 20 10800
  1 0.025 540 935.416
  2 0.075 540 966.695
  3 0.125 540 925.795
  4 0.175 540 1001.16
  5 0.225 540 981.052
  6 0.275 540 1012.39
  7 0.325 540 1066.48
  8 0.375 540 1051.12
  9 0.425 540 1041.56
  10 0.475 540 1053.68
  11 0.525 540 1060.98
  12 0.575 540 1053.55
  13 0.625 540 1032.75
  14 0.675 540 979.642
  15 0.725 540 953.596
  16 0.775 540 989.837
  17 0.825 540 999.293
  18 0.875 540 1002.1
  19 0.925 540 965.468
  20 0.975 540 928.829
7350 20 10800
  1 0.025 540 908.521
  2 0.075 540 930.398
  3 0.125 540 937.922
  4 0.175 540 997.103
  5 0.225 540 1007.64
  6 0.275 540 1022.61
  7 0.325 540 1039.95
  8 0.375 540 1064.8
  9 0.425 540 1041.88
  10 0.475 540 1029.68
  11 0.525 540 1062.09
  12 0.575 540 1025.12
  13 0.625 540 1001.75
  14 0.675 540 980.085
  15 0.725 540 1025.68
  16 0.775 540 996.586
  17 0.825 540 989.137
  18 0.875 540 965.945
  19 0.925 540 963.08
  20 0.975 540 946.576
8400 20 10800
  1 0.025 540 941.924
  2 0.075 540 904.245
  3 0.125 540 958.52
  4 0.175 540 972.635
  5 0.225 540 1013
  6 0.275 540 1006.47
  7 0.325 540 997.552
  8 0.375 540 1035.35
  9 0.425 540 1032.94
  10 0.475 540 1081.91
  11 0.525 540 1085.77
  12 0.575 540 1081.14
  13 0.625 540 978.609
  14 0.675 540 1032.42
  15 0.725 540 1008.59
  16 0.775 540 1005.36
  17 0.825 540 984.176
  18 0.875 540 956.095
  19 0.925 540 948.945
  20 0.975 540 947.57
9450 20 10800
  1 0.025 540 925.848
  2 0.075 540 929.935
  3 0.125 540 965.324
  4 0.175 540 972.782
  5 0.225 540 980.363
  6 0.275 540 1027.02
  7 0.325 540 1008.79
  8 0.375 540 1011.69
  9 0.425 540 1032.27
  10 0.475 540 1070.03
  11 0.525 540 1046.68
  12 0.575 540 1039.66
  13 0.625 540 1025.59
  14 0.675 540 1018.04
  15 0.725 540 1017.8
  16 0.775 540 976.177
  17 0.825 540 1018.04
  18 0.875 540 981.64
  19 0.925 540 964.117
  20 0.975 540 889.812
10500 20 10800
  1 0.025 540 929.942
  2 0.075 540 957.696
  3 0.125 540 921.533
  4 0.175 540 963.178
  5 0.225 540 976.323
  6 0.275 540 980.778
  7 0.325 540 990.241
  8 0.375 540 1039.07
  9 0.425 540 1072.49
  10 0.475 540 1058.24
  11 0.525 540 1078.28
  12 0.575 540 1059.06
  13 0.625 540 1039.91
  14 0.675 540 1035.05
  15 0.725 540 1021.26
  16 0.775 540 970.861
  17 0.825 540 979.999
  18 0.875 540 1012.25
  19 0.925 540 965.731
  20 0.975 540 919.787
11550 20 10800
  1 0.025 540 943.125
  2 0.075 540 927.385
  3 0.125 540 938.326
  4 0.175 540 968.171
  5 0.225 540 973.447
  6 0.275 540 1000.59
  7 0.325 540 1014.04
  8 0.375 540 1053.2
  9 0.425 540 1036.18
  10 0.475 540 1074.85
  11 0.525 539.9 1080.15
  12 0.575 540.1 1032.21
  13 0.625 540 1049.24
  14 0.675 540 1036.09
  15 0.725 540 1003.99
  16 0.775 540 1011.35
  17 0.825 540 980.313
  18 0.875 540 991.765
  19 0.925 540 946.425
  20 0.975 540 955.503
12600 20 10800
  1 0.025 540 907.773
  2 0.075 540 934.954
  3 0.125 540 931.579
  4 0.175 540 940.893
  5 0.225 540 994.604
  6 0.275 540 1027.44
  7 0.325 540 1015.55
  8 0.375 540 1033.63
  9 0.425 540 1043.2
  10 0.475 540 1058.52
  11 0.525 540 1101.58
  12 0.575 540 1063.4
  13 0.625 540 1019.58
  14 0.675 540 1040.76
  15 0.725 540 981.681
  16 0.775 540 971.747
  17 0.825 540 1011.56
  18 0.875 540 992.684
  19 0.925 540 959.926
  20 0.975 540 946.887
13650 20 10800
  1 0.025 540 931.708
  2 0.075 540 948.507
  3 0.125 540 958.833
  4 0.175 540 944.524
  5 0.225 540 954.977
  6 0.275 540 1004.93
  7 0.325 540 1014.48
  8 0.375 540 1051.81
  9 0.425 540 1041.52
  10 0.475 540 1021.77
  11 0.525 540 1083.33
  12 0.575 540 1067.88
  13 0.625 540 1007.43
  14 0.675 540 1032.47
  15 0.725 540 1040.6
  16 0.775 540 976.533
  17 0.825 540 997.112
  18 0.875 540 977.239
  19 0.925 540 950.14
  20 0.975 540 923.608
14700 20 10800
  1 0.025 540 923.243
  2 0.075 540 919.421
  3 0.125 540 924.341
  4 0.175 540 946.136
  5 0.225 540 959.843
  6 0.275 540 983.201
  7 0.325 540 1026.95
  8 0.375 540 1043.62
  9 0.425 540 1053.12
  10 0.475 540 1061.24
  11 0.525 540 1029.87
  12 0.575 540 1065.25
  13 0.625 540 1061.09
  14 0.675 540 1051.56
  15 0.725 540 1041.04
  16 0.775 540 993.134
  17 0.825 540 969.989
  18 0.875 539.9 945.398
  19 0.925 540.1 973.562
  20 0.975 540 947.766
15750 20 10800
  1 0.025 540 939.234
  2 0.075 540 930.51
  3 0.125 540 934.015
  4 0.175 540 940.425
  5 0.225 540 975.528
  6 0.275 540 985.272
  7 0.325 540 1007.71
  8 0.375 540 1022.15
  9 0.425 540 1067.16
  10 0.475 540 1090.03
  11 0.525 540 1093.96
  12 0.575 540 1063.85
  13 0.625 540 1037.47
  14 0.675 540 1042.48
  15 0.725 540 1020.4
  16 0.775 540 1015.21
  17 0.825 540 1008.92
  18 0.875 540 979.292
  19 0.925 540 923.871
  20 0.975 540 929.585
16800 20 10800
  1 0.025 540 918.638
  2 0.075 540 915.031
  3 0.125 540 930.554
  4 0.175 540 964.709
  5 0.225 540 963.561
  6 0.275 540 1002.53
  7 0.325 540 1003.36
  8 0.375 540 1045.24
  9 0.425 540 1045.47
  10 0.475 540 1053.85
  11 0.525 540 1077.17
  12 0.575 540 1069.13
  13 0.625 540 1055.11
  14 0.675 540 1043.24
  15 0.725 540 1027.24
  16 0.775 540 1037.22
  17 0.825 540 1003.8
  18 0.875 540 956.525
  19 0.925 540 959.986
  20 0.975 540 947.286
17850 20 10800
  1 0.025 540 927.971
  2 0.075 540 912.348
  3 0.125 540 924.521
  4 0.175 540 957.722
  5 0.225 540 963.568
  6 0.275 540 950.969
  7 0.325 540 991.461
  8 0.375 540 1059.69
  9 0.425 540 1029.77
  10 0.475 540 1041.04
  11 0.525 540 1105.11
  12 0.575 540 1060.74
  13 0.625 540 1049.25
  14 0.675 540 1003.86
  15 0.725 540 1042.49
  16 0.775 540 1050.01
  17 0.825 540 982.601
  18 0.875 540 959.691
  19 0.925 540 989.78
  20 0.975 540 951.786
18900 20 10800
  1 0.025 540 924.346
  2 0.075 540 912.948
  3 0.125 540 941.096
  4 0.175 540 932.749
  5 0.225 540 969.032
  6 0.275 540 976.954
  7 0.325 540 991.717
  8 0.375 540 1025.38
  9 0.425 540 1025.49
  10 0.475 540 1079.38
  11 0.525 540 1100.29
  12 0.575 540 1059.99
  13 0.625 540 1042.79
  14 0.675 540 1046.24
  15 0.725 540 1043.72
  16 0.775 540 978.304
  17 0.825 540 1010.37
  18 0.875 540 997.25
  19 0.925 540 949.018
  20 0.975 540 943.12
19950 20 10800
  1 0.025 540 925.622
  2 0.075 540 905.226
  3 0.125 540 926.303
  4 0.175 540 934.177
  5 0.225 540 972.015
  6 0.275 540 986.563
  7 0.325 540 995.171
  8 0.375 540 1005.81
  9 0.425 540 1035.03
  10 0.475 540 1056.33
  11 0.525 540 1074.15
  12 0.575 540 1085.66
  13 0.625 540 1054.85
  14 0.675 540 1042.7
  15 0.725 540 1023.89
  16 0.775 540 983.965
  17 0.825 540 1014.85
  18 0.875 540 986.644
  19 0.925 540 993.362
  20 0.975 540 930.052
21000 20 10800
  1 0.025 540 940.797
  2 0.075 540 928.374
  3 0.125 540 889.373
  4 0.175 540 931.982
  5 0.225 540 974.648
  6 0.275 540 992.492
  7 0.325 540 1010.49
  8 0.375 540 1034.4
  9 0.425 540 1078.99
  10 0.475 540 1064.33
  11 0.525 540 1071.84
  12 0.575 540 1079.74
  13 0.625 540 1044.71
  14 0.675 540 1030.37
  15 0.725 540 1044.69
  16 0.775 540 996.715
  17 0.825 540 997.27
  18 0.875 540 1014.33
  19 0.925 540 957.412
  20 0.975 540 908.512
22050 20 10800
  1 0.025 540 925.445
  2 0.075 540 909.125
  3 0.125 540 926.447
  4 0.175 540 958.439
  5 0.225 540 967.23
  6 0.275 540 1010.57
  7 0.325 540 1004.12
  8 0.375 540 1039.54
  9 0.425 540 1071.33
  10 0.475 540 1053.89
  11 0.525 540 1095.37
  12 0.575 540 1067.09
  13 0.625 540 1059.3
  14 0.675 540 1033.89
  15 0.725 540 1008.87
  16 0.775 540 985.075
  17 0.825 540 1045.06
  18 0.875 540 985.615
  19 0.925 540 949.333
  20 0.975 540 917.742
23100 20 10800
  1 0.025 540 916.031
  2 0.075 540 925.355
  3 0.125 540 940.111
  4 0.175 540 966.028
  5 0.225 540 954.795
  6 0.275 540 1015.32
  7 0.325 540 1009.94
  8 0.375 540 1011.25
  9 0.425 540 1054.31
  10 0.475 540 1064.34
  11 0.525 540 1090.54
  12 0.575 540 1065.97
  13 0.625 540 1042.62
  14 0.675 540 1040.47
  15 0.725 540 1038.24
  16 0.775 540 994.791
  17 0.825 540 985.461
  18 0.875 540 967.223
  19 0.925 540 947.199
  20 0.975 540 952.676
24150 20 10800
  1 0.025 540 891.045
  2 0.075 540 932.814
  3 0.125 540 981.141
  4 0.175 540 997.718
  5 0.225 540 944.253
  6 0.275 540 946.47
  7 0.325 540 1006.03
  8 0.375 540 1023.1
  9 0.425 540 1058.11
  10 0.475 540 1087.38
  11 0.525 540 1080.59
  12 0.575 540 1087.07
  13 0.625 540 1075.28
  14 0.675 540 1017.43
  15 0.725 540 999.147
  16 0.775 540 995.476
  17 0.825 540 1005.04
  18 0.875 540 968.064
  19 0.925 540 957.902
  20 0.975 540 950.958
25200 20 10800
  1 0.025 540 891.354
  2 0.075 540 936.816
  3 0.125 540 939.76
  4 0.175 540 980.053
  5 0.225 540 995.834
  6 0.275 540 952.319
  7 0.325 540 992.479
  8 0.375 540 1029.99
  9 0.425 540 1056.1
  10 0.475 540 1072.13
  11 0.525 540 1095.45
  12 0.575 540 1054.59
  13 0.625 540 1068.76
  14 0.675 540 1037.05
  15 0.725 540 1005.63
  16 0.775 540 985.452
  17 0.825 540 963.618
  18 0.875 540 975.278
  19 0.925 540 972.861
  20 0.975 540 951.678
26250 20 10800
  1 0.025 540 923.728
  2 0.075 540 915.279
  3 0.125 540 960.73
  4 0.175 540 996.196
  5 0.225 540 990.332
  6 0.275 540 969.796
  7 0.325 540 1007.78
  8 0.375 540 1015.64
  9 0.425 540 1027.16
  10 0.475 540 1060.56
  11 0.525 540 1107.61
  12 0.575 540 1081.88
  13 0.625 540 1051.79
  14 0.675 540 1066.12
  15 0.725 540 1001.22
  16 0.775 540 1000.17
  17 0.825 540 996.944
  18 0.875 540 963.856
  19 0.925 540 941.023
  20 0.975 540 933.393
27300 20 10800
  1 0.025 540 932.45
  2 0.075 540 923.059
  3 0.125 540 920.661
  4 0.175 540 957.537
  5 0.225 540 995.726
  6 0.275 540 1002.99
  7 0.325 540 1022.98
  8 0.375 540 1032.17
  9 0.425 540 1012.07
  10 0.475 540 1067.71
  11 0.525 540 1107.72
  12 0.575 540 1073.72
  13 0.625 540 1067.62
  14 0.675 540 1046.36
  15 0.725 540 1042.49
  16 0.775 540 999.111
  17 0.825 540 962.302
  18 0.875 540 961.031
  19 0.925 540 924.209
  20 0.975 540 925.833
28350 20 10800
  1 0.025 540 920.005
  2 0.075 540 942.469
  3 0.125 540 946.839
  4 0.175 540 937.282
  5 0.225 540 982.832
  6 0.275 540 1016.98
  7 0.325 540 1012.73
  8 0.375 540 1015.25
  9 0.425 540 1050.34
  10 0.475 540 1066.37
  11 0.525 540 1110.53
  12 0.575 540 1059.66
  13 0.625 540 1082.93
  14 0.675 540 1049.64
  15 0.725 540 1029.44
