# LAMMPS data file written by OVITO Basic 3.8.4

13 atoms
5 atom types

0.0 3.844668 xlo xhi
0.0 3.926152 ylo yhi
0.0 11.823664 zlo zhi

Masses

1 88.90585  # Y
2 137.327  # Ba
3 63.546  # Cu(1)
4 63.546  # Cu(2)
5 15.9994  # O

Atoms  # charge

1 2 1.5 1.922334 1.963076 9.6882038686
2 2 1.5 1.922334 1.963076 2.1354601314
3 1 1.9 1.922334 1.963076 5.911832
4 4 1.4 0.0 0.0 7.6461033882
5 4 1.4 0.0 0.0 4.1775606118
6 3 1.4 0.0 0.0 0.0
7 5 -1.3 0.0 1.963076 0.0
8 5 -1.3 1.922334 0.0 7.3383925326
9 5 -1.3 1.922334 0.0 4.4852714674
10 5 -1.3 0.0 1.963076 7.3501925493
11 5 -1.3 0.0 1.963076 4.4734714507
12 5 -1.3 0.0 0.0 9.9415731645
13 5 -1.3 0.0 0.0 1.8820908355
