LAMMPS data file via write_data, version 22 Dec 2022, timestep = 40000

21952 atoms
4 atom types

-2.9683781821105804 52.968378182110385 xlo xhi
-5.936756364221161 105.93675636422077 ylo yhi
-2.9683781821105804 52.968378182110385 zlo zhi

Masses

1 65.38
2 24.305
3 26.9815
4 63.55

Atoms # atomic

2187 2 -0.0381065806322578 -4.2495009579517795 -0.9272909259328532 0 0 1
33 1 1.0657023717322511 -2.0903076395806863 -2.374888495643822 0 0 0
197 1 -2.7672051090173317 -1.3496950528088387 1.4844516745551841 0 0 0
170 1 -0.7683596699649438 -3.062285478664583 1.423963754121579 0 0 0
31 1 -0.6012975715601088 -1.2678878675322558 -0.5598527916399854 0 0 0
173 1 1.2812678422585124 -4.8119313275917985 1.3915921637582862 0 0 0
2215 1 -1.500948065620812 -2.3193763554091285 -2.7249472372999577 0 0 1
6481 1 22.925815818871975 31.289583014354754 24.126574720146444 0 0 0
5 3 2.2519197435766634 -4.612489908515454 -1.8692321647946666 0 0 0
2 3 2.0649470322920607 -2.958723515937672 -0.20145489045645348 0 0 0
8 4 3.4449003872096746 -2.1399927041190727 -2.063316796338212 0 0 0
7 4 3.475024725167203 -5.377495491489241 -0.006865467113929213 0 0 0
12 4 4.319441660387165 -3.3974146144838544 -0.23077225821746783 0 0 0
37 1 5.6686537236539785 -1.6274247721442627 -1.3202820442816314 0 0 0
11 2 6.180260092779768 -5.414819574695444 -0.5680594451866479 0 0 0
9 2 4.88661586267058 -4.2768654708514156 -2.9533192708326155 0 0 0
16 1 9.910800612451393 -2.7475544983188525 -0.5447581630613505 0 0 0
10 1 7.571982544362269 -3.1478144653508595 -2.017169007830635 0 0 0
178 1 6.587005419342487 -3.3139946354136534 0.5911830976693544 0 0 0
181 1 9.072248681295445 -4.196742564292149 1.4491861591771933 0 0 0
209 1 9.538068850254476 -1.5492200134391032 1.6274676485314759 0 0 0
6453 3 22.950443671725285 31.287237984862962 21.700536120439867 0 0 0
14 4 11.291972871068184 -2.019863957185077 -2.4650291872262997 0 0 0
15 1 11.3109283518226 -4.947627790734739 -0.8674651779956832 0 0 0
20 1 13.114493250613599 -2.861220689846445 -0.6569512712560468 0 0 0
18 3 15.066291489425307 -2.6498353207246934 -2.0759605013534816 0 0 0
19 2 15.156583751392045 -4.897537898138383 -0.9290880927133802 0 0 0
186 1 15.031871388669387 -3.308890660377898 1.5025021669667273 0 0 0
182 1 11.514719538049901 -3.5205673061350202 1.4146526065866896 0 0 0
1273 1 9.187637424824056 6.718226892053789 24.951779792273307 0 0 0
185 2 13.440460662821266 -5.890655225167261 1.0843222913327786 0 0 0
25 1 19.865358626069757 -5.455205335271074 -1.9598478345340835 0 0 0
23 4 17.61530198221008 -5.102928329186713 -1.025604590444827 0 0 0
24 4 16.908268106112775 -2.84712311450989 -0.10399654772687406 0 0 0
22 4 18.913622723353537 -3.2431422923437205 -1.1809468589625223 0 0 0
21 3 17.148431865034034 -3.4540615945695183 -2.6520133568906323 0 0 0
189 1 16.97491259655441 -5.071047587705738 1.3204997443816433 0 0 0
190 2 18.930492382230046 -3.2692538715797625 1.5519379250298586 0 0 0
6199 3 20.523321555161587 31.21458567157123 5.733237551148342 0 0 0
2353 2 24.213930805996725 -5.701217634331503 -2.2558203717596346 0 0 0
27 1 22.09538543561517 -5.568059829799194 -0.7063259011525438 0 0 0
53 2 20.750064973333192 -1.4588399568650336 -1.9122679661115745 0 0 0
28 1 21.100007259812074 -3.2670663041136927 -0.21942086430611996 0 0 0
26 1 23.515780973082187 -3.4137255012297656 -1.017532354493114 0 0 0
194 1 23.20743532515642 -3.16745148450944 1.4995803323459267 0 0 0
54 4 23.289834149925984 -1.489687902414035 -2.7444857885421485 0 0 0
55 3 22.682407259542146 -1.2708946387356743 -0.09432326559085791 0 0 0
2521 1 24.770671937137006 -5.347186965739296 0.6867761961542649 0 0 0
3196 2 24.97603687716591 -2.274205659622427 18.59633002938064 0 0 0
2381 4 24.921480012796266 -1.530983322544147 -0.9268778881767932 0 0 0
6301 3 1.0718665147267386 31.202158825732788 11.523516173673094 0 0 0
201 2 1.4647180091052476 -0.9905060516021731 1.3827246073459554 0 0 0
59 1 -0.69404926499903 1.7060403723451945 -0.6661071913737069 0 0 0
57 4 -2.4912760013034667 2.2750064020265004 -2.309714564756068 0 0 0
198 1 -0.7830015963376087 0.4222347248621219 1.507316167636679 0 0 0
36 1 1.5919856975297568 0.4888111603744125 -1.1216387064441715 0 0 0
229 2 1.3639533954649545 2.0212449179512664 1.0887805263409183 0 0 0
30 1 -1.1006671410105173 0.4134889486402491 -2.8392470585246548 0 0 0
35 1 3.5875370406318954 -0.8827713793182941 -0.00037434499621280537 0 0 0
34 3 4.400266966028147 0.3432297685187624 -2.0363232609775443 0 0 0
40 3 5.574474580176107 0.6167723802867746 0.049134620214962954 0 0 0
63 1 3.470456985620393 2.405880756136165 -0.5403850362219256 0 0 0
65 1 5.672613539232424 2.44101030308574 -1.913663553279554 0 0 0
233 4 4.998061384450106 2.4324110476403895 1.4162843992647236 0 0 0
39 1 7.839956734392773 -1.3071796802639772 -0.15183464001642166 0 0 0
41 3 9.290969668704069 -0.9468950298379815 -2.296214003489402 0 0 0
38 4 7.24826672265122 0.6405549100325034 -1.7759683022444808 0 0 0
67 2 7.214415690560632 2.858820076504312 0.12257097567059194 0 0 0
44 3 9.493474945686014 0.43875909514731415 -0.2432081164551958 0 0 0
69 1 8.617718927977634 2.59153682032459 -2.1497499687690955 0 0 0
206 2 7.723143272050356 0.6275198255862673 1.6802747589097917 0 0 0
42 2 11.22225647716971 0.9924571664852264 -2.0726413508700054 0 0 0
43 4 11.39310177548182 -1.0223708964208207 -0.3488416706578805 0 0 0
47 1 14.938715842264735 -1.0295575961152013 -0.29947066563514824 0 0 0
