LAMMPS data file via write_data, version 22 Dec 2022, timestep = 1600000

21952 atoms
4 atom types

-26.245405614721957 26.245405614721957 xlo xhi
-52.49081122944391 52.49081122944391 ylo yhi
-26.245405614721957 26.245405614721957 zlo zhi

Masses

1 65.38   # Zn
2 24.305  # Mg
3 26.9815 # Al
4 63.55   # Cu

Atoms # atomic

5 2 -22.727557617760063 -50.247008351213644 -25.19855311374521 0 0 0
36 1 -25.04565453193915 -49.54135010483555 -23.861972631515354 0 0 0
200 1 -23.792806254026054 -48.485958842911174 -21.872428000274045 0 0 0
172 4 -25.109074648884704 -50.59386084885243 -21.594347401921993 0 0 0
173 4 -23.043750988539358 -50.98858833466952 -22.765570978978506 0 0 0
33 4 -24.559406654591236 -48.32278737652183 -25.959498214324558 0 0 0
30 1 -22.84493935310622 -47.78937177648438 -24.182623005137128 0 0 0
130 4 -6.304068933205514 -39.5496599622103 -26.125447920009755 0 0 1
198 1 -21.12116668266896 -49.529549899609094 -22.995908628671494 0 0 0
5293 4 -26.227005193118206 -25.75632792254562 -4.654321266168573 0 0 0
2219 1 -20.695919974719295 -48.02773513234787 -25.444568645121027 0 0 1
6 2 -20.354773994838506 -51.10337212268281 -25.292051783281316 0 0 0
10 3 -18.197908985832605 -51.65708029504034 -24.785740989991535 0 0 0
40 4 -18.25690404463423 -49.71157914673351 -23.350121129271734 0 0 0
37 4 -18.036786030378696 -51.74425370654632 -22.257748139966754 0 0 0
2228 2 -16.021573489553088 -48.19595497984658 -25.452844429335652 0 0 1
12 4 -20.263092922419908 -51.852069738815814 -22.894974130840485 0 0 0
2196 1 -18.476977813375015 -49.58027182500662 -25.916846705669602 0 0 1
39 4 -15.956845554525133 -50.49630609396427 -23.549946403578026 0 0 0
174 1 -19.29140702066172 -48.961776212152586 -21.224188642861307 0 0 0
8 1 -18.478478849113216 -47.4490425903697 -24.13803333236053 0 0 0
205 1 -17.320920122839762 -47.557675891793075 -21.724685023063206 0 0 0
16 4 -13.662918175275822 -51.621413635914 -22.274133268753793 0 0 0
48 1 -11.302355159772018 -48.71467318035088 -24.659879914713333 0 0 0
209 1 -13.560748328384088 -49.40390993185193 -23.50174822705725 0 0 0
182 1 -12.102271886776192 -51.51239360275815 -24.24611527941831 0 0 0
2200 1 -14.43996639142216 -52.191173301165065 -24.95977177055484 0 0 1
184 3 -14.706371329289798 -49.81312151182006 -21.347285014703054 0 0 0
211 4 -12.464810762396334 -49.408522669457035 -21.507861216439988 0 0 0
216 4 -11.57354452258289 -47.34092148967268 -22.522512882397717 0 0 0
213 1 -10.371246280468133 -50.53634306497564 -22.709340860448314 0 0 0
45 1 -9.503196227825054 -50.453112570858245 -25.191377411053068 0 0 0
24 4 -7.417465787123078 -49.224359826234625 -25.01961361125215 0 0 0
186 4 -7.939291360085246 -50.45309499983095 -23.087068868300165 0 0 0
217 1 -7.248333761042993 -48.20787852597455 -22.220867870087158 0 0 0
47 3 -9.140700610566931 -48.2942627898379 -23.56583151428267 0 0 0
21 3 -5.612640889396921 -51.34521599809948 -24.2883931777846 0 0 0
18 4 -7.514813073413723 -51.84019301841953 -25.279339931128252 0 0 0
17938 3 -6.593999896749285 -52.13492303957666 -22.347600155790694 0 1 0
215 2 -9.33017806874189 -49.045206321607935 -21.125043300965025 0 0 0
187 4 -8.811637943960147 -51.888514609552736 -20.999498800622973 0 0 0
189 4 -5.3509314678522095 -50.02734002159742 -22.270720957097403 0 0 0
51 1 -5.272058439540473 -48.70117090706484 -24.230383662673223 0 0 0
2356 1 -0.4631404872249796 -49.18068841450067 -24.14631353375983 0 0 0
28 1 -2.793931834938288 -48.06799797118717 -23.965822636004866 0 0 0
196 4 -3.457766400725493 -50.46492233342329 -23.785284626935475 0 0 0
2524 1 -0.9087701129967378 -50.033639910963075 -21.906711915445147 0 0 0
27 4 -2.6608678698828534 -51.822427408608426 -21.987407642441127 0 0 0
2355 4 -1.2982937258884313 -51.593145170145284 -24.03772596039656 0 0 0
2353 4 -3.348553272077069 -52.15898991456732 -25.3031105804148 0 0 0
55 3 -1.1170978210219857 -47.79852806247478 -25.90984860029054 0 0 0
26 4 -2.0333692003164536 -50.19175068497666 -25.980367671419224 0 0 0
218 1 -1.7713933425542798 -47.64374301433907 -21.78686830892358 0 0 0
193 4 -3.1383384519340325 -49.64082751374077 -21.06350037259069 0 0 0
190 1 -4.485840899496445 -47.5890120343207 -22.144969945193658 0 0 0
2 2 -25.211871313809187 -46.873513824709825 -23.361895982812523 0 0 0
59 4 -24.71448432842691 -44.53498550868644 -24.88763207585237 0 0 0
229 1 -23.09681089530275 -45.45380315364429 -22.5253581770983 0 0 0
64 1 -22.127715464054514 -43.233611876482044 -23.864034507393683 0 0 0
254 1 -25.434710435475488 -44.07765056004051 -22.732700985020784 0 0 0
2245 4 -23.383244765461416 -46.25056663810571 -25.922970087454722 0 0 1
281 2 -23.38535159722627 -42.52425175062581 -21.726436161813748 0 0 0
859 1 -9.105307626134852 -52.4834785745495 -2.500320341677771 0 0 0
257 2 -20.83318531495315 -44.39401643486003 -21.729137261864544 0 0 0
201 1 -20.713469460447445 -47.0606313834201 -22.180664975100264 0 0 0
61 1 -20.776016080238467 -45.40926144919775 -24.21575504249651 0 0 0
35 4 -18.470262885734552 -44.94393817811211 -25.153829790732164 0 0 0
63 4 -18.622374079367635 -45.30249357463888 -22.84177022531702 0 0 0
68 3 -17.240114203667652 -43.47180935697358 -23.58857571513963 0 0 0
44 1 -16.342032971942665 -46.0333966386498 -23.900888235891518 0 0 0
91 4 -19.570084166868376 -43.24747756942743 -23.72407808008856 0 0 0
67 2 -15.868224945931624 -44.96029813579624 -21.701443099625404 0 0 0
87 3 -18.174816828963706 -43.5011538163778 -21.135811613352303 0 0 0
38 2 -16.475954387710672 -43.25271406976474 -26.22419185311044 0 0 0
2440 2 -0.13359705827112833 -38.79619382750628 -24.3361474777666 0 0 0
207 2 -15.014742269577658 -47.70172858551499 -22.699310388608993 0 0 0
42 1 -13.568110285452569 -47.298596872042374 -24.978862609080938 0 0 0
263 4 -14.80945524687628 -43.47441915149853 -23.596029983765714 0 0 0
234 4 -14.508070641075713 -44.97466850293794 -25.16675772315737 0 0 0
71 2 -11.558114167889252 -43.608022645529424 -23.79071629482827 0 0 0
210 3 -13.279041162739077 -45.44838968857512 -23.04260794276943 0 0 0
75 1 -11.035702879506978 -46.11005766135759 -24.489072593052832 0 0 0
2255 2 -13.35428447295077 -42.711521410426464 -25.791692840267988 0 0 1
206 4 -13.583229336906026 -43.61528799466645 -21.400028509154218 0 0 0
239 4 -11.494756872053427 -45.176891286745395 -21.398347312827823 0 0 0
46 2 -9.306538761558304 -47.543515374642254 -25.988534017926018 0 0 0
409 4 -9.45850566572662 -46.18917209260196 -22.33559774127923 0 0 0
241 1 -9.537028353627836 -43.85710396849644 -22.148673161522733 0 0 0
52 4 -7.488709534490024 -46.77713384245046 -24.2209687030541 0 0 0
214 4 -7.488946973092897 -45.04149840652933 -22.660579897308306 0 0 0
50 3 -8.896464264772703 -45.079589924045436 -24.796859736219268 0 0 0
78 3 -6.540513659699162 -43.92233827989571 -24.951415508033932 0 0 0
242 4 -7.550532880123608 -42.697044124463474 -22.792082195084333 0 0 0
77 3 -8.912485125872205 -42.65548366562635 -24.74317749024963 0 0 0
252 1 -0.029537994440318016 -42.9375599137209 -21.307386540948972 0 0 0
56 4 -5.209107444517507 -46.34204342967884 -24.98290541343581 0 0 0
4593 4 -0.5708724785569608 -45.08852186780648 -25.786576156885566 0 0 1
221 4 -0.8909886705443988 -46.37812047277012 -23.859433563470414 0 0 0
81 2 -4.86064583021075 -45.02306340992825 -22.882652354596452 0 0 0
2267 2 -1.7627690743282223 -44.91150131637234 -21.889926021393507 0 0 1
82 1 -1.4641119077302918 -43.33625488641289 -23.79038622243567 0 0 0
249 4 -2.8256000860720576 -45.4345595401082 -24.621516931921388 0 0 0
84 1 -3.5750047210884546 -42.89258025227377 -21.573953757063105 0 0 0
2268 4 -4.495194895833723 -44.30547103662243 -25.971452799559618 0 0 1
18092 2 -8.645645750949036 -52.434563492189845 -18.269516217754838 0 1 0
2295 4 -2.289500781230945 -43.356679445366915 -26.012919035901785 0 0 1
85 1 -24.230096257760806 -41.82050129675483 -24.10778184389835 0 0 0
88 4 -23.229243799170913 -37.98338347480245 -24.091283930051667 0 0 0
259 4 -24.545399558775987 -39.38719286402542 -22.63533025293509 0 0 0
404 4 -22.31666470282262 -40.289540922503946 -23.42231630087794 0 0 0
92 4 -22.38113446866394 -38.503943008045255 -21.905066212888748 0 0 0
2244 2 -25.0440329051302 -40.295885901714314 -25.798074679271252 0 0 1
2462 4 -25.817020851663578 -38.05911564137802 -24.21200536766684 1 0 0
425 4 -20.801203034242228 -41.662785905918454 -22.284349266736093 0 0 0
117 3 -20.841893713483714 -38.62933104807946 -24.832476821554323 0 0 0
94 4 -20.558842175068413 -41.37798812072755 -24.709885452903954 0 0 0
66 3 -18.074060169565456 -41.87070350279366 -25.20750684924412 0 0 0
