# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 18000
  1 0.025 906.9 2523.89
  2 0.075 900 2526.15
  3 0.125 892.6 2460.51
  4 0.175 907.7 2540.42
  5 0.225 907.5 2397.27
  6 0.275 906.9 2505.19
  7 0.325 900.2 2545.99
  8 0.375 890.6 2512.39
  9 0.425 897 2487.85
  10 0.475 901.1 2482.87
  11 0.525 888.7 2577.05
  12 0.575 892.2 2523.85
  13 0.625 890.5 2455.09
  14 0.675 906.3 2462.78
  15 0.725 909.2 2428.87
  16 0.775 895.8 2593.4
  17 0.825 895.4 2525.77
  18 0.875 912.1 2444.77
  19 0.925 895.4 2510.29
  20 0.975 903.9 2502.85
2100 20 18000
  1 0.025 906.3 2440.51
  2 0.075 902 2509.61
  3 0.125 893.8 2486.03
  4 0.175 913.2 2423.78
  5 0.225 911.8 2456.27
  6 0.275 909.5 2429.01
  7 0.325 899 2652.76
  8 0.375 890.3 2506.23
  9 0.425 902.1 2445.1
  10 0.475 897.7 2599.97
  11 0.525 887.6 2620.55
  12 0.575 901.4 2536.58
  13 0.625 897.7 2466.62
  14 0.675 905.5 2510.92
  15 0.725 905.4 2512.23
  16 0.775 895.3 2467.13
  17 0.825 895.1 2474.66
  18 0.875 898.1 2472.32
  19 0.925 893.3 2489.83
  20 0.975 894.9 2503.02
3150 20 18000
  1 0.025 914.5 2475.07
  2 0.075 906.1 2462.18
  3 0.125 888.1 2434.98
  4 0.175 914.6 2482.19
  5 0.225 904.1 2439.99
  6 0.275 908.1 2481.58
  7 0.325 898 2581.22
  8 0.375 893 2531.9
  9 0.425 895.2 2502.43
  10 0.475 900.5 2556.03
  11 0.525 884 2556.92
  12 0.575 891.1 2558.52
  13 0.625 892.1 2523.47
  14 0.675 903.9 2523.88
  15 0.725 898.7 2519.69
  16 0.775 899.1 2472.54
  17 0.825 900.5 2465.83
  18 0.875 909.7 2424.15
  19 0.925 897.4 2460.81
  20 0.975 901.3 2474.83
4200 20 18000
  1 0.025 916.2 2392.73
  2 0.075 906.1 2456.32
  3 0.125 886.5 2487.8
  4 0.175 906.7 2387.02
  5 0.225 910.6 2441.64
  6 0.275 904.7 2515.63
  7 0.325 898.9 2523.67
  8 0.375 891.4 2539.07
  9 0.425 897.5 2498.22
  10 0.475 896.8 2566.27
  11 0.525 884.5 2642.12
  12 0.575 898 2555.88
  13 0.625 888.9 2551.89
  14 0.675 901.4 2540.36
  15 0.725 901 2535.62
  16 0.775 901.6 2510.02
  17 0.825 900.5 2464.2
  18 0.875 909.3 2495.85
  19 0.925 896.3 2473.17
  20 0.975 903.1 2443.04
5250 20 18000
  1 0.025 910.1 2342.61
  2 0.075 913.2 2385.79
  3 0.125 885.3 2484.78
  4 0.175 913 2469.54
  5 0.225 912.9 2493.02
  6 0.275 907.1 2463.5
  7 0.325 900.2 2545.54
  8 0.375 893.9 2555.58
  9 0.425 903.8 2480.12
  10 0.475 893 2598.68
  11 0.525 893.2 2642.01
  12 0.575 892.1 2619.39
  13 0.625 892.5 2602.65
  14 0.675 907.2 2471.18
  15 0.725 902.2 2531.37
  16 0.775 898.7 2454.78
  17 0.825 888.4 2443.54
  18 0.875 907 2454.29
  19 0.925 890.7 2441.61
  20 0.975 895.5 2457.04
6300 20 18000
  1 0.025 918.7 2351.95
  2 0.075 907.6 2332.12
  3 0.125 886.2 2469.25
  4 0.175 911.9 2388.84
  5 0.225 904.1 2539.93
  6 0.275 905.2 2476.75
  7 0.325 901.6 2431.86
  8 0.375 891 2499.78
  9 0.425 896.4 2533.72
  10 0.475 898.2 2627.1
