# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 302.8 2828.97
  2 0.075 298.8 3002.94
  3 0.125 299.5 3027.19
  4 0.175 300.9 2983.05
  5 0.225 299.2 2849.66
  6 0.275 293.6 2994.95
  7 0.325 296.6 3086.55
  8 0.375 308.1 2833.16
  9 0.425 301.8 2863.3
  10 0.475 304.7 2960.76
  11 0.525 297.8 3110.59
  12 0.575 298.8 3097
  13 0.625 297.9 3138.92
  14 0.675 296.5 2946.44
  15 0.725 302.7 3003
  16 0.775 298.6 2944.51
  17 0.825 294.2 3015.53
  18 0.875 298.7 2962.54
  19 0.925 307.2 2847.07
  20 0.975 301.6 2855.31
2100 20 6000
  1 0.025 304.3 2710.53
  2 0.075 295.8 2872.74
  3 0.125 302.5 3002.71
  4 0.175 300.2 3043.14
  5 0.225 301 3002.86
  6 0.275 294 2970.3
  7 0.325 297.6 2933.71
  8 0.375 307.6 2939.08
  9 0.425 302.8 3005.39
  10 0.475 299.7 2978.24
  11 0.525 297.9 3104.25
  12 0.575 296.5 3268
  13 0.625 299.4 3166.39
  14 0.675 294.6 3015.04
  15 0.725 306.9 2915.98
  16 0.775 297.8 2949.25
  17 0.825 297.9 2959.72
  18 0.875 294.9 3118.4
  19 0.925 307 2902.89
  20 0.975 301.6 2791.39
3150 20 6000
  1 0.025 303.4 2661
  2 0.075 301.3 2847.73
  3 0.125 298.5 2958.77
  4 0.175 301.3 3057.7
  5 0.225 299.6 2900.94
  6 0.275 293.9 2947.3
  7 0.325 298.2 2965.31
  8 0.375 309.3 2955.36
  9 0.425 300.1 2942.63
  10 0.475 300.5 3130.37
  11 0.525 298.1 3123.21
  12 0.575 300.3 3275.26
  13 0.625 292.1 3257.8
  14 0.675 301.8 3021.95
  15 0.725 305.2 2902.68
  16 0.775 302 2991.94
  17 0.825 294.4 2958.73
  18 0.875 296.1 2897.22
  19 0.925 305.2 2768.69
  20 0.975 298.7 2728.3
4200 20 6000
  1 0.025 306.7 2694.41
  2 0.075 302.2 2741.55
  3 0.125 299 2954.92
  4 0.175 303.6 2997.12
  5 0.225 299.7 2857.11
  6 0.275 296.5 3091.14
  7 0.325 299.8 2985.08
  8 0.375 303.5 2895.06
  9 0.425 300.2 3011.02
  10 0.475 299 3089.86
  11 0.525 296.7 3445.84
  12 0.575 294.2 3243.58
  13 0.625 299.4 3192.06
  14 0.675 296 3048.89
  15 0.725 307 3018.63
  16 0.775 296.9 2983.79
  17 0.825 297.8 2907.62
  18 0.875 296.1 3006.33
  19 0.925 305.2 2785.68
  20 0.975 300.5 2593.47
5250 20 6000
  1 0.025 307.7 2554.73
  2 0.075 298.1 2810.46
  3 0.125 299.5 2994.74
  4 0.175 305.2 2957.48
  5 0.225 301.5 2960.5
  6 0.275 295.3 3052.43
  7 0.325 299.4 3034.98
  8 0.375 305.9 2870.72
  9 0.425 300.5 3011.06
  10 0.475 299.5 3304.81
  11 0.525 295 3485.15
  12 0.575 296.2 3359.17
  13 0.625 298 3173.9
  14 0.675 296.1 3115.29
  15 0.725 309.8 2995.44
  16 0.775 297.4 2995.04
  17 0.825 298 2907.31
  18 0.875 295.1 2776.06
  19 0.925 304.6 2735.43
  20 0.975 297.2 2683.82
6300 20 6000
  1 0.025 304.8 2565.18
  2 0.075 298.2 2748.9
  3 0.125 300.2 2927.01
  4 0.175 302.8 2812.31
  5 0.225 299.1 3009.53
  6 0.275 296.7 2985.41
  7 0.325 299.3 2976.85
  8 0.375 302.2 2953.02
  9 0.425 299.4 3245.76
  10 0.475 301.3 3401.21
  11 0.525 295.6 3499.46
  12 0.575 295.5 3352.91
  13 0.625 298.5 3101.41
  14 0.675 291.8 3026.9
  15 0.725 305.5 2908.5
  16 0.775 298.6 2975.54
  17 0.825 300.7 2942.11
  18 0.875 298.4 2770.11
  19 0.925 306.5 2802.68
  20 0.975 304.9 2658.99
7350 20 6000
  1 0.025 304.1 2705.6
  2 0.075 302.4 2684.9
  3 0.125 299.2 2826.94
  4 0.175 301.3 2825.53
  5 0.225 298.7 2948.93
  6 0.275 295 2965.85
  7 0.325 299.2 2956.63
  8 0.375 304.5 3154.8
  9 0.425 298.9 3247.42
  10 0.475 298.1 3460.13
  11 0.525 294.9 3490.88
  12 0.575 299.9 3363.42
  13 0.625 300.2 3153.55
  14 0.675 293.3 2965.11
  15 0.725 304.3 3004.01
  16 0.775 298.3 2929.57
  17 0.825 298.8 2868.56
  18 0.875 295.8 2846.09
  19 0.925 309.4 2689.07
  20 0.975 303.7 2589.31
8400 20 6000
  1 0.025 306.8 2409.16
  2 0.075 298.4 2850.96
  3 0.125 299.4 2820.94
  4 0.175 298.9 2866.06
  5 0.225 301.6 2801.28
  6 0.275 298.3 3042.38
  7 0.325 296.5 3075.85
  8 0.375 305.1 3183.38
  9 0.425 300.5 3328.2
  10 0.475 300.1 3449.93
  11 0.525 288.8 3533.25
  12 0.575 296.3 3303.88
  13 0.625 299.4 3057.83
  14 0.675 295.5 2977.14
  15 0.725 304.2 3059.86
  16 0.775 297.3 3175.3
  17 0.825 297 2889.13
  18 0.875 301.6 2768.45
  19 0.925 308.9 2723
  20 0.975 305.4 2601.23
9450 20 6000
  1 0.025 309.9 2564.9
  2 0.075 298.4 2536.61
  3 0.125 299.6 2843.74
  4 0.175 304.9 2760.62
  5 0.225 298.8 2885.04
  6 0.275 301.3 2930.02
  7 0.325 295.3 3060.2
  8 0.375 303.7 3281.59
  9 0.425 301.5 3340.34
  10 0.475 298.6 3319.62
  11 0.525 295.9 3475.5
  12 0.575 295.2 3378.92
  13 0.625 299.4 3181.26
  14 0.675 292.1 3104.13
  15 0.725 303.2 3142.22
  16 0.775 294.9 2973.65
  17 0.825 300.4 2927.5
  18 0.875 296.9 2701.97
  19 0.925 309 2778.21
  20 0.975 301 2658.88
10500 20 6000
  1 0.025 303.4 2467.02
  2 0.075 301.3 2611.65
  3 0.125 301.5 2855.72
  4 0.175 299.7 2852.41
  5 0.225 301.8 2873.25
  6 0.275 296 2952.07
  7 0.325 300.4 2979.52
  8 0.375 301.4 3352.45
  9 0.425 298.1 3218.21
  10 0.475 302 3279.64
  11 0.525 293.1 3572.13
  12 0.575 290.2 3358.71
  13 0.625 298.6 3296.99
  14 0.675 292.4 3117.1
  15 0.725 305.9 3122.32
  16 0.775 298.7 3012.45
  17 0.825 299.2 2849.19
  18 0.875 304.6 2725.34
  19 0.925 304.3 2771.21
  20 0.975 307.4 2585.99
11550 20 6000
  1 0.025 309.5 2514.25
  2 0.075 299.7 2541.65
  3 0.125 300.3 2747.56
  4 0.175 301.8 2789.91
  5 0.225 302.6 2903.01
  6 0.275 297.3 2982.66
  7 0.325 298.3 3162.36
  8 0.375 303.4 3176.41
  9 0.425 299.4 3285.21
  10 0.475 299.4 3515.52
  11 0.525 299.1 3578.82
  12 0.575 293.1 3548.04
  13 0.625 296.9 3221.8
  14 0.675 295.3 3015.11
  15 0.725 301 3055.64
  16 0.775 298.3 2981.15
  17 0.825 293.9 2981.87
  18 0.875 302.8 2804.24
  19 0.925 304.9 2723.69
  20 0.975 303 2649.88
12600 20 6000
  1 0.025 306.4 2546.96
  2 0.075 302.8 2658.6
  3 0.125 299.7 2778.5
  4 0.175 303.9 2770.25
  5 0.225 299.1 2972.23
  6 0.275 297.5 2928.57
  7 0.325 296.7 3100.29
  8 0.375 303.5 3217.48
  9 0.425 300.1 3364.6
  10 0.475 298.7 3440.73
  11 0.525 293 3577.7
  12 0.575 293 3388.34
  13 0.625 296.1 3206.51
  14 0.675 293.9 3129.09
  15 0.725 306.4 2981.82
  16 0.775 298.7 2984.12
  17 0.825 298.7 2906.22
  18 0.875 299.8 2925.71
  19 0.925 308.4 2631.97
  20 0.975 303.6 2536.29
13650 20 6000
  1 0.025 305.6 2562.27
  2 0.075 302.1 2587.02
  3 0.125 300.2 2768.34
  4 0.175 302.9 2671.55
  5 0.225 300.5 3003.91
  6 0.275 295.4 3192.54
  7 0.325 297.2 3099.21
  8 0.375 307.2 3128.89
  9 0.425 298.9 3322.66
  10 0.475 299.5 3374.55
  11 0.525 294 3646.21
  12 0.575 293.7 3427.32
  13 0.625 299.6 3189.13
  14 0.675 292.7 3207.92
  15 0.725 305.7 3075.86
  16 0.775 299.8 2957.73
  17 0.825 299.4 2887.33
  18 0.875 296 2849.37
  19 0.925 309.5 2749.01
  20 0.975 300.1 2539.03
14700 20 6000
  1 0.025 303.9 2561.3
  2 0.075 303.4 2573.95
  3 0.125 300.5 2656.39
  4 0.175 302.9 2759.62
  5 0.225 301.9 2959.35
  6 0.275 296.5 3045.56
  7 0.325 297.7 3173.67
  8 0.375 301.1 3210.13
  9 0.425 300.3 3325.84
  10 0.475 300 3356.42
  11 0.525 289.6 3453.32
  12 0.575 294.8 3408.31
  13 0.625 298 3355.17
  14 0.675 294.8 3208.58
  15 0.725 307.1 3035.45
  16 0.775 295.9 2964.69
  17 0.825 298.1 2960.03
  18 0.875 299 2729.71
  19 0.925 310.2 2609.81
  20 0.975 304.3 2523.36
15750 20 6000
  1 0.025 307.3 2431.42
  2 0.075 298.5 2515.22
  3 0.125 304.2 2609.78
  4 0.175 302.7 2773.21
  5 0.225 299 2993.3
  6 0.275 299.8 3073.41
  7 0.325 297.3 3127.35
  8 0.375 301.2 3199.9
  9 0.425 300.6 3362.96
  10 0.475 297.2 3477.88
  11 0.525 294.3 3496.26
  12 0.575 295.6 3447.3
  13 0.625 296 3223.26
  14 0.675 297.2 3270.14
  15 0.725 307.2 3173.58
  16 0.775 297.9 3004.85
  17 0.825 300.3 2863.37
  18 0.875 293.4 2789.83
  19 0.925 311.2 2630.57
  20 0.975 299.1 2499.95
16800 20 6000
  1 0.025 305.7 2497.97
  2 0.075 305.2 2530.68
  3 0.125 301.9 2601.77
  4 0.175 303.5 2842.05
  5 0.225 301.5 2934.49
  6 0.275 298.4 3064.94
  7 0.325 299.6 3132.62
  8 0.375 300.1 3332.33
  9 0.425 298.7 3336.34
  10 0.475 297.2 3458.52
  11 0.525 292.6 3431.76
  12 0.575 294.7 3452.25
  13 0.625 297.7 3363.79
  14 0.675 294.8 3185.03
  15 0.725 301.2 3127.92
  16 0.775 297.8 3117.64
  17 0.825 299.4 2874.8
  18 0.875 296.2 2773.34
  19 0.925 311 2630.39
  20 0.975 302.8 2540.69
17850 20 6000
  1 0.025 304.3 2427.59
  2 0.075 301.7 2488.11
  3 0.125 298.9 2766.95
  4 0.175 301.8 2762.08
  5 0.225 302.3 2937.17
