0.092919,0
0.090145,-0.013654
0.087372,-0.027307
0.084599,-0.040961
0.081825,-0.054614
0.079052,-0.068268
0.076279,-0.081921
0.073505,-0.095575
0.070732,-0.10923
0.067959,-0.12288
0.065185,-0.13654
0.062732,-0.14938
0.060278,-0.16223
0.057825,-0.17508
0.055371,-0.18793
0.052917,-0.20077
0.050464,-0.21362
0.04801,-0.22647
0.045557,-0.23932
0.043103,-0.25217
0.040649,-0.26501
0.038758,-0.27628
0.036867,-0.28756
0.034976,-0.29883
0.033084,-0.3101
0.031193,-0.32137
0.029302,-0.33264
0.027411,-0.34391
0.02552,-0.35518
0.023628,-0.36645
0.021737,-0.37772
0.020509,-0.38674
0.01928,-0.39575
0.018051,-0.40477
0.016823,-0.41378
0.015594,-0.4228
0.014366,-0.43181
0.013137,-0.44083
0.011909,-0.44984
0.01068,-0.45886
0.0094514,-0.46787
0.0088144,-0.4742
0.0081774,-0.48052
0.0075404,-0.48684
0.0069033,-0.49316
0.0062663,-0.49949
0.0056293,-0.50581
0.0049923,-0.51213
0.0043553,-0.51846
0.0037183,-0.52478
0.0030812,-0.5311
0.002839,-0.53475
0.0025967,-0.5384
0.0023545,-0.54205
0.0021122,-0.5457
0.00187,-0.54935
0.0016277,-0.553
0.0013855,-0.55665
0.0011432,-0.56029
0.000901,-0.56394
0.00065875,-0.56759
0.0006009,-0.56913
0.00054304,-0.57067
0.00048519,-0.57222
0.00042734,-0.57376
0.00036948,-0.5753
0.00031163,-0.57684
0.00025378,-0.57838
0.00019593,-0.57992
0.00013807,-0.58146
8.02E-05,-0.583
7.45E-05,-0.58329
6.87E-05,-0.58359
6.30E-05,-0.58388
5.72E-05,-0.58417
5.15E-05,-0.58447
4.57E-05,-0.58476
4.00E-05,-0.58505
3.42E-05,-0.58535
2.84E-05,-0.58564
2.27E-05,-0.58593
2.23E-05,-0.58572
2.19E-05,-0.58551
2.16E-05,-0.5853
2.12E-05,-0.5851
2.08E-05,-0.58489
2.04E-05,-0.58468
2.01E-05,-0.58447
1.97E-05,-0.58426
1.93E-05,-0.58405
1.89E-05,-0.58384
1.79E-05,-0.58356
1.69E-05,-0.58327
