# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 600.8 1972.09
  2 0.075 599.3 1971.86
  3 0.125 604.5 1974.1
  4 0.175 599.8 2009.38
  5 0.225 604.8 1944.69
  6 0.275 599.7 2053.27
  7 0.325 603.5 2003.24
  8 0.375 604.5 1975.3
  9 0.425 600.7 2005.89
  10 0.475 591.8 2050.72
  11 0.525 593.9 2067.49
  12 0.575 598.8 2062.91
  13 0.625 596.6 1959
  14 0.675 598.7 1982.52
  15 0.725 606 1982.37
  16 0.775 602.2 2009.54
  17 0.825 602 2076.97
  18 0.875 594.6 1975.63
  19 0.925 596.4 1998.2
  20 0.975 601.4 2022.42
2100 20 12000
  1 0.025 599.8 1906.9
  2 0.075 596.6 1985.39
  3 0.125 601.4 1923.57
  4 0.175 599.7 1948.93
  5 0.225 597.3 1968.29
  6 0.275 598.2 1980.37
  7 0.325 602.9 1951.1
  8 0.375 603.8 1997.69
  9 0.425 599 2121.14
  10 0.475 593.4 2117.1
  11 0.525 599 2081.75
  12 0.575 598.1 2042.57
  13 0.625 599.4 2042.36
  14 0.675 601.3 2004.51
  15 0.725 610.7 1995.9
  16 0.775 603.1 2042.14
  17 0.825 604 2063.45
  18 0.875 599.2 1984.37
  19 0.925 593.3 1964.49
  20 0.975 599.8 1916.91
3150 20 12000
  1 0.025 601.7 1904.7
  2 0.075 599.4 1987.04
  3 0.125 601 1937.46
  4 0.175 605.1 1956.47
  5 0.225 605.5 2015.84
  6 0.275 604 1985.15
  7 0.325 599.5 1994.93
  8 0.375 604.4 2017.59
  9 0.425 598.8 2085.35
  10 0.475 586.4 2139.91
  11 0.525 597.6 2080.43
  12 0.575 595.6 2128.41
  13 0.625 597.1 2045.21
  14 0.675 599.7 1979.58
  15 0.725 601.2 2064.73
  16 0.775 601.4 1990.64
  17 0.825 603 2016.47
  18 0.875 598.3 1962.49
  19 0.925 598.1 1929.25
  20 0.975 602.2 1931.77
4200 20 12000
  1 0.025 601.5 1848.77
  2 0.075 597.1 1956.41
  3 0.125 601.9 1970.22
  4 0.175 598.8 1965.87
  5 0.225 604 1928.88
  6 0.275 598.8 1982.58
  7 0.325 600.7 1998.56
  8 0.375 601.7 2117.58
  9 0.425 599.6 2031.04
  10 0.475 592.4 2133.38
  11 0.525 595.8 2110.11
  12 0.575 595.5 2119.28
  13 0.625 599.3 2066.21
  14 0.675 600.5 2018.59
  15 0.725 609.3 2036.22
  16 0.775 605.3 2028.76
  17 0.825 605.8 2026.18
  18 0.875 597.6 1943.01
  19 0.925 594.8 1970.13
  20 0.975 599.6 1911.62
5250 20 12000
  1 0.025 602.5 1883.43
  2 0.075 598.4 1939.99
  3 0.125 605.1 1902.85
  4 0.175 603.2 1925.85
  5 0.225 605.8 1974.72
  6 0.275 600.3 1985.4
  7 0.325 600 2031.06
  8 0.375 603.9 2038.42
  9 0.425 597.6 2108.09
  10 0.475 590.3 2080.94
  11 0.525 595.8 2082.12
  12 0.575 599.6 2043.58
  13 0.625 596.4 2072.72
  14 0.675 595.4 2030.97
  15 0.725 608 1987.16
  16 0.775 601.9 2077.45
  17 0.825 599.9 1958.87
  18 0.875 596.6 1957.32
  19 0.925 596.6 1951.86
  20 0.975 602.7 1893.86
6300 20 12000
  1 0.025 602.4 1898.36
  2 0.075 602.1 1892.92
  3 0.125 599.4 1961.91
  4 0.175 600.5 1910.54
  5 0.225 600.8 1991.19
  6 0.275 599.8 1951.55
  7 0.325 600.2 2032.02
  8 0.375 600.5 2088.75
  9 0.425 602 2092.14
  10 0.475 588.9 2081.47
  11 0.525 595.7 2172.97
  12 0.575 597.8 2043.61
  13 0.625 597.2 2082.3
  14 0.675 600.4 1997.01
  15 0.725 607.7 2038.57
  16 0.775 603.5 2017.65
  17 0.825 605.9 1964.28
  18 0.875 595.5 1995.11
  19 0.925 597.6 1929.79
  20 0.975 602.1 1933.37
7350 20 12000
  1 0.025 603.1 1893.83
  2 0.075 601.9 1866.12
  3 0.125 599 1901.35
  4 0.175 602.6 1981
  5 0.225 601.5 1967.21
  6 0.275 600.6 1992.16
  7 0.325 599 2028.56
  8 0.375 605.4 2100.96
  9 0.425 601.3 2067.73
  10 0.475 587.8 2133.05
  11 0.525 599 2094.92
  12 0.575 596.7 2099.69
  13 0.625 599.2 2052.52
  14 0.675 593.9 2080.12
  15 0.725 606.6 2081.09
  16 0.775 602.7 1994.61
  17 0.825 604.6 1943.15
  18 0.875 595.6 1911.14
  19 0.925 599.4 1918.42
  20 0.975 600.1 1980.89
8400 20 12000
  1 0.025 601.4 1869.4
  2 0.075 600.9 1907.04
  3 0.125 603.3 1895.98
  4 0.175 601.1 1930.04
  5 0.225 600.5 2011.86
  6 0.275 602.7 1999.62
  7 0.325 597.7 2059.4
  8 0.375 604.6 2021.09
  9 0.425 600 2057.34
  10 0.475 587.3 2071.83
  11 0.525 597.3 2117.78
  12 0.575 592.9 2136.5
  13 0.625 598.9 2028.5
  14 0.675 597.1 2104.52
  15 0.725 603.4 2117.37
  16 0.775 602.3 1989.51
  17 0.825 606.4 1994.1
  18 0.875 597.2 1970
  19 0.925 596.6 1927.81
  20 0.975 608.4 1890.44
9450 20 12000
  1 0.025 601.5 1841.98
  2 0.075 599.4 1790.48
