# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12960
  1 0.025 649.7 993.174
  2 0.075 648.1 1012.56
  3 0.125 647.3 985.941
  4 0.175 645.4 974.351
  5 0.225 622.5 975.667
  6 0.275 644.8 1021.23
  7 0.325 642.7 971.933
  8 0.375 632.5 969.634
  9 0.425 645.4 1001.5
  10 0.475 648 1006.17
  11 0.525 644.9 988.736
  12 0.575 653.2 998.161
  13 0.625 657.4 998.97
  14 0.675 653.8 1034
  15 0.725 651.2 1012.98
  16 0.775 647.5 1025.75
  17 0.825 652 1024.01
  18 0.875 649.6 989.212
  19 0.925 659.6 1015.05
  20 0.975 664.4 1015.73
2100 20 12960
  1 0.025 649.4 964.533
  2 0.075 656.4 970.183
  3 0.125 636.6 980.383
  4 0.175 664.6 964.324
  5 0.225 660.7 1003.87
  6 0.275 649.3 1013.64
  7 0.325 648.3 1032.6
  8 0.375 660.4 994.361
  9 0.425 661.9 1011.22
  10 0.475 652.1 1022.82
  11 0.525 644.2 1088.71
  12 0.575 645.1 1025.21
  13 0.625 644.6 992.821
  14 0.675 635.3 984.558
  15 0.725 639.1 987.631
  16 0.775 643.6 1009.84
  17 0.825 641 988.607
  18 0.875 638.6 976.288
  19 0.925 644.6 1013.03
  20 0.975 644.2 986.403
3150 20 12960
  1 0.025 646.8 951.798
  2 0.075 648.3 959.701
  3 0.125 649.2 999.995
  4 0.175 645.8 974.222
  5 0.225 630.6 967.348
  6 0.275 648.2 990.376
  7 0.325 645.7 1013.79
  8 0.375 640.6 1011.48
  9 0.425 647.5 975.93
  10 0.475 645.4 1069.4
  11 0.525 644.1 1072.79
  12 0.575 652.4 1018.01
  13 0.625 649.7 990.896
  14 0.675 648 1010.44
  15 0.725 651.2 1033.72
  16 0.775 648.5 998.783
  17 0.825 653.9 988.645
  18 0.875 649.1 999.66
  19 0.925 655.9 1016.7
  20 0.975 659.1 1030.44
4200 20 12960
  1 0.025 648.9 909.63
  2 0.075 654 971.872
  3 0.125 633.3 975.768
  4 0.175 662.1 972.963
  5 0.225 656.3 990.691
  6 0.275 649.3 1009.56
  7 0.325 648.2 1024.06
  8 0.375 659.3 1026.4
  9 0.425 655.1 1011.85
  10 0.475 648.7 1097.8
  11 0.525 643.1 1107.59
  12 0.575 645 1032.14
  13 0.625 644.8 1035.06
  14 0.675 640.3 978.403
  15 0.725 646.4 1011.65
  16 0.775 646.2 969.459
  17 0.825 646.3 997.211
  18 0.875 643.9 1001.9
  19 0.925 643.1 977.771
