ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
8640
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.9687895667977351e-01 2.1787278956679664e+01 0.0000000000000000e+00
-1.9986608825387897e-01 2.1790266088254029e+01 0.0000000000000000e+00
5.6828586373569578e-04 2.0607943171413589e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 1.9678 1.05396 1.66389 -8.82065 -1.45238 -0.40393 -0.106516 
222 1 1.61963 0.886217 7.15727 -7.95091 -0.845759 1.03759 -0.304619 
438 1 1.50408 0.963708 12.5573 -8.26815 -0.668586 -1.85193 -1.26441 
42 1 0.736995 5.24418 3.01549 -7.88145 0.357141 -1.45358 -1.85224 
258 1 0.958056 5.25097 7.87765 -7.93918 -0.89579 -0.77452 3.57992 
474 1 0.573515 5.07375 13.1864 -8.62012 3.14704 0.564528 1.43566 
78 1 1.76835 8.218 1.76624 -6.28209 -0.10266 2.32455 1.47697 
294 1 1.35491 8.18929 6.84563 -8.03199 1.33355 -1.19067 0.763088 
510 1 1.33383 8.28515 12.3716 -7.46243 -0.545276 -0.622127 -0.121127 
114 1 0.862651 12.4408 2.69762 -7.03332 -0.711781 0.130589 -0.193147 
330 1 0.513637 12.3448 7.99227 -7.30004 0.752458 -1.25255 0.522959 
546 1 0.837319 12.4694 13.5474 -7.97346 0.86609 1.49562 -2.00759 
150 1 1.63988 15.453 1.80562 -7.91685 -0.194581 1.31694 -0.829616 
366 1 1.30093 15.563 7.13852 -7.31496 1.28277 -1.49129 1.08795 
582 1 1.32452 15.4474 12.3901 -8.32592 2.38556 1.83075 1.79545 
186 1 1.02522 20.0625 2.62674 -8.55979 -1.44243 0.692209 1.31795 
402 1 0.851432 19.9131 7.99043 -8.18648 -0.306577 0.3119 -0.514912 
618 1 0.810564 19.5936 13.0795 -8.17286 0.226878 1.00014 0.61259 
12 1 4.71156 1.87034 2.75134 -9.28777 -0.0457979 0.622661 0.399242 
228 1 4.27538 1.47403 8.04251 -7.86107 3.20495 2.06905 -1.63785 
444 1 4.69524 1.59329 13.2049 -8.02515 -0.0785125 -0.963614 1.54796 
48 1 5.36233 4.62224 1.99344 -9.67561 -0.699331 -0.0492485 -0.804985 
264 1 5.36643 4.84245 7.21327 -8.81219 -1.9851 -0.800647 -0.469687 
480 1 5.24937 4.55268 12.391 -8.30373 0.203299 1.02183 1.03434 
84 1 4.59906 8.95943 2.62886 -8.10344 1.16384 -1.45534 2.39929 
300 1 4.2357 9.12288 8.02275 -7.54546 0.398696 -1.7941 2.48499 
516 1 4.34186 8.73484 13.2302 -8.6082 1.00373 1.64429 -0.247138 
120 1 5.77256 11.7801 1.50484 -8.50137 -0.739006 2.22358 1.73393 
336 1 5.26861 12.1023 7.28532 -8.59848 -1.52606 -0.0654552 -2.03253 
552 1 4.95109 11.7986 12.4611 -7.74366 0.149973 -2.02329 -0.160088 
156 1 4.54306 16.4625 2.79049 -8.15805 -0.992401 0.660892 -0.412098 
372 1 4.30397 16.0144 7.62993 -8.44426 0.209412 -2.51383 0.970265 
588 1 4.44547 15.9903 13.0656 -8.05642 0.821052 -0.0404097 0.952431 
192 1 5.50372 18.9952 1.69286 -8.25066 0.356794 0.753533 2.76552 
408 1 4.83669 18.9503 6.98647 -7.88568 -0.00833423 2.46701 0.753736 
624 1 5.29693 19.1711 12.499 -7.71207 -0.194752 1.51423 1.1265 
18 1 8.73878 0.78273 2.24697 -7.71681 1.1673 0.214599 -1.08215 
234 1 8.72013 0.898451 7.32485 -7.55222 -1.26154 0.362906 -1.14023 
450 1 8.70765 0.68843 12.4886 -8.48589 2.29607 1.42467 0.907915 
54 1 8.07842 5.37441 2.76139 -8.1009 0.201171 -2.61863 0.824377 
270 1 8.25435 5.23848 7.80161 -7.99963 -2.3464 1.12345 1.71329 
486 1 8.23049 5.07636 13.3108 -8.73656 -1.81159 1.4997 -0.682058 
90 1 9.23239 8.40123 1.88283 -8.30979 0.860182 -2.61833 -0.997963 
306 1 8.67499 8.15834 6.93597 -7.62194 0.632829 0.18438 1.79905 
522 1 8.97008 8.09577 12.291 -8.39688 -0.355857 -0.592154 -1.76183 
126 1 8.14815 12.6453 2.83904 -8.72981 -0.577516 0.494124 0.138969 
342 1 8.24273 12.2287 7.90861 -8.31022 -0.328937 2.92636 0.126519 
558 1 8.1697 12.16 13.0723 -8.10038 0.233161 0.879817 0.482071 
162 1 8.84587 15.3779 1.89233 -7.77568 -0.438403 -0.14498 -0.725572 
378 1 9.08187 15.6608 7.12898 -8.54388 -0.931088 -0.974004 -1.49282 
594 1 9.03861 15.4412 12.3426 -8.29449 -0.717533 3.09673 0.545032 
198 1 8.34671 20.0413 2.99885 -8.64848 -1.18408 -1.40753 1.00096 
414 1 8.17109 20.3855 8.3035 -7.45924 -0.310381 -2.77886 0.135473 
630 1 8.19803 19.9485 13.43 -9.53376 -1.61821 -0.0850422 -1.57 
5 1 1.13642 0.572481 4.57109 -7.94858 -0.974372 -0.947498 -1.8046 
221 1 1.02524 0.186103 9.55937 -8.49377 -0.146154 0.0725209 2.09965 
437 1 0.989451 0.181581 15.1997 -7.36528 -0.87183 1.24206 -3.05908 
662 2 8.02845 2.89738 16.7465 -29.1311 2.29695 1.54167 0.381148 
329 1 -0.0829996 12.1212 11.0832 -7.94636 0.969929 -0.966496 -1.19398 
758 2 0.970536 13.6667 16.7703 -28.7414 0.829718 1.09484 -1.90549 
77 1 0.965857 7.59138 4.01235 -6.9221 0.0845983 0.178443 2.86637 
293 1 0.768919 7.28539 9.84111 -9.31463 -0.697949 0.568029 -1.53993 
509 1 0.916128 7.74448 15.3174 -8.09954 -0.622597 -0.97798 -2.6799 
722 2 0.961747 9.96277 16.651 -30.2859 -0.181776 -0.674279 -0.520091 
553 2 9.78929 11.8372 14.3462 -29.0973 1.13441 0.175502 -0.225921 
448 1 10.0773 3.41633 12.1676 -8.55042 -0.497385 -1.60293 1.1101 
149 1 0.967324 14.9204 4.69214 -7.01397 0.0591579 0.503874 -2.41082 
365 1 0.79744 14.9064 9.69252 -7.96562 0.292335 -1.34156 0.505756 
581 1 0.864968 14.7754 15.0904 -8.03365 0.0933117 0.876555 -1.24571 
195 1 9.97655 20.8156 0.187391 -8.38612 0.586207 -0.89831 0.820662 
8507 1 4.0453 8.36999 0.162104 -7.07572 1.00207 -1.54191 -0.823783 
650 2 0.941356 2.59427 16.7391 -29.2443 -1.60823 0.00904749 2.06342 
11 1 3.73296 0.790721 5.19721 -8.14713 0.546665 0.213989 0.494839 
227 1 3.75849 1.03498 10.8298 -7.52729 -0.244067 -0.96558 -0.362193 
443 1 3.85789 0.748082 15.6774 -8.13024 1.58248 2.64014 0.371767 
47 1 4.56718 4.21642 4.71252 -8.23538 -0.263012 -0.428238 -1.42674 
263 1 4.73103 3.73874 9.71845 -7.62593 -2.24156 2.21233 -1.40905 
479 1 4.4484 3.76208 14.8428 -8.4799 -0.0554417 0.665374 -0.353429 
83 1 3.811 8.37359 5.47443 -8.28652 0.977808 -1.32974 -0.544623 
299 1 3.69713 8.19063 10.6001 -8.5425 0.200512 -0.773047 -0.472371 
515 1 3.89915 8.40575 16.1571 -7.3927 2.29208 -0.637202 -1.8106 
119 1 4.45249 11.1828 4.30323 -8.3485 1.49564 -0.164354 0.348991 
335 1 4.5602 11.1815 9.66244 -7.83565 -0.928107 -0.214783 0.993764 
551 1 4.56546 11.1691 15.1213 -7.68112 0.948987 -0.21194 -0.584672 
155 1 4.12621 15.1809 4.98602 -7.87962 1.03606 1.38091 1.01764 
371 1 4.05706 15.7659 10.4346 -7.44977 -1.81917 -0.509729 -0.337859 
587 1 3.86823 15.5014 16.0362 -8.46704 0.718186 -0.774285 -0.604133 
191 1 4.44482 18.9896 4.37328 -8.37591 1.77891 -0.0223907 -0.341414 
407 1 4.528 18.6569 9.94191 -7.81206 -0.975552 -0.479761 -2.21829 
623 1 4.46306 17.9996 14.95 -7.42447 0.20683 2.25123 -2.21422 
17 1 8.06197 0.553451 4.71197 -8.07416 0.872321 0.0624771 1.46146 
233 1 8.16327 0.366351 9.97282 -8.12459 0.387637 1.18861 0.328695 
449 1 8.10382 0.33783 15.1019 -8.30993 0.713778 -1.25885 -0.0136053 
53 1 7.27688 4.59307 5.38542 -8.68825 1.61563 -0.499025 -0.335064 
269 1 7.39313 4.55559 10.7456 -8.13277 1.17199 1.36506 -0.946837 
485 1 7.41457 4.89238 15.9639 -8.85335 -0.533964 -1.21568 -0.302072 
89 1 8.3618 7.35092 4.46702 -7.38912 -1.6728 0.0205695 -0.886273 
305 1 8.02796 7.53224 9.55828 -8.46821 0.163902 0.00220411 0.940348 
521 1 8.06598 7.79263 14.6773 -8.06611 1.29623 -3.07188 2.45009 
125 1 7.5933 11.6074 5.47053 -8.0219 -0.411243 2.35603 -2.21838 
341 1 7.48854 11.7425 10.5283 -7.15227 1.36021 0.609811 -0.0338995 
557 1 7.83172 12.1014 15.7386 -8.72118 -0.108807 -1.34165 0.15646 
161 1 8.12152 14.8723 4.61335 -9.2662 -0.602602 -0.400603 0.957668 
377 1 8.34812 14.7003 9.68725 -7.90097 -1.26414 -0.643318 0.178783 
593 1 8.20157 14.6272 14.8126 -8.92155 0.425736 1.90724 0.463554 
197 1 7.3895 19.2424 6.07814 -8.50736 -0.411335 -1.33289 -2.0876 
413 1 7.14014 19.1153 10.5173 -7.83282 3.06308 0.631554 0.745434 
629 1 7.55143 19.1074 16.241 -8.19711 0.879481 2.09799 -2.06483 
2 2 0.928208 2.77694 0.930502 -27.9869 -1.3198 0.0227097 -0.97003 
218 2 0.744637 2.98417 6.20146 -28.7642 1.98556 -1.63121 1.63104 
434 2 1.01228 2.49724 11.5825 -28.6172 -1.44567 3.17493 -1.74833 
556 1 10.5864 13.6939 13.3103 -8.30403 0.550673 0.150728 0.631624 
38 2 0.856192 6.35295 1.00249 -29.3883 0.702695 2.65296 2.05801 
254 2 0.917233 6.31176 6.25743 -28.8224 -1.83208 2.5067 -1.27438 
470 2 0.806952 6.2621 11.4774 -27.9009 0.795959 -0.839705 1.82091 
8435 1 4.52745 0.481417 0.12053 -7.45713 0.139164 4.49041 1.03584 
74 2 0.862573 10.066 1.05735 -29.0302 2.28695 -2.96371 0.212524 
290 2 0.837728 10.1129 6.2975 -29.0063 1.37103 1.14966 0.107656 
506 2 0.711841 10.2165 11.6638 -28.4977 -0.643703 -0.884394 -0.719489 
232 1 9.94766 3.33077 7.22663 -7.139 2.05106 -0.466877 0.321684 
