#| No.|Asub | b0  | b1  | b2  | b3  | t1  | t2  | t3  |Cmin |Cmax | evalulate_value (min value is recommendation) |
#|iter| x0  | x1  | x2  | x3  | x4  | x5  | x6  | x7  | x8  | x9  | evalulate_value (min value is reccomendation) |
No.1: 0.97, 7.46, 0.01, 3.03, 1.47, 1.85, 3.73, -13.08, 0.86, 1.97, 311108.0383220773
No.2: 0.97, 7.14, 2.05, 8.79, 0.28, 13.41, 8.35, -8.82, 0.37, 1.36, 47750.68881177197
No.3: 1.13, 9.72, 3.14, 6.93, 8.77, 17.90, 1.71, -19.21, 0.43, 2.59, 681799262.0225196
No.4: 0.84, 4.74, 9.58, 5.34, 6.92, 6.32, 13.74, -3.30, 0.14, 2.36, 0.049096654114372536
No.5: 1.20, 7.71, 2.81, 7.90, 1.04, 8.96, 18.18, -14.12, 0.65, 1.24, 18219.163541242546
No.6: 0.81, 7.08, 2.12, 2.66, 4.92, 1.07, 11.49, -17.06, 1.22, 2.26, 84035.21915208446
No.7: 0.85, 4.67, 6.95, 4.15, 0.50, 10.72, 13.28, -9.70, 1.90, 2.06, 0.145920797772228
No.8: 1.17, 2.16, 1.40, 8.08, 3.98, 3.31, 18.56, -13.04, 1.53, 2.31, 6.548216762227836
No.9: 1.16, 6.58, 7.51, 3.49, 2.70, 17.92, 8.57, -0.70, 1.37, 2.12, 122038519.23916854
No.10: 0.85, 9.55, 4.50, 5.79, 4.09, 4.75, 18.07, -8.52, 0.11, 2.12, 6431912.796559339
No.11: 0.94, 5.70, 8.86, 3.58, 9.09, 12.47, 0.32, -1.41, 1.42, 2.80, 0.6962067000539787
No.12: 0.87, 2.15, 9.33, 6.97, 0.67, 15.11, 15.08, -1.53, 1.46, 2.80, 0.8712898993726916
No.13: 0.81, 1.14, 0.29, 2.47, 8.61, 10.78, 11.06, -3.15, 0.34, 1.51, 1117212.6657444567
No.14: 1.04, 9.73, 5.62, 0.19, 8.01, 4.66, 16.15, -12.24, 1.75, 2.35, 4343542.474267484
No.15: 1.03, 2.15, 0.60, 1.22, 0.45, 2.15, 4.52, -5.74, 1.17, 2.80, 0.07427980906040987
No.16: 0.83, 9.71, 5.69, 2.04, 2.53, 14.88, 3.91, -8.37, 1.95, 2.53, 1118404.9681718454
No.17: 0.90, 5.40, 6.20, 8.29, 1.57, 0.38, 1.41, -10.27, 1.26, 2.03, 88.13574191130233
No.18: 0.93, 9.90, 5.80, 3.81, 5.51, 14.91, 13.39, -14.70, 0.23, 1.67, 1152616.4762446694
No.19: 1.06, 2.82, 7.53, 0.67, 2.61, 16.10, 3.87, -7.21, 1.10, 2.67, 0.15391546383153562
No.20: 0.91, 1.51, 7.36, 7.73, 9.08, 18.64, 0.28, -15.31, 1.28, 2.71, 1588167.8045565663
No.21: 1.19, 5.97, 9.16, 6.42, 3.91, 9.72, 12.09, -9.00, 1.86, 2.66, 62598.91869183688
No.22: 0.96, 9.67, 1.74, 1.27, 1.36, 10.12, 0.44, -1.04, 1.68, 2.80, 3108161.640316144
No.23: 0.88, 3.93, 1.31, 8.10, 3.45, 18.81, 11.65, -2.42, 1.71, 2.63, 0.8130111711634587
No.24: 0.99, 5.88, 7.99, 2.86, 4.91, 11.99, 0.32, -8.13, 0.93, 2.46, 1274435273.723274
No.25: 0.93, 9.03, 5.78, 1.85, 7.88, 12.25, 1.08, -11.59, 1.40, 2.66, 3178316.5787885226
No.26: 0.81, 9.79, 3.77, 9.74, 6.05, 16.58, 11.50, -7.43, 0.65, 2.06, 2279.083829390351
No.27: 1.11, 8.72, 7.56, 6.99, 8.65, 6.46, 13.42, -10.98, 0.83, 1.74, 2508466.4174748505
No.28: 0.97, 3.79, 6.22, 4.31, 9.74, 13.56, 3.98, -11.46, 0.76, 2.44, 12618102827.323437
No.29: 1.16, 9.13, 6.63, 2.71, 2.53, 17.10, 10.56, -3.95, 1.19, 2.32, 6142.560923259264
No.30: 1.01, 7.92, 5.69, 4.66, 3.43, 1.37, 7.56, -18.40, 1.97, 2.80, 25515874509696.62
No.31: 1.13, 8.87, 6.89, 5.70, 1.61, 9.34, 6.91, -15.49, 1.23, 1.57, 281556.9790686256
No.32: 1.17, 9.18, 2.58, 1.11, 1.93, 10.00, 14.58, -15.83, 0.58, 2.54, 7753339.158265208
No.33: 0.97, 6.52, 2.34, 1.02, 5.16, 9.55, 3.06, -7.56, 1.14, 2.18, 12206.701855613583
No.34: 0.86, 7.74, 2.23, 5.20, 7.86, 0.45, 6.49, -2.54, 1.71, 1.97, 341788.7636486967
No.35: 1.15, 9.55, 8.27, 8.55, 0.99, 13.03, 14.08, -7.79, 1.62, 2.80, 28800.689546321246
No.36: 1.11, 7.56, 2.60, 2.58, 6.33, 6.91, 15.94, -11.07, 1.59, 2.79, 13996190.62478162
No.37: 0.93, 2.21, 9.02, 5.42, 9.75, 12.74, 19.88, -9.07, 1.11, 1.25, 11464084457.788654
No.38: 0.95, 1.14, 1.61, 7.46, 0.31, 7.34, 17.25, -6.14, 1.42, 2.80, 2.3033944007935405
No.39: 0.98, 6.20, 9.90, 2.04, 2.48, 5.25, 15.01, -10.86, 0.21, 1.92, 210896.09619873253
No.40: 0.89, 8.17, 2.98, 0.28, 5.94, 16.88, 7.63, -5.00, 1.08, 1.98, 234984.36675250687
No.41: 1.19, 8.22, 0.33, 7.10, 4.66, 18.96, 4.43, -14.65, 0.26, 1.78, 273687.0225725618
No.42: 0.85, 6.67, 8.03, 6.97, 7.67, 6.85, 16.92, -11.42, 1.67, 2.13, 8338.2142838858
No.43: 0.86, 1.62, 0.19, 0.67, 4.59, 2.27, 0.56, -4.90, 0.86, 2.35, 0.04349103179913327
No.44: 0.99, 5.00, 4.79, 4.75, 8.04, 8.05, 18.10, -19.25, 1.58, 2.80, 7452.457012168124
No.45: 1.05, 1.00, 5.39, 0.04, 9.52, 18.11, 15.92, -1.69, 0.38, 1.29, 645.3130382610228
No.46: 0.88, 6.57, 9.06, 9.90, 7.12, 14.64, 18.19, -11.98, 0.58, 1.32, 13682090186.956656
No.47: 0.85, 8.30, 1.47, 2.65, 8.20, 6.22, 19.65, -14.66, 1.12, 1.57, 377206.07800679194
No.48: 1.17, 4.24, 4.34, 5.13, 9.39, 0.62, 14.34, -2.17, 0.16, 1.94, 0.03732385850656608
No.49: 0.94, 8.73, 5.59, 6.91, 4.53, 12.57, 5.81, -19.81, 1.20, 1.57, 464078.00502725807
No.50: 1.01, 9.24, 4.27, 2.48, 3.72, 18.64, 18.74, -3.11, 1.85, 2.80, 3626863.3150998447
No.51: 1.05, 3.20, 7.71, 4.95, 9.16, 1.85, 14.93, -1.06, 0.11, 2.26, 0.009522321410544706
No.52: 1.02, 3.09, 8.44, 4.95, 9.01, 2.31, 14.97, -0.94, 0.11, 2.32, 0.010978689850524755
No.53: 1.08, 2.78, 7.69, 4.78, 9.51, 1.20, 15.34, -0.86, 0.11, 2.28, 0.011724887980051907
No.54: 1.07, 3.67, 7.34, 5.39, 9.11, 2.05, 14.60, -0.44, 0.11, 2.17, 0.023313215263743036
No.55: 1.04, 2.92, 8.01, 4.68, 9.16, 1.82, 15.12, -1.49, 0.11, 2.32, 0.00525955830508225
No.56: 1.04, 2.80, 8.15, 4.64, 9.18, 1.81, 15.37, -1.53, 0.17, 2.33, 0.007677002030476873
No.57: 1.02, 2.91, 8.06, 4.63, 9.17, 1.76, 14.89, -1.38, 0.11, 2.35, 0.004640787008612791
No.58: 1.01, 2.91, 8.04, 4.65, 9.06, 1.78, 14.75, -1.60, 0.11, 2.36, 0.004414469653138707
No.59: 1.01, 3.00, 7.94, 4.35, 9.25, 1.79, 14.74, -1.60, 0.11, 2.35, 0.008687155477256821
No.60: 1.02, 2.82, 8.12, 4.89, 8.97, 1.71, 14.82, -1.49, 0.11, 2.36, 0.012230538832559389
No.61: 1.02, 2.99, 8.07, 4.62, 9.10, 1.93, 14.85, -1.51, 0.13, 2.34, 0.004270696136130187
No.62: 1.03, 3.75, 6.75, 3.90, 7.82, 3.72, 15.56, -1.43, 0.12, 2.52, 0.07240002350133468
No.63: 0.98, 3.36, 7.94, 4.07, 7.90, 3.01, 12.60, -3.44, 0.12, 2.50, 0.03806964528469025
No.64: 1.01, 2.84, 7.96, 4.66, 9.19, 1.92, 14.83, -1.54, 0.11, 2.38, 0.0049933073542234255
No.65: 1.06, 3.06, 8.11, 4.69, 9.22, 1.79, 14.85, -1.59, 0.11, 2.30, 0.004412263780926715
No.66: 0.98, 3.10, 8.02, 4.65, 9.11, 1.79, 14.87, -1.53, 0.11, 2.50, 0.004541388092257054
No.67: 0.99, 2.84, 8.58, 5.43, 9.09, 2.37, 14.05, -0.05, 0.26, 2.38, 0.06596012141769986
No.68: 0.99, 3.07, 7.95, 4.66, 9.09, 1.78, 14.83, -1.51, 0.27, 2.27, 0.008557074185330967
No.69: 1.02, 3.47, 7.56, 4.27, 9.47, 1.90, 15.47, -0.97, 0.14, 2.34, 0.024755604617902827
No.70: 1.04, 2.93, 8.22, 4.57, 9.15, 1.83, 14.90, -1.60, 0.11, 2.45, 0.005168196422621325
No.71: 1.04, 3.03, 8.13, 4.67, 9.18, 1.89, 14.67, -1.48, 0.11, 2.44, 0.004975537533459093
No.72: 1.02, 3.40, 7.67, 4.32, 9.22, 1.09, 14.60, -2.03, 0.18, 2.28, 0.019750277008171273
No.73: 1.01, 2.93, 8.15, 4.63, 9.09, 1.91, 14.73, -1.61, 0.11, 2.37, 0.004215993476919895
No.74: 1.02, 3.08, 8.07, 4.70, 9.06, 1.98, 14.81, -1.78, 0.11, 2.43, 0.00418484443481491
No.75: 1.02, 3.13, 8.07, 4.66, 9.07, 2.23, 14.97, -1.21, 0.13, 2.38, 0.005020767890184064
No.76: 1.02, 3.21, 7.93, 4.69, 8.94, 1.91, 14.85, -1.70, 0.11, 2.47, 0.004298214352779875
No.77: 1.03, 3.12, 8.08, 4.57, 8.80, 2.16, 14.81, -1.59, 0.11, 2.48, 0.005658414508404913
No.78: 1.03, 2.95, 8.20, 4.62, 9.06, 2.00, 14.76, -1.61, 0.13, 2.40, 0.004873931939305764
No.79: 1.02, 2.95, 8.12, 4.69, 9.21, 1.88, 14.69, -1.42, 0.14, 2.45, 0.006756347247585154
No.80: 1.03, 3.26, 8.18, 4.63, 8.97, 1.83, 14.61, -1.75, 0.11, 2.39, 0.005147750765839919
No.81: 1.02, 2.92, 8.15, 4.59, 9.09, 1.94, 14.79, -1.65, 0.12, 2.40, 0.004407043872183735
No.82: 1.03, 3.22, 7.91, 4.75, 9.14, 2.22, 15.05, -1.60, 0.11, 2.46, 0.004547572237984048
No.83: 1.02, 3.01, 8.09, 4.68, 9.05, 2.00, 14.80, -1.78, 0.11, 2.44, 0.004516959633747186
No.84: 1.02, 2.97, 8.08, 4.69, 9.03, 2.00, 14.75, -1.77, 0.13, 2.42, 0.005185997075551582
No.85: 1.02, 3.02, 8.12, 4.69, 9.04, 2.03, 14.77, -1.77, 0.12, 2.43, 0.004665523008835266
No.86: 1.02, 3.07, 8.07, 4.70, 9.07, 1.94, 14.79, -1.78, 0.11, 2.42, 0.004138944999178632
No.87: 1.03, 3.16, 8.16, 4.60, 9.16, 2.02, 14.98, -1.97, 0.11, 2.41, 0.003910053252986394
No.88: 1.02, 3.23, 8.24, 4.52, 9.25, 2.18, 14.83, -1.81, 0.11, 2.42, 0.006418120828073213
No.89: 1.03, 3.22, 8.09, 4.68, 9.09, 1.87, 15.12, -2.12, 0.11, 2.42, 0.0034095469238650112
No.90: 1.03, 3.27, 8.15, 4.74, 9.02, 2.00, 15.24, -1.99, 0.11, 2.43, 0.0036263515827006224
No.91: 1.03, 3.25, 8.10, 4.70, 9.12, 1.96, 15.13, -2.19, 0.11, 2.43, 0.003278156005704317
No.92: 1.03, 3.26, 8.12, 4.66, 9.15, 2.04, 15.19, -2.27, 0.11, 2.42, 0.0032018744554761485
No.93: 1.03, 3.22, 8.17, 4.70, 9.19, 1.95, 15.27, -2.36, 0.11, 2.43, 0.0031688792230120553
No.94: 1.03, 3.25, 8.21, 4.69, 9.18, 1.93, 15.29, -2.35, 0.11, 2.42, 0.0030415339601539727
No.95: 1.03, 3.27, 8.25, 4.67, 9.14, 1.88, 15.21, -2.43, 0.11, 2.42, 0.0030503893412432703
No.96: 1.03, 3.27, 8.24, 4.67, 9.22, 1.88, 15.22, -2.27, 0.11, 2.43, 0.0031897102023707487
No.97: 1.03, 3.27, 8.17, 4.67, 9.15, 1.89, 15.35, -2.41, 0.11, 2.43, 0.0030376469362621396
No.98: 1.03, 3.28, 8.20, 4.69, 9.12, 1.93, 15.40, -2.47, 0.11, 2.43, 0.0029483582045225633
No.99: 1.03, 3.27, 8.22, 4.68, 9.10, 1.96, 15.45, -2.41, 0.11, 2.43, 0.003010263281906703
No.100: 1.03, 3.29, 8.18, 4.70, 9.10, 1.95, 15.35, -2.42, 0.11, 2.43, 0.002989859331013116
No.101: 1.03, 3.29, 8.22, 4.68, 9.15, 1.95, 15.36, -2.51, 0.11, 2.43, 0.0028841163652142377
No.102: 1.03, 3.30, 8.23, 4.67, 9.16, 1.97, 15.39, -2.47, 0.11, 2.43, 0.0029300380525474554
No.103: 1.03, 3.30, 8.23, 4.67, 9.13, 1.93, 15.39, -2.55, 0.11, 2.43, 0.0028904407973075444
No.104: 1.03, 3.30, 8.23, 4.69, 9.16, 1.93, 15.33, -2.54, 0.11, 2.43, 0.0028492438678190198
No.105: 1.03, 3.29, 8.24, 4.69, 9.15, 1.95, 15.30, -2.57, 0.11, 2.42, 0.002806248102797092
No.106: 1.03, 3.29, 8.25, 4.70, 9.16, 1.96, 15.33, -2.60, 0.11, 2.42, 0.0027655685998605305
No.107: 1.03, 3.29, 8.24, 4.69, 9.16, 1.97, 15.31, -2.62, 0.11, 2.42, 0.00274405802015205
No.108: 1.03, 3.29, 8.24, 4.70, 9.17, 1.98, 15.30, -2.65, 0.11, 2.42, 0.0027082899570014638
No.109: 1.03, 3.29, 8.25, 4.70, 9.16, 1.97, 15.31, -2.67, 0.11, 2.42, 0.0027043101701849656
No.110: 1.03, 3.28, 8.25, 4.70, 9.17, 1.97, 15.30, -2.70, 0.11, 2.42, 0.0026905033292877315
No.111: 1.03, 3.29, 8.25, 4.70, 9.17, 1.98, 15.31, -2.73, 0.12, 2.42, 0.0027157479823080462
No.112: 1.03, 3.28, 8.26, 4.70, 9.17, 1.98, 15.30, -2.68, 0.12, 2.42, 0.002774314243513197
No.113: 1.03, 3.29, 8.25, 4.70, 9.17, 1.97, 15.30, -2.72, 0.11, 2.42, 0.002661293289335497
No.114: 1.03, 3.29, 8.25, 4.70, 9.17, 1.97, 15.30, -2.73, 0.11, 2.42, 0.0026540913504825873
No.115: 1.03, 3.29, 8.25, 4.70, 9.17, 1.97, 15.29, -2.72, 0.11, 2.42, 0.0026613729600310516
No.116: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.29, -2.71, 0.11, 2.42, 0.002667660658873505
No.117: 1.03, 3.29, 8.25, 4.70, 9.17, 1.97, 15.30, -2.73, 0.11, 2.42, 0.0026540913504825873
No.118: 1.03, 3.29, 8.25, 4.70, 9.17, 1.97, 15.30, -2.72, 0.11, 2.42, 0.002661293289335497
No.119: 1.03, 3.29, 8.25, 4.70, 9.16, 1.97, 15.30, -2.74, 0.11, 2.42, 0.0026527592178404277
No.120: 1.03, 3.29, 8.26, 4.70, 9.16, 1.97, 15.30, -2.73, 0.11, 2.42, 0.0026597157778391915
No.121: 1.03, 3.29, 8.26, 4.70, 9.16, 1.97, 15.30, -2.74, 0.11, 2.42, 0.0026525958570953905
No.122: 1.03, 3.29, 8.26, 4.70, 9.16, 1.97, 15.30, -2.74, 0.11, 2.42, 0.0026525958570953905
No.123: 1.03, 3.29, 8.25, 4.70, 9.16, 1.97, 15.30, -2.75, 0.11, 2.42, 0.0026457245438275103
No.124: 1.03, 3.29, 8.25, 4.70, 9.16, 1.97, 15.29, -2.74, 0.11, 2.42, 0.0026528118276376777
No.125: 1.03, 3.29, 8.26, 4.70, 9.17, 1.97, 15.29, -2.76, 0.11, 2.42, 0.00263283198395362
No.126: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.127: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.29, -2.76, 0.11, 2.42, 0.0026301756816144327
No.128: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.29, -2.76, 0.11, 2.42, 0.0026301756816144327
No.129: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.29, -2.76, 0.11, 2.42, 0.0026301756816144327
No.130: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.131: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.132: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.133: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.134: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.135: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.136: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.137: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.138: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
No.139: 1.03, 3.29, 8.26, 4.69, 9.17, 1.97, 15.30, -2.76, 0.11, 2.42, 0.0026289838207594566
