ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
12960
ITEM: BOX BOUNDS xy xz yz pp pp pp
-5.4854645925775714e-02 2.1645254645925846e+01 0.0000000000000000e+00
-6.4890414484478853e-02 2.1655290414484718e+01 0.0000000000000000e+00
-2.3663773269444732e+00 3.1148637732694976e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.906797 0.576455 -0.065656 -7.48158 -0.788375 1.38603 -0.150014 
222 1 0.729324 0.839763 5.20142 -8.17854 -0.385237 0.77291 -0.730232 
582 1 0.878578 15.3964 10.4519 -8.00486 -0.147018 -1.8813 -0.0418998 
42 1 0.968581 4.41406 0.0686897 -8.27794 -1.09757 -0.30364 -0.085679 
258 1 0.642157 4.19938 5.24597 -7.73633 -0.828908 0.538827 -0.646002 
474 1 0.952379 4.26018 10.6198 -7.56017 0.93216 0.689431 -2.08301 
78 1 0.981024 7.89179 0.0274871 -7.89955 0.122904 -0.783733 0.480387 
294 1 1.15231 7.97883 5.23375 -7.74965 -0.0820874 0.840174 -0.432414 
171 1 17.1619 17.0566 -2.19421 -7.26523 0.391018 -0.439436 1.23872 
114 1 0.870118 11.5644 0.0486115 -8.20161 0.652055 0.0142009 0.0619251 
330 1 0.734638 11.3297 5.1942 -7.44976 0.643325 1.77198 0.340255 
630 1 8.20752 18.8761 10.29 -8.28622 -0.081312 0.214015 0.763768 
150 1 0.867979 15.2122 -0.209678 -7.74384 0.211552 -0.0126579 0.41297 
366 1 0.944519 15.2528 5.04336 -7.93541 0.0623259 0.408282 0.626668 
438 1 1.0052 0.792003 10.4586 -7.84634 -2.17689 -0.044367 -0.576128 
186 1 0.690581 18.9289 -0.00857368 -8.04157 0.646255 0.438492 0.148026 
402 1 0.68326 18.8862 5.09595 -8.03846 0.865047 0.243213 1.00355 
522 1 8.18394 7.91221 10.5273 -8.47945 -0.374641 0.782144 -0.130527 
12 1 4.52528 0.722494 0.0835335 -7.88288 1.03762 1.2451 -0.580101 
228 1 4.40509 0.892139 5.26557 -8.19787 0.276828 -0.544538 -0.9067 
444 1 4.49493 0.708629 10.2456 -7.36271 1.20603 0.429862 1.74457 
48 1 4.82076 4.37515 -0.0487344 -8.06229 -0.701764 -1.2877 -0.489015 
264 1 4.50056 4.41339 5.27278 -7.83376 0.182447 -0.210091 -0.390167 
189 1 6.11338 20.5046 -2.1392 -8.10005 0.524693 0.10378 0.149487 
84 1 4.41858 7.91077 0.0186597 -7.9304 1.0382 0.215294 -0.0134502 
300 1 4.44752 7.83982 5.30777 -8.08722 -0.275072 0.743872 -0.447314 
606 1 15.2486 15.1518 10.4378 -7.97886 0.727937 0.736235 -0.32593 
120 1 4.28966 11.6422 -0.0264413 -8.20273 1.24525 -1.76484 -0.175546 
336 1 4.66328 11.6371 5.15673 -7.4182 -0.607835 1.09841 -0.312436 
552 1 4.55397 11.6845 10.2806 -7.87627 -0.11178 -0.729425 2.44428 
156 1 4.47847 15.2084 0.0755767 -7.60541 -0.809627 1.91432 -2.0563 
372 1 4.3332 15.2095 5.23684 -8.1211 -1.05803 -0.675943 -0.232254 
15 1 9.76783 2.31106 -2.11689 -7.74383 1.46712 0.0475032 -0.289288 
192 1 4.54686 18.8876 0.0492132 -8.27986 -0.719537 -1.45918 -0.691881 
