# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 3600
  1 0.025 180 738.239
  2 0.075 180 723.664
  3 0.125 180 753.041
  4 0.175 180 773.013
  5 0.225 180 757.053
  6 0.275 180 752.733
  7 0.325 180 771.118
  8 0.375 180 773.3
  9 0.425 180 781.538
  10 0.475 180 788.886
  11 0.525 180 756.117
  12 0.575 180 741.88
  13 0.625 180 769.113
  14 0.675 180 728.293
  15 0.725 180 751.49
  16 0.775 180 761.403
  17 0.825 180 740.478
  18 0.875 180 718.023
  19 0.925 180 718.654
  20 0.975 180 738.291
2100 20 3600
  1 0.025 180 736.192
  2 0.075 180 728.924
  3 0.125 180 709.003
  4 0.175 180 735.862
  5 0.225 180 748.355
  6 0.275 180 718.193
  7 0.325 180 752.647
  8 0.375 180 769.086
  9 0.425 180 780.096
  10 0.475 180 783.805
  11 0.525 180 770.412
  12 0.575 180 775.095
  13 0.625 180 751.714
  14 0.675 180 730.203
  15 0.725 180 743.332
  16 0.775 180 774.501
  17 0.825 180 763.903
  18 0.875 180 744.414
  19 0.925 180 755.779
  20 0.975 180 738.733
3150 20 3600
  1 0.025 180 721.911
  2 0.075 180 739.056
  3 0.125 180 749.885
  4 0.175 180 739.483
  5 0.225 180 741.622
  6 0.275 180 723.133
  7 0.325 180 715.469
  8 0.375 180 766.828
  9 0.425 180 776.98
  10 0.475 180 781.906
  11 0.525 180 744.509
  12 0.575 180 783.009
  13 0.625 180 790.635
  14 0.675 180 757.291
  15 0.725 180 755.477
  16 0.775 180 743.619
  17 0.825 180 765.805
  18 0.875 180 763.369
  19 0.925 180 746.279
  20 0.975 180 762.664
4200 20 3600
  1 0.025 180 749.664
  2 0.075 180 770.114
  3 0.125 180 775.491
  4 0.175 180 755.333
  5 0.225 180 752.75
  6 0.275 180 731.8
  7 0.325 180 723.689
  8 0.375 180 760.332
  9 0.425 180 745.713
  10 0.475 180 731.775
  11 0.525 180 744.472
  12 0.575 180 761.95
  13 0.625 180 710.047
  14 0.675 180 758.14
  15 0.725 180 741.684
  16 0.775 180 743.353
  17 0.825 180 770.557
  18 0.875 180 762.444
  19 0.925 180 773.817
  20 0.975 180 780.558
5250 20 3600
  1 0.025 180 732.855
  2 0.075 180 728.997
  3 0.125 180 738.577
  4 0.175 180 724.13
  5 0.225 180 722.934
  6 0.275 180 755.844
  7 0.325 180 761.351
  8 0.375 180 745.15
  9 0.425 180 749.263
  10 0.475 180 783.313
  11 0.525 180 760.422
  12 0.575 180 754.362
  13 0.625 180 752.154
  14 0.675 180 796.494
  15 0.725 180 748.503
  16 0.775 180 760.417
  17 0.825 180 783.928
  18 0.875 180 736.162
  19 0.925 180 754.175
  20 0.975 180 744.92
6300 20 3600
  1 0.025 180 743.805
  2 0.075 180 732.023
  3 0.125 180 767.111
  4 0.175 180 744.944
  5 0.225 180 763.418
  6 0.275 180 785.891
  7 0.325 180 761.331
  8 0.375 180 766.051
  9 0.425 180 754.516
  10 0.475 180 751.762
  11 0.525 180 753.471
  12 0.575 180 779.719
  13 0.625 180 715.362
  14 0.675 180 724.665
  15 0.725 180 742.403
  16 0.775 180 751.143
  17 0.825 180 706.323
  18 0.875 180 734.322
  19 0.925 180 756.402
  20 0.975 180 746.253
7350 20 3600
  1 0.025 180 742.256
  2 0.075 180 742.95
  3 0.125 180 753.972
  4 0.175 180 758.907
  5 0.225 180 772.607
  6 0.275 180 754.262
  7 0.325 180 753.106
  8 0.375 180 760.876
  9 0.425 180 758.102
  10 0.475 180 763.307
  11 0.525 180 759.372
  12 0.575 180 743.771
  13 0.625 180 740.975
  14 0.675 180 747.024
  15 0.725 180 761.07
  16 0.775 180 768.344
  17 0.825 180 721.099
  18 0.875 180 760.965
  19 0.925 180 746.562
  20 0.975 180 740.41
8400 20 3600
  1 0.025 180 756.652
  2 0.075 180 772.87
  3 0.125 180 758.511
  4 0.175 180 740.727
  5 0.225 180 726.036
  6 0.275 180 734.917
  7 0.325 180 758.878
  8 0.375 180 750.761
  9 0.425 180 741.194
  10 0.475 180 739.177
  11 0.525 180 757.452
  12 0.575 180 798.253
  13 0.625 180 753.993
  14 0.675 180 768.305
  15 0.725 180 739.563
  16 0.775 180 725.444
  17 0.825 180 750.093
  18 0.875 180 762.193
  19 0.925 180 747.764
