# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 18000
  1 0.025 907.2 958.041
  2 0.075 900.6 1003.99
  3 0.125 884 991.303
  4 0.175 900.4 1019.44
  5 0.225 907.4 984.836
  6 0.275 907.3 937.643
  7 0.325 901.9 988.977
  8 0.375 887.7 979.026
  9 0.425 903.3 988.105
  10 0.475 904.9 1012.51
  11 0.525 896.1 1035.19
  12 0.575 902.7 1024.91
  13 0.625 901.2 1038.03
  14 0.675 906.2 1021.81
  15 0.725 907.2 1001.35
  16 0.775 899.2 993.579
  17 0.825 893.7 1007.28
  18 0.875 904 1008.57
  19 0.925 888 991.454
  20 0.975 897 981.55
2100 20 18000
  1 0.025 918.9 994.905
  2 0.075 912.8 986.438
  3 0.125 891.3 1000.4
  4 0.175 912 997.713
  5 0.225 904.2 999.286
  6 0.275 901.6 964.002
  7 0.325 900.1 959.947
  8 0.375 898.6 983.876
  9 0.425 895.9 988.704
  10 0.475 895.5 1002.46
  11 0.525 877.3 1042.93
  12 0.575 890.5 1026.05
  13 0.625 894.9 1001.61
  14 0.675 900.1 1011.89
  15 0.725 898.9 1018
  16 0.775 901 1005.37
  17 0.825 899.5 1009.26
  18 0.875 905.9 996.577
  19 0.925 897.3 993.582
  20 0.975 903.7 986.761
3150 20 18000
  1 0.025 905.3 954.32
  2 0.075 897.8 975.585
  3 0.125 889.1 1021.39
  4 0.175 903.7 965.451
  5 0.225 914.1 975.662
  6 0.275 920.3 971.799
  7 0.325 904.4 993.811
  8 0.375 892.4 985.319
  9 0.425 899.3 1003.62
  10 0.475 902.9 1045.55
  11 0.525 893.9 1016.49
  12 0.575 899.1 1039.26
  13 0.625 895.5 1037.62
  14 0.675 903.6 1004.23
  15 0.725 902.8 1013.26
  16 0.775 898.5 1019.13
  17 0.825 890.3 982.358
  18 0.875 906.5 1019.19
  19 0.925 888.6 977.046
  20 0.975 891.9 989.143
4200 20 18000
  1 0.025 911.7 928.81
  2 0.075 905.1 978.349
  3 0.125 890.4 977.275
  4 0.175 906.7 1000.69
  5 0.225 907.7 978.395
  6 0.275 901.3 994.49
  7 0.325 899.6 983.312
  8 0.375 893.9 1016.6
  9 0.425 889.5 992.319
  10 0.475 894 1005.06
  11 0.525 881.1 1046.68
  12 0.575 895.8 1027.75
  13 0.625 899.6 1012.01
  14 0.675 900.1 1011.3
  15 0.725 902.4 1000.78
  16 0.775 902.7 1013.22
  17 0.825 898.1 1013.2
  18 0.875 913.9 991.85
  19 0.925 901.3 993.501
  20 0.975 905.1 971.463
5250 20 18000
  1 0.025 906.3 939.027
  2 0.075 907.4 963.814
  3 0.125 891 992.608
  4 0.175 909.7 1004.31
  5 0.225 916 987.375
  6 0.275 910.6 983.85
  7 0.325 902.8 953.177
  8 0.375 898.3 1043.38
  9 0.425 899.6 1019.93
  10 0.475 900.6 1032.89
  11 0.525 890.9 1040.18
  12 0.575 890 1039
  13 0.625 889.1 1031.85
  14 0.675 901.7 1012.79
  15 0.725 900.3 999.652
  16 0.775 895.8 998.304
  17 0.825 892.2 1023.15
  18 0.875 904 966.001
  19 0.925 894.4 963.03
  20 0.975 899.3 971.719
6300 20 18000
  1 0.025 912.9 952.036
  2 0.075 901.9 966.469
  3 0.125 883.5 964.245
  4 0.175 901.5 1002.63
  5 0.225 905.8 997.017
  6 0.275 904.8 984.227
  7 0.325 900.1 977.401
  8 0.375 887.1 1011.81
  9 0.425 892.4 1009.8
  10 0.475 900 1036.03
  11 0.525 889.2 1036.2
  12 0.575 899.9 1043.99
  13 0.625 899.7 1016.78
  14 0.675 904 1006.01
  15 0.725 904.4 1039.47
  16 0.775 902.3 1003.32
  17 0.825 894.9 994.22
  18 0.875 913.2 961.701
  19 0.925 897.5 992.519
  20 0.975 904.9 967.653
7350 20 18000
  1 0.025 914.3 962.336
  2 0.075 912.9 954.87
  3 0.125 893 958.226
  4 0.175 913.8 992.806
  5 0.225 908.3 989.159
  6 0.275 902.8 981.237
  7 0.325 900.2 987.194
  8 0.375 897.7 1012.49
  9 0.425 896.2 1012.18
  10 0.475 899.4 1034.41
  11 0.525 885.7 1079.24
  12 0.575 892 1022.65
  13 0.625 889.5 1020.4
  14 0.675 896.5 1000.02
  15 0.725 897.8 980.519
  16 0.775 898.3 1030.75
  17 0.825 898.3 978.402
  18 0.875 902.3 969.182
  19 0.925 897.9 964.474
  20 0.975 903.1 951.399
8400 20 18000
  1 0.025 910.5 913.698
  2 0.075 904.9 933.075
