# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 296.7 941.56
  2 0.075 298.4 947.204
  3 0.125 304.7 987.955
  4 0.175 295.8 1024.09
  5 0.225 306.9 1022.68
  6 0.275 297.2 1001.45
  7 0.325 301.9 977.267
  8 0.375 295.1 1017.65
  9 0.425 303.3 966.787
  10 0.475 298.9 1032.4
  11 0.525 305.5 1067.29
  12 0.575 306 988.392
  13 0.625 299.3 1013.71
  14 0.675 296.2 999.717
  15 0.725 297.9 983.711
  16 0.775 298.4 991.547
  17 0.825 303.1 978.259
  18 0.875 298.6 993.336
  19 0.925 297.1 1003.43
  20 0.975 299 1034.67
2100 20 6000
  1 0.025 296.6 1021.53
  2 0.075 297.9 994.641
  3 0.125 304.3 1008.81
  4 0.175 300.6 987.822
  5 0.225 305.9 1010.02
  6 0.275 299.9 1019.33
  7 0.325 299.1 987.968
  8 0.375 298.8 976.304
  9 0.425 300.1 974.647
  10 0.475 297 997.284
  11 0.525 304.1 1052.05
  12 0.575 303.8 1057.3
  13 0.625 298.4 1006.77
  14 0.675 296.9 989.744
  15 0.725 295.7 952.97
  16 0.775 296.5 982.666
  17 0.825 303.4 962.428
  18 0.875 300.5 946.075
  19 0.925 300 1014.83
  20 0.975 300.5 1014.61
3150 20 6000
  1 0.025 297.8 1003.84
  2 0.075 295.5 1012.1
  3 0.125 304.9 980.224
  4 0.175 297.5 958.389
  5 0.225 305.5 984.196
  6 0.275 297.7 993.945
  7 0.325 299.9 1023.5
  8 0.375 298 994.656
  9 0.425 301.6 991.686
  10 0.475 298.8 1027.66
  11 0.525 306.3 993.598
  12 0.575 304.6 1003.89
  13 0.625 300 1012.1
  14 0.675 297.5 1014.34
  15 0.725 296.7 1031.07
  16 0.775 296.7 970.876
  17 0.825 303.7 991.268
  18 0.875 300.1 988.424
  19 0.925 298.6 990.28
  20 0.975 298.6 988.759
4200 20 6000
  1 0.025 295.6 943.553
  2 0.075 297.2 973.639
  3 0.125 303.6 979.642
  4 0.175 297 965.974
  5 0.225 307 952.634
  6 0.275 298.2 991.354
  7 0.325 299.9 963.268
  8 0.375 298.8 997.91
  9 0.425 300.6 1000.04
  10 0.475 298.4 1038.54
  11 0.525 308.4 1047.15
  12 0.575 305.3 1021.45
  13 0.625 299.1 1003.4
  14 0.675 298.3 1016.64
  15 0.725 298.2 1017.33
  16 0.775 297.2 976.665
  17 0.825 302.6 994.499
  18 0.875 298.9 995.357
  19 0.925 296.2 1063.41
  20 0.975 299.5 1003.44
5250 20 6000
  1 0.025 295 952.771
  2 0.075 297.7 950.166
  3 0.125 306.5 969.345
  4 0.175 297.6 954.223
  5 0.225 307.6 933.435
  6 0.275 299.6 961.336
  7 0.325 299.8 1026.77
  8 0.375 297.6 1003.66
  9 0.425 300.2 1017.88
  10 0.475 298.5 1032.66
  11 0.525 303.6 1067.88
  12 0.575 304.2 1068.01
  13 0.625 296.8 1002.81
  14 0.675 296.9 1014.66
  15 0.725 298.1 1002.57
  16 0.775 295.2 1005.49
  17 0.825 302.4 1025.66
  18 0.875 300.8 974.026
  19 0.925 300.8 970.301
  20 0.975 301.1 988.203
6300 20 6000
  1 0.025 299.1 976.543
  2 0.075 300 943.751
  3 0.125 305.2 925.646
  4 0.175 298.6 979.86
  5 0.225 307.1 938.458
  6 0.275 298.2 990.739
  7 0.325 299.1 985.466
  8 0.375 298.5 961.815
  9 0.425 300.5 979.883
  10 0.475 297.2 1032.08
  11 0.525 304 1071.38
  12 0.575 305.3 1074.46
  13 0.625 298.1 1064.85
  14 0.675 294.8 1014.85
  15 0.725 295.8 990.105
  16 0.775 299.3 994.549
  17 0.825 300.6 1024.41
  18 0.875 301.1 1026.8
  19 0.925 298.2 998.821
  20 0.975 299.3 957.892
7350 20 6000
  1 0.025 296.1 948.197
  2 0.075 295.9 963.986
  3 0.125 304.6 956.531
  4 0.175 298.2 975.954
  5 0.225 303.4 983.057
  6 0.275 301.1 983.622
  7 0.325 297.2 988.812
  8 0.375 299.2 994.147
  9 0.425 301.8 1026.91
  10 0.475 299 1051.38
  11 0.525 305.5 1022.33
  12 0.575 304.5 1036.15
  13 0.625 299.6 1040.58
  14 0.675 296.6 1051.87
  15 0.725 299.2 1002.48
  16 0.775 298.1 1026.27
  17 0.825 301.5 1019.86
  18 0.875 301.3 953.692
  19 0.925 299.1 973.73
  20 0.975 298.1 972.969
8400 20 6000
  1 0.025 296.6 943.34
  2 0.075 299.3 922.471
  3 0.125 304.2 995.315
  4 0.175 297.7 986.802
  5 0.225 305.7 953.628
  6 0.275 298.9 979.939
  7 0.325 298.3 1035.87
  8 0.375 297.6 1004.74
  9 0.425 300.6 1021.99
  10 0.475 297.2 1081.16
