# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
3.62490090030486, 47.6308590360052, -21.2206538794589, -5.30516346986471
3.63396315255562, 47.9889843016143, -21.3679367120219, -5.34198417800548
3.64304806043701, 48.3498022271599, -21.5074686486107, -5.37686716215268
3.6521556805881, 48.713333058121, -21.6393868181779, -5.40984670454447
3.66128606978957, 49.0795971921976, -21.7638270491049, -5.44095676227622
3.67043928496404, 49.4486151804551, -21.8809238431272, -5.47023096078179
3.67961538317645, 49.8204077284778, -21.9908104019268, -5.4977026004817
3.68881442163439, 50.1949956975301, -22.0936186090597, -5.52340465226492
3.69803645768848, 50.5724001057277, -22.1894790484522, -5.54736976211304
3.7072815488327, 50.9526421292164, -22.2785209946302, -5.56963024865755
3.71654975270478, 51.3357431033605, -22.3608724241661, -5.59021810604153
3.72584112708654, 51.7217245239399, -22.4366600123211, -5.60916500308027
3.73515572990426, 52.1106080483561, -22.5060091397843, -5.62650228494608
3.74449361922902, 52.5024154968479, -22.5690438931712, -5.6422609732928
3.75385485327709, 52.8971688537151, -22.6258870696493, -5.65647176741233
3.76323949041028, 53.2948902685522, -22.6766601787412, -5.66916504468529
3.77264758913631, 53.6956020574916, -22.721483447278, -5.6803708618195
3.78207920810915, 54.0993267044551, -22.7604758201858, -5.69011895504645
3.79153440612942, 54.5060868624162, -22.7937549679354, -5.69843874198386
3.80101324214475, 54.9159053546706, -22.8214372843056, -5.7053593210764
3.81051577525011, 55.328805176117, -22.8436378981109, -5.71090947452772
3.82004206468823, 55.7448094945475, -22.8604706664493, -5.71511766661233
3.82959216984995, 56.1639416519473, -22.8720481917707, -5.71801204794268
3.83916615027458, 56.5862251658044, -22.8784818101377, -5.71962045253442
3.84876406565026, 57.0116837304296, -22.8798816132601, -5.71997040331502
3.85838597581439, 57.4403412182853, -22.8763564332585, -5.71908910831463
3.86803194075392, 57.8722216813256, -22.8680138667242, -5.71700346668104
3.87770202060581, 58.3073493523456, -22.8549602604776, -5.71374006511939
3.88739627565732, 58.7457486463408, -22.8373007319158, -5.70932518297894
3.89711476634647, 59.1874441618778, -22.8151391620749, -5.70378479051872
3.90685755326233, 59.6324606824737, -22.7885782062533, -5.69714455156333
3.91662469714549, 60.0808231779873, -22.7577192991083, -5.68942982477708
3.92641625888835, 60.5325568060196, -22.7226626529898, -5.68066566324745
3.93623229953557, 60.9876869133261, -22.6835072745408, -5.6708768186352
3.94607288028441, 61.4462390372382, -22.6403509551102, -5.66008773877756
3.95593806248512, 61.908238907097, -22.5932902902644, -5.6483225725661
3.96582790764134, 62.3737124456959, -22.5424206742314, -5.63560516855785
3.97574247741044, 62.8426857707363, -22.4878363098755, -5.62195907746888
3.98568183360396, 63.3151851962919, -22.4296302165579, -5.60740755413948
3.99564603818797, 63.7912372342863, -22.3678942269451, -5.59197355673628
4.00563515328344, 64.2708685959797, -22.3027190042018, -5.57567975105044
4.01564924116665, 64.754106193468, -22.2341940372078, -5.55854850930194
4.02568836426957, 65.240977141193, -22.1624076516336, -5.5406019129084
4.03575258518024, 65.7315087574636, -22.0874470174363, -5.52186175435907
4.04584196664319, 66.2257285659887, -22.0093981469957, -5.50234953674893
4.0559565715598, 66.7236642974212, -21.9283459106311, -5.48208647765778
4.0660964629887, 67.2253438909147, -21.8443740361377, -5.46109350903444
4.07626170414617, 67.7307954956905, -21.7575651151792, -5.43939127879481
4.08645235840654, 68.2400474726174, -21.6680006149907, -5.41700015374767
