# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
6.85572864540078, 322.226206676574, -135.079439997343, 4.22123249991697
6.87286796701428, 324.648950002808, -135.871388801728, 4.245980900054
6.89005013693182, 327.089909368282, -136.622038486985, 4.26943870271829
6.90727526227415, 329.549221735124, -137.332088654176, 4.29162777044299
6.92454345042983, 332.027025095252, -138.002232341553, 4.31256976067352
6.94185480905591, 334.523458478109, -138.633156060739, 4.3322861268981
6.95920944607855, 337.03866195847, -139.22553981663, 4.35079811926968
6.97660746969374, 339.572776664299, -139.780057120785, 4.36812678502453
6.99404898836798, 342.125944784669, -140.297375006518, 4.3842929689537
7.0115341108389, 344.698309577736, -140.778154034343, 4.39931731357322
7.02906294611599, 347.290015378785, -141.223048294002, 4.41322025918757
7.04663560348128, 349.90120760832, -141.632705444386, 4.42602204513707
7.06425219248999, 352.532032780232, -142.007766739439, 4.43774271060745
7.08191282297121, 355.182638510011, -142.348867045303, 4.44840209516571
7.09961760502864, 357.853173523037, -142.656634858148, 4.45801983931711
7.11736664904121, 360.543787662919, -142.931692322574, 4.46661538508045
7.13516006566381, 363.254631899906, -143.1746552442, 4.47420797638126
7.15299796582797, 365.985858339357, -143.386133100557, 4.48081665939242
7.17088046074254, 368.737620230275, -143.566729076929, 4.48646028365402
7.1888076618944, 371.510071973907, -143.717040093085, 4.4911575029089
7.20677968104913, 374.303369132406, -143.837656824707, 4.49492677577209
7.22479663025176, 377.11766843756, -143.929163725127, 4.49778636641022
7.24285862182739, 379.953127799589, -143.992139047412, 4.49975434523161
7.26096576838195, 382.809906315999, -144.027154865263, 4.50084858953945
7.27911818280291, 385.688164280517, -144.034777095809, 4.50108678424404
7.29731597825991, 388.588063192079, -144.015565522061, 4.50048642256439
7.31555926820556, 391.509765763893, -143.970073818998, 4.49906480684368
7.33384816637608, 394.45343593257, -143.898849583116, 4.49683904947238
7.35218278679202, 397.419238867323, -143.802434358149, 4.49382607369214
7.370563243759, 400.407340979232, -143.681363660426, 4.49004261438833
7.38898965186839, 403.417909930584, -143.536167004865, 4.48550521890204
7.40746212599806, 406.45111464428, -143.36736793039, 4.48023024782468
7.42598078131306, 409.50712531331, -143.175484027711, 4.47423387586596
7.44454573326634, 412.586113410308, -142.961026966931, 4.46753209271659
7.46315709759951, 415.68825169717, -142.72450252423, 4.46014070388217
7.4818149903435, 418.813714234747, -142.466410610979, 4.4520753315931
7.50051952781936, 421.962676392614, -142.187245301788, 4.44335141568087
7.51927082663891, 425.135314858907, -141.887494864033, 4.43398421450104
7.53806900370551, 428.331807650242, -141.567641787522, 4.42398880586007
7.55691417621477, 431.552334121697, -141.228162814023, 4.41338008793821
7.57580646165531, 434.797074976879, -140.869528966488, 4.40217278020275
7.59474597780945, 438.066212278066, -140.492205579389, 4.3903814243559
7.61373284275397, 441.359929456416, -140.096652329703, 4.37802038530322
7.63276717486085, 444.678411322265, -139.68332326763, 4.36510385211344
7.651849092798, 448.021844075495, -139.252666847325, 4.35164583897889
7.67097871553, 451.390415315978, -138.805125958218, 4.33766018619432
7.69015616231882, 454.784314054111, -138.341137956378, 4.32316056113682
7.70938155272462, 458.20373072141, -137.861134696744, 4.30816045927325
7.72865500660643, 461.648857181205, -137.365542565424, 4.29267320516949
