# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 10800
  1 0.025 540 1210.68
  2 0.075 540 1213.79
  3 0.125 540 1234.66
  4 0.175 540 1264.44
  5 0.225 540 1271.57
  6 0.275 540 1225.01
  7 0.325 540 1192.2
  8 0.375 540.1 1206.48
  9 0.425 540 1240.42
  10 0.475 539.9 1243.68
  11 0.525 540 1269.82
  12 0.575 540 1221.91
  13 0.625 540 1228.88
  14 0.675 540 1245.48
  15 0.725 540 1264.42
  16 0.775 540 1267.48
  17 0.825 540 1257.92
  18 0.875 540 1267.52
  19 0.925 540 1236.7
  20 0.975 540 1209.72
2100 20 10800
  1 0.025 540 1206.71
  2 0.075 540 1240.01
  3 0.125 540 1236.89
  4 0.175 540 1219.21
  5 0.225 540 1210.35
  6 0.275 540 1260.98
  7 0.325 540 1250.64
  8 0.375 540 1251.96
  9 0.425 540 1200.51
  10 0.475 540 1266.2
  11 0.525 540 1311.9
  12 0.575 540.1 1240.89
  13 0.625 540 1244.59
  14 0.675 539.9 1225.49
  15 0.725 540 1240
  16 0.775 540 1301.96
  17 0.825 540 1279.06
  18 0.875 540 1196.76
  19 0.925 540 1202.41
  20 0.975 540 1184.53
3150 20 10800
  1 0.025 540 1160.16
  2 0.075 540 1213.76
  3 0.125 540.1 1220.41
  4 0.175 539.9 1227.44
  5 0.225 540 1237.62
  6 0.275 540 1265.34
  7 0.325 540 1210.16
  8 0.375 540 1245.61
  9 0.425 540 1271.32
  10 0.475 540 1265.96
  11 0.525 540 1279.86
  12 0.575 540 1305.21
  13 0.625 540 1264.83
  14 0.675 540 1243.55
  15 0.725 540 1264
  16 0.775 540 1247.62
  17 0.825 540 1221.4
  18 0.875 540 1284.96
  19 0.925 540 1225.73
  20 0.975 540 1210.62
4200 20 10800
  1 0.025 540 1168.73
  2 0.075 540 1195.25
  3 0.125 540 1239.94
  4 0.175 540 1223.45
  5 0.225 540 1227.49
  6 0.275 540 1219.57
  7 0.325 540 1221.08
  8 0.375 540 1262.54
  9 0.425 540 1293.5
  10 0.475 540 1257.84
  11 0.525 540 1313.85
  12 0.575 540 1270.08
  13 0.625 540 1242.31
