ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
10800
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.2464704882573585e+00 2.1715047048826005e+02 0.0000000000000000e+00
-1.3468163910716591e-01 2.1725081639106598e+01 0.0000000000000000e+00
-2.8783797867271410e-01 2.6047837978673041e+01 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 -0.106499 0.661447 2.06684 -8.30375 -0.794921 0.5988 0.695302 
2166 1 -0.0279426 0.731191 7.17891 -8.01342 -1.17547 0.228898 -0.788669 
3988 1 16.0436 20.8916 7.71013 -8.1352 -0.401667 -0.586145 0.488906 
366 1 -0.4302 4.19717 2.09326 -8.23469 1.12561 1.70495 1.12599 
2526 1 -0.482774 4.43234 7.42439 -8.55129 2.59136 1.6225 0.527028 
5424 1 10.6332 11.701 12.4183 -7.78216 0.300865 -0.322388 1.49553 
5406 1 -0.397497 11.5759 12.6196 -7.2968 1.42996 -1.27105 -2.57935 
2886 1 -0.367036 8.22918 7.50862 -9.16883 -2.43034 -2.06196 0.0102535 
3268 1 15.8751 13.5094 7.67259 -8.44699 1.21335 -2.81282 -0.633224 
1086 1 -0.280406 11.7788 1.87193 -7.51199 1.56773 -0.887951 1.73431 
3246 1 -0.679231 11.5857 7.34272 -8.06141 0.962549 -0.552119 -0.934771 
27 1 16.1912 2.60157 -0.228334 -7.67672 0.110761 -0.962797 1.77323 
1446 1 -0.61282 15.3599 1.97467 -7.30196 -0.107238 -1.657 0.813021 
3606 1 0.0101874 15.6851 7.11148 -7.33803 0.278713 -1.09439 0.0875267 
6144 1 11.3666 18.7316 12.5784 -7.57454 -1.61038 2.11215 -1.20192 
1806 1 -0.298257 18.9059 2.08897 -7.98513 -1.46742 1.34973 1.18428 
3966 1 0.232285 18.6371 7.3728 -7.91144 -1.46291 2.14461 0.0272696 
5412 1 3.65557 11.6268 12.4217 -7.83507 0.436546 -1.9154 0.85598 
12 1 3.38724 0.404582 2.16876 -7.28624 -0.475737 1.7105 -2.54243 
2172 1 3.49885 0.720183 7.36 -8.05796 -0.272824 -1.19762 -0.675377 
3 1 1.36044 2.59217 0.13695 -7.51375 1.54793 -0.716223 -0.0509269 
372 1 3.31167 4.70126 2.07945 -7.07207 -1.30896 -2.17159 -1.00249 
2532 1 3.34006 4.65649 7.18925 -7.71277 -0.976347 -0.287453 2.26755 
5430 1 14.1531 11.8427 12.4821 -8.07383 0.899819 -0.420358 0.628805 
732 1 3.20992 7.81814 2.01512 -7.80663 0.656636 2.41478 1.73156 
2892 1 3.18844 8.20863 7.60139 -8.10285 1.50345 0.590611 -1.61597 
4344 1 10.6849 0.739188 12.6119 -8.29996 0.457007 -2.42309 -0.648201 
1092 1 3.28244 11.8742 1.85147 -7.96253 -0.610374 -0.158677 2.12009 
3252 1 3.07955 11.8922 7.35929 -7.7884 1.30569 -0.0375869 -1.34681 
747 1 15.8181 9.63553 -0.0419434 -8.31414 -0.469454 0.754053 -0.856107 
1452 1 3.24546 15.1451 1.9992 -7.48179 -0.256854 1.36158 -1.03336 
3612 1 3.21606 15.132 6.96854 -7.51562 0.831525 0.0700654 1.05389 
