# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 290.5 303.271
  2 0.075 295.8 292.812
  3 0.125 307.9 295.443
  4 0.175 294.6 291.117
  5 0.225 309.6 292.293
  6 0.275 296.1 291.262
  7 0.325 299.5 284.107
  8 0.375 297.8 301.128
  9 0.425 300.4 302.851
  10 0.475 298.4 286.223
  11 0.525 313.5 311.737
  12 0.575 308.9 312.959
  13 0.625 296.7 294.83
  14 0.675 297.4 309.841
  15 0.725 298.4 294.771
  16 0.775 295.6 298.938
  17 0.825 302.9 305.099
  18 0.875 299.5 293.754
  19 0.925 297.3 296.776
  20 0.975 299.2 304.58
2100 20 6000
  1 0.025 293.2 300.423
  2 0.075 295.1 302.562
  3 0.125 307.5 309.268
  4 0.175 296.5 285.774
  5 0.225 310.8 299.043
  6 0.275 295.4 295.085
  7 0.325 298.3 288.776
  8 0.375 299 292.675
  9 0.425 300 296.131
  10 0.475 297.2 302.529
  11 0.525 310.2 309.862
  12 0.575 310.2 295.455
  13 0.625 296.2 296.637
  14 0.675 295.7 292.554
  15 0.725 295.7 314.468
  16 0.775 296.3 298.481
  17 0.825 304.3 303.239
  18 0.875 298.6 292.313
  19 0.925 299.7 294.324
  20 0.975 300.1 293.917
3150 20 6000
  1 0.025 291.4 296.026
  2 0.075 298.2 294.926
  3 0.125 306.2 297.575
  4 0.175 297.5 285.539
  5 0.225 311.1 291.524
  6 0.275 297.6 305.965
  7 0.325 298.1 291.016
  8 0.375 295.9 305.901
  9 0.425 301.5 306.802
  10 0.475 296.9 298.896
  11 0.525 309.8 298.737
  12 0.575 311.1 305.667
  13 0.625 296.5 302.11
  14 0.675 297.7 292.104
  15 0.725 295.4 301.873
  16 0.775 294.8 297.238
  17 0.825 304.2 303.24
  18 0.875 300.6 297.788
  19 0.925 295.7 300.672
  20 0.975 299.8 293.523
4200 20 6000
  1 0.025 291 298.14
  2 0.075 296.7 298.579
  3 0.125 305.4 295.21
  4 0.175 295.5 297.956
  5 0.225 309.2 297.221
  6 0.275 298.8 287.106
  7 0.325 299.2 294.402
  8 0.375 295.1 291.523
  9 0.425 301 302.499
  10 0.475 299.6 301.423
  11 0.525 311.2 309.56
  12 0.575 309.8 310.277
  13 0.625 297.1 305.683
  14 0.675 298.4 304.386
  15 0.725 297.5 311.552
  16 0.775 294.8 301.842
  17 0.825 304.9 297.648
  18 0.875 300.4 292.324
  19 0.925 295.8 289.171
  20 0.975 298.6 286.37
5250 20 6000
  1 0.025 293.2 289.322
  2 0.075 296.3 299.087
  3 0.125 308.9 303.609
  4 0.175 296.1 299.738
  5 0.225 311.1 307.129
  6 0.275 295.6 293.021
  7 0.325 298.4 303.229
  8 0.375 297.4 305.543
  9 0.425 298.8 296.107
  10 0.475 298.3 291.523
  11 0.525 309.6 295.731
  12 0.575 311.3 304.634
  13 0.625 292.7 321.511
  14 0.675 296.3 305.379
  15 0.725 296.2 288.562
  16 0.775 294.3 294.055
  17 0.825 304.9 293.441
  18 0.875 301.6 290.381
  19 0.925 298.8 307.74
  20 0.975 300.2 288.284
6300 20 6000
  1 0.025 293.6 294.499
  2 0.075 295 298.755
  3 0.125 306.7 292.683
  4 0.175 297.7 285.704
  5 0.225 309.2 297.097
  6 0.275 296.1 299.666
  7 0.325 300.1 309.249
  8 0.375 296.9 306.589
  9 0.425 301 313.08
  10 0.475 295.9 301.923
