# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 10800
  1 0.025 540 298.232
  2 0.075 540 295.224
  3 0.125 540 300.555
  4 0.175 540 297.174
  5 0.225 540 302.587
  6 0.275 540 291.833
  7 0.325 540 298.754
  8 0.375 540 305.919
  9 0.425 540 309.131
  10 0.475 540 301.772
  11 0.525 540 303.73
  12 0.575 540 297.867
  13 0.625 540 308.631
  14 0.675 540 305.87
  15 0.725 540 296.401
  16 0.775 540 289.437
  17 0.825 540 303.248
  18 0.875 540 310.851
  19 0.925 540 300.051
  20 0.975 540 295.423
2100 20 10800
  1 0.025 540 284.495
  2 0.075 540 300.358
  3 0.125 540 298.688
  4 0.175 540 300.34
  5 0.225 540 292.823
  6 0.275 540 298.059
  7 0.325 540 294.324
  8 0.375 540 310.326
  9 0.425 540 308.182
  10 0.475 540 306.802
  11 0.525 540 299.95
  12 0.575 540 300.077
  13 0.625 540 295.607
  14 0.675 540 306.982
  15 0.725 540 307.365
  16 0.775 540 298.874
  17 0.825 540 296.17
  18 0.875 540 299.304
  19 0.925 540 289.9
  20 0.975 540 293.906
3150 20 10800
  1 0.025 540 278.932
  2 0.075 540 291.319
  3 0.125 540 297.201
  4 0.175 540 295.8
  5 0.225 540 300.02
  6 0.275 540 305.183
  7 0.325 540 298.614
  8 0.375 540 306.224
  9 0.425 540 302.257
  10 0.475 540 309.481
  11 0.525 540 315.606
  12 0.575 540 300.853
  13 0.625 540 301.952
  14 0.675 540 301.468
  15 0.725 540 302.082
  16 0.775 540 310.6
  17 0.825 540 303.392
  18 0.875 540 298.681
  19 0.925 540 281.731
  20 0.975 540 284.949
4200 20 10800
  1 0.025 540 294.362
  2 0.075 540 294.413
  3 0.125 540 295.866
  4 0.175 540 298.434
  5 0.225 540 295.205
  6 0.275 540 301.478
  7 0.325 540 301.586
  8 0.375 540 297.971
  9 0.425 540 313.123
  10 0.475 540 308.414
  11 0.525 540 314.178
  12 0.575 540 307.19
  13 0.625 540 314.562
  14 0.675 540 300.697
  15 0.725 540 298.187
  16 0.775 540 292.772
  17 0.825 540 299.065
  18 0.875 540 298.337
  19 0.925 540 287.308
  20 0.975 540 286.903
5250 20 10800
  1 0.025 540 290.919
  2 0.075 540 303.861
  3 0.125 540 296.346
  4 0.175 540 291.752
  5 0.225 540 288.622
  6 0.275 540 289.865
  7 0.325 540 302.899
  8 0.375 540 305.322
  9 0.425 540 310.22
  10 0.475 540 307.318
  11 0.525 540 312.493
  12 0.575 540 305.382
  13 0.625 540 311.858
  14 0.675 540 308.251
  15 0.725 540 303.645
  16 0.775 540 301.389
  17 0.825 540 297.498
