ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
12000
ITEM: BOX BOUNDS xy xz yz pp pp pp
-3.7804549932020848e-01 2.6103045499320530e+01 0.0000000000000000e+00
-3.6514562198113865e-01 2.6090145621981655e+01 0.0000000000000000e+00
-2.7391513934212526e+00 2.0853915139342217e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
1 1 1.00072 1.03097 1.01649 -8.14534 1.81586 1.44951 1.82096 
2 1 1.00655 0.878006 6.30779 -7.52091 1.13677 0.641103 -1.06841 
3 1 1.07556 0.989152 11.4993 -8.10495 -1.24316 -0.405424 0.668485 
41 1 1.01738 6.19342 0.771708 -6.82898 -2.22748 -1.42169 0.403605 
42 1 1.19755 6.25986 6.01564 -7.54514 1.6659 -0.417751 0.0946886 
43 1 1.37415 6.71976 11.3806 -6.80153 -0.190809 -2.4744 0.459576 
81 1 1.14306 11.5174 1.12381 -7.81279 1.09891 0.0739963 1.41842 
82 1 1.11214 11.4177 6.42332 -7.77164 -2.47601 0.227321 0.00275141 
83 1 1.29528 11.5855 11.8363 -7.99795 -1.01048 1.89979 0.309534 
121 1 1.21726 16.9442 1.17746 -7.71644 -1.91984 -1.17418 0.846437 
122 1 1.37361 16.9217 6.61633 -7.95744 -0.225068 -0.380296 -0.405781 
123 1 1.44354 16.7685 12.0574 -7.88961 0.811249 0.455586 -0.910521 
161 1 0.920942 22.0517 1.194 -7.80168 2.29557 -0.112825 0.141515 
162 1 1.30012 21.9902 6.64793 -8.15465 -0.349544 -0.3405 0.228859 
163 1 1.06613 21.9367 12.0845 -7.53582 1.38734 0.489746 -0.532837 
201 1 6.48898 1.05198 1.43231 -7.34823 -0.695796 1.24472 0.329653 
202 1 6.32008 1.08132 6.58998 -8.39013 0.486987 -0.137146 -1.04481 
203 1 6.04264 0.567533 11.6686 -7.11792 2.08523 2.09173 -0.27107 
241 1 6.24613 6.25063 1.58842 -8.37316 0.460187 -0.212609 0.270289 
242 1 6.48264 6.31614 6.62128 -7.52717 0.345914 -0.749954 1.37981 
243 1 6.54322 6.14965 11.7015 -8.54268 -1.57842 1.04318 1.80229 
281 1 6.65878 11.2851 1.69131 -7.95986 1.21065 0.675572 -3.64475 
282 1 6.157 11.4011 6.75435 -8.17353 1.28498 -0.181155 -0.123026 
283 1 6.5122 11.4794 11.8939 -7.67425 -0.670568 -2.107 0.678131 
321 1 6.57637 16.6044 1.45804 -7.35882 -0.0769738 -1.19485 -1.55637 
322 1 6.61985 16.7899 6.52837 -8.21151 0.198802 0.695763 -1.04202 
323 1 6.41279 16.6996 11.7496 -8.26426 1.18658 0.252456 1.20336 
361 1 6.44517 22.0448 1.34072 -8.45217 1.59015 0.30048 -0.0465303 
362 1 6.65969 21.8138 6.50745 -6.84725 -0.713763 1.95252 -0.0693233 
363 1 6.56698 22.0833 11.9208 -7.36947 -0.846485 0.370897 -0.462244 
401 1 11.6843 1.27093 1.42587 -8.68721 -0.0768016 0.141368 -0.189675 
402 1 12.0096 0.761112 7.06117 -7.52697 0.497167 0.602803 -1.09133 
403 1 11.1792 1.01736 12.301 -7.20871 2.42389 0.244794 -0.438388 
441 1 11.5418 6.4969 1.07207 -7.56526 2.83063 -1.6435 2.3513 
442 1 11.5806 6.18541 6.51872 -8.00487 2.31525 -0.839872 -1.42547 
443 1 11.6293 5.9507 11.8925 -7.57707 -0.28181 1.90725 -0.306406 
