# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
5.20997620531997, 141.418823353327, -32.1556241292616, -4.0194530161577
5.22300114583327, 142.482118341084, -32.3027973247343, -4.03784966559178
5.23605864869786, 143.553407994644, -32.4425282925215, -4.05531603656519
5.2491487953196, 144.632752424026, -32.5749220590097, -4.07186525737621
5.2622716673079, 145.720212191201, -32.7000837208972, -4.08751046511214
5.27542734647617, 146.815848313492, -32.8181174948128, -4.1022646868516
5.28861591484236, 147.919722266996, -32.9291267240103, -4.11614084050129
5.30183745462946, 149.031895990037, -33.0332140226236, -4.12915175282795
5.31509204826604, 150.152431886635, -33.1304813341167, -4.14131016676459
5.3283797783867, 151.281392830015, -33.2210299420055, -4.15262874275069
5.34170072783267, 152.418842166127, -33.3049605261084, -4.16312006576355
5.35505497965225, 153.564843717208, -33.3823731524214, -4.17279664405268
5.36844261710138, 154.719461785358, -33.453367170442, -4.18167089630525
5.38186372364414, 155.882761156148, -33.5180412357061, -4.18975515446327
5.39531838295325, 157.054807102259, -33.5764933241849, -4.19706166552312
5.40880667891063, 158.23566538714, -33.6288207347004, -4.20360259183754
5.4223286956079, 159.425402268702, -33.6751200989708, -4.20939001237135
5.43588451734692, 160.624084503032, -33.715487373111, -4.21443592163887
5.44947422864029, 161.83177934814, -33.7500178212078, -4.21875222765098
5.46309791421189, 163.048554567735, -33.7788060213359, -4.22235075266698
5.47675565899742, 164.274478435025, -33.8019458679215, -4.22524323349019
5.49044754814491, 165.509619736547, -33.819530561868, -4.2274413202335
5.50417366701527, 166.754047776029, -33.8316526105942, -4.22895657632428
5.51793410118281, 168.007832378277, -33.8384038306016, -4.2298004788252
5.53172893643577, 169.271043893094, -33.8398753492327, -4.22998441865408
5.54555825877686, 170.543753199225, -33.8361576048038, -4.22951970060047
5.5594221544238, 171.826031708338, -33.8273403298381, -4.22841754122976
5.57332070980986, 173.117951369026, -33.8135125506909, -4.22668906883636
5.58725401158438, 174.41958467085, -33.7947626008167, -4.22434532510209
5.60122214661334, 175.7310046484, -33.7711781218143, -4.22139726522679
5.61522520197988, 177.052284885397, -33.742846058335, -4.21785575729187
5.62926326498483, 178.383499518821, -33.7098526344898, -4.21373157931123
5.64333642314729, 179.724723243071, -33.6722833710954, -4.20903542138693
5.65744476420516, 181.076031314153, -33.6302230949351, -4.20377788686689
5.67158837611567, 182.437499553909, -33.5837559374525, -4.19796949218156
5.68576734705596, 183.809204354266, -33.5329653115993, -4.19162066394992
5.6999817654236, 185.191222681524, -33.4779339140644, -4.18474173925804
5.71423171983715, 186.583632080673, -33.4187437457399, -4.17734296821748
5.72851729913675, 187.986510679749, -33.35547611167, -4.16943451395875
5.74283859238459, 189.399937194211, -33.2882115995239, -4.16102644994048
5.75719568886555, 190.823990931364, -33.2170300754329, -4.15212875942912
5.77158867808771, 192.258751794804, -33.1420107088064, -4.1427513386008
5.78601764978293, 193.704300288905, -33.06323197252, -4.132903996565
5.80048269390739, 195.160717523332, -32.9807716183426, -4.12259645229283
5.81498390064216, 196.628085217596, -32.8947066790137, -4.11183833487671
5.82952136039376, 198.10648570564, -32.8051134918547, -4.10063918648184
5.84409516379475, 199.596001940453, -32.7120676953084, -4.08900846191355
5.85870540170423, 201.09671749873, -32.6156442002178, -4.07695552502723
5.87335216520849, 202.60871658556, -32.5159172088461, -4.06448965110577
