# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
4.09920223757645, 68.8807766684986, -58.5566439423452, -7.31958049279315
4.10945024317039, 69.398675084337, -59.0136119750716, -7.37670149688395
4.11972386877831, 69.9204674569816, -59.4462429943687, -7.43078037429609
4.13002317845026, 70.4461830641811, -59.8549935506173, -7.48187419382716
4.14034823639638, 70.9758514038165, -60.2403153440409, -7.53003941800511
4.15069910698738, 71.5095021955566, -60.6026552397443, -7.57533190496803
4.16107585475484, 72.0471653825254, -60.94245528208, -7.61780691026001
4.17147854439173, 72.5888711329823, -61.2601527105224, -7.6575190888153
4.18190724075271, 73.1346498420145, -61.5561799751562, -7.69452249689452
4.19236200885459, 73.684532133243, -61.8309647526051, -7.72887059407564
4.20284291387673, 74.2385488605407, -62.0849299629813, -7.76061624537267
4.21335002116142, 74.7967311097632, -62.318493786138, -7.78981172326725
4.22388339621432, 75.3591102004936, -62.5320696791689, -7.81650870989611
4.23444310470486, 75.9257176877996, -62.7260663938967, -7.84075829923709
4.24502921246662, 76.4965853640041, -62.9008879945658, -7.86261099932073
4.25564178549779, 77.0717452604689, -63.0569338762803, -7.88211673453504
4.26628088996153, 77.6512296493921, -63.1945987832836, -7.89932484791045
4.27694659218644, 78.2350710456189, -63.3142728280741, -7.91428410350926
4.2876389586669, 78.8233022084661, -63.4163415104652, -7.92704268880815
4.29835805606357, 79.4159561435601, -63.5011857371011, -7.93764821713764
4.30910395120373, 80.0130661046888, -63.5691818413724, -7.94614773017155
4.31987671108174, 80.6146655956676, -63.620701603524, -7.9525877004405
4.33067640285944, 81.2207883722191, -63.6561122711459, -7.95701403389323
4.34150309386659, 81.8314684438675, -63.6757765799384, -7.9594720724923
4.35235685160125, 82.4467400758465, -63.6800527747299, -7.96000659684124
4.36323774373026, 83.066637791022, -63.6692946309767, -7.95866182887208
4.37414583808958, 83.6911963718295, -63.6438514762778, -7.95548143453472
4.38508120268481, 84.3204508622251, -63.6040682124515, -7.95050852655643
4.39604390569152, 84.9544365696525, -63.5502853376438, -7.94378566720548
4.40703401545575, 85.5931890670237, -63.4828389689256, -7.9353548711157
4.41805160049439, 86.2367441947149, -63.4020608650492, -7.92525760813115
4.42909672949562, 86.885138062578, -63.3082784494638, -7.91353480618297
4.44016947131936, 87.5384070519663, -63.2018148336986, -7.90022685421232
4.45126989499766, 88.1965878177759, -63.0829888407951, -7.88537360509939
4.46239806973515, 88.8597172905025, -62.9521150293197, -7.86901437866496
4.47355406490949, 89.5278326783135, -62.8095037171982, -7.85118796464977
4.48473795007176, 90.2009714691359, -62.6554610063067, -7.83193262578834
4.49594979494694, 90.8791714327597, -62.490288806699, -7.81128610083737
4.50718966943431, 91.5624706229567, -62.3142848617266, -7.78928560771582
4.51845764360789, 92.2509073796166, -62.1277427726938, -7.76596784658673
4.52975378771691, 92.9445203308975, -61.9309520244501, -7.74136900305627
4.54107817218621, 93.6433483953936, -61.7241980104861, -7.71552475131077
4.55243086761667, 94.3474307843188, -61.5077620588874, -7.68847025736092
4.56381194478571, 95.056807003707, -61.2819214577907, -7.66024018222384
4.57522147464767, 95.7715168566286, -61.0469494818485, -7.63086868523106
4.58665952833429, 96.4916004454243, -60.8031154183178, -7.60038942728972
4.59812617715513, 97.2170981739546, -60.5506845936452, -7.56883557420565
4.60962149259802, 97.9480507498671, -60.2899184000981, -7.53623980001226
4.62114554632951, 98.684499186881, -60.0210743224997, -7.50263429031246
