# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 603.9 294.862
  2 0.075 596.1 301.037
  3 0.125 594.3 299.644
  4 0.175 600.4 310.746
  5 0.225 599.5 305.422
  6 0.275 601.3 305.173
  7 0.325 605.2 293.448
  8 0.375 621.1 294.77
  9 0.425 600.7 299.037
  10 0.475 605 304.575
  11 0.525 596.6 310.476
  12 0.575 598.3 308.886
  13 0.625 600.1 297.656
  14 0.675 605.8 301.547
  15 0.725 583.8 303.586
  16 0.775 590.9 291.872
  17 0.825 608.3 302.327
  18 0.875 598.1 293.293
  19 0.925 586 299.237
  20 0.975 604.6 292.612
2100 20 12000
  1 0.025 604.6 290.084
  2 0.075 598.4 307.281
  3 0.125 593.3 308.497
  4 0.175 602.7 310.106
  5 0.225 595.9 296.627
  6 0.275 601.7 295.756
  7 0.325 599.9 287.904
  8 0.375 616.9 300.32
  9 0.425 596.7 305.304
  10 0.475 604.7 299.553
  11 0.525 596.9 311.395
  12 0.575 597.2 309.896
  13 0.625 601.1 309.214
  14 0.675 609.9 300.453
  15 0.725 584.5 288.075
  16 0.775 592.8 286.227
  17 0.825 609.8 288.555
  18 0.875 598.7 301.378
  19 0.925 587.1 295.228
  20 0.975 607.2 293.611
3150 20 12000
  1 0.025 599.6 289.683
  2 0.075 597 295.532
  3 0.125 598.1 305.708
  4 0.175 600 301.392
  5 0.225 599.2 305.279
  6 0.275 602.5 299.19
  7 0.325 605 306.196
  8 0.375 624.1 305.139
  9 0.425 604.9 299.041
  10 0.475 607.2 310.349
  11 0.525 600.4 306.488
  12 0.575 600.1 309.488
  13 0.625 599.8 299.864
  14 0.675 602.8 295.681
  15 0.725 593.8 296.361
  16 0.775 590.9 292.966
  17 0.825 601.5 293.688
  18 0.875 594.3 300.336
  19 0.925 581.5 292.984
  20 0.975 597.3 303.704
4200 20 12000
  1 0.025 601.7 292.242
  2 0.075 596.9 297.258
  3 0.125 595.7 304.604
  4 0.175 601.7 303.686
  5 0.225 597.9 294.548
  6 0.275 603.2 304.501
  7 0.325 603.8 303.751
  8 0.375 623.1 306.691
  9 0.425 601.9 308.336
  10 0.475 604.6 307.557
  11 0.525 599 305.441
  12 0.575 600 310.426
  13 0.625 599.8 308.345
  14 0.675 603.3 294.086
  15 0.725 588.6 302.683
  16 0.775 587.3 301.336
  17 0.825 604.8 299.485
  18 0.875 596.2 284.864
  19 0.925 586.4 294.348
  20 0.975 604.1 295.722
5250 20 12000
  1 0.025 605.7 299.132
  2 0.075 597.8 294.812
  3 0.125 595.9 299.316
  4 0.175 600.3 294.408
  5 0.225 597.7 291.812
  6 0.275 600.1 300.36
  7 0.325 599.6 313.251
  8 0.375 616.1 306.398
  9 0.425 598.8 301.502
  10 0.475 602.9 299.936
  11 0.525 593.5 315.185
  12 0.575 596.2 315.982
  13 0.625 603.9 296.314
  14 0.675 606.4 299.544
  15 0.725 585 313.873
  16 0.775 592.6 300.983
  17 0.825 610.9 298.604
  18 0.875 600.3 289.125
  19 0.925 587.9 290.839
  20 0.975 608.4 284.547
6300 20 12000
  1 0.025 601.1 286.634
  2 0.075 595.3 298.191
  3 0.125 597.2 285.408
  4 0.175 599.3 300.288
  5 0.225 600.4 300.749
  6 0.275 602.1 307.903
  7 0.325 604 303.613
  8 0.375 622.9 312.87
  9 0.425 602.6 312.271
  10 0.475 608.5 306.549
  11 0.525 600.8 302.854
  12 0.575 601.5 303.481
  13 0.625 599.8 302.46
  14 0.675 602 309
  15 0.725 591.4 298.544
  16 0.775 591.2 299.379
  17 0.825 604.1 299.908
  18 0.875 591.6 287.289
  19 0.925 581.8 297.144
  20 0.975 602.4 288.6
7350 20 12000
  1 0.025 599.8 292.682
  2 0.075 596.4 290.713
  3 0.125 597.2 295.296
  4 0.175 600.1 293.752
  5 0.225 599.7 300.502
  6 0.275 603.5 298.394
  7 0.325 606 307.815
  8 0.375 623.9 304.379
  9 0.425 602 305.831
  10 0.475 606 307.615
  11 0.525 598.3 321.888
  12 0.575 600.9 309.21
  13 0.625 599.8 308.701
  14 0.675 602.4 304.852
  15 0.725 587.9 300.9
  16 0.775 590 298.203
  17 0.825 603 298.673
  18 0.875 594.5 295.581
  19 0.925 585.9 295.972
  20 0.975 602.7 282.603
8400 20 12000
  1 0.025 605.5 289.801
  2 0.075 599.7 288.692
  3 0.125 594.1 283.512
  4 0.175 601.2 295.762
  5 0.225 597.4 295.32
  6 0.275 603.1 302.47
  7 0.325 599.3 303.364
  8 0.375 614 300.849
  9 0.425 596.8 306.244
  10 0.475 603 312.144
  11 0.525 594.5 321.324
  12 0.575 598 322.007
  13 0.625 600 309.366
  14 0.675 608.6 304.525
  15 0.725 584.6 299.826
  16 0.775 594 297.4
  17 0.825 610.5 299.78
  18 0.875 600 291.284
  19 0.925 587 295.303
  20 0.975 608.7 290.269
9450 20 12000
  1 0.025 600.9 290.075
  2 0.075 596.3 287.367
  3 0.125 593.7 289.845
  4 0.175 602.3 289.694
  5 0.225 597.6 298.098
  6 0.275 603.4 297.739
  7 0.325 603.3 303.809
  8 0.375 622.7 308.124
  9 0.425 603.7 310.799
  10 0.475 607.4 312.558
  11 0.525 598 321.081
  12 0.575 601 303.797
  13 0.625 599.6 299.905
  14 0.675 603.1 303.835
  15 0.725 591.1 311.651
  16 0.775 590.1 298.817
  17 0.825 604.3 305.293
  18 0.875 595 294.793
  19 0.925 582.6 295.332
  20 0.975 603.9 298.558
10500 20 12000
  1 0.025 598.9 284.757
  2 0.075 595.9 297.367
  3 0.125 597.7 294.835
  4 0.175 600.9 293.127
  5 0.225 599.2 294.505
  6 0.275 604.5 306.058
  7 0.325 605 309.9
  8 0.375 623 304.101
  9 0.425 603.9 309.82
  10 0.475 605.8 310.523
  11 0.525 599.2 313.28
  12 0.575 602 319.296
  13 0.625 599.2 295.613
  14 0.675 601.6 300.171
  15 0.725 590.3 311.64
  16 0.775 589.1 288.273
  17 0.825 602 298.892
  18 0.875 596.5 292.376
  19 0.925 583.3 291.199
  20 0.975 602 286.065
11550 20 12000
  1 0.025 605.8 283.092
  2 0.075 599.4 290.644
  3 0.125 596.6 296.661
  4 0.175 601.8 304.834
  5 0.225 597.2 286.773
  6 0.275 602.9 296.137
  7 0.325 600.9 301.446
  8 0.375 615.2 313.606
  9 0.425 597.4 314.303
  10 0.475 602.3 311.604
  11 0.525 594 318.085
  12 0.575 599 304.164
  13 0.625 600.9 299.89
  14 0.675 606.5 299.994
  15 0.725 587.1 301.416
  16 0.775 592.4 305.643
  17 0.825 607.1 292.238
  18 0.875 600 300.993
  19 0.925 588.1 306.018
  20 0.975 605.4 283.578
12600 20 12000
  1 0.025 602.9 290.627
  2 0.075 594.7 295.208
  3 0.125 594 289.074
  4 0.175 600.6 299.563
  5 0.225 597.1 303.424
  6 0.275 602.7 299.094
  7 0.325 604.2 300.213
  8 0.375 623.4 306.07
  9 0.425 600.7 317.362
  10 0.475 606.8 315.199
  11 0.525 597.4 310.041
  12 0.575 600.9 307.683
  13 0.625 600.7 298.617
  14 0.675 603.5 298.917
  15 0.725 588.1 298.768
  16 0.775 590.2 298.567
  17 0.825 606.8 298.751
  18 0.875 596.4 297.55
  19 0.925 583.7 294.014
  20 0.975 605.2 298.629
13650 20 12000
  1 0.025 597.9 279.618
  2 0.075 598.1 281.054
  3 0.125 597.1 292.751
  4 0.175 600.9 299.541
  5 0.225 599.2 309.715
  6 0.275 604.2 296.831
  7 0.325 604 299.807
  8 0.375 625.4 301.496
  9 0.425 604.2 308.426
  10 0.475 607.3 305.961
  11 0.525 599 320.595
  12 0.575 600.6 314.62
  13 0.625 600.2 307.612
  14 0.675 601.9 302.226
  15 0.725 591.3 303.785
  16 0.775 589.2 298.501
  17 0.825 604.2 291.061
  18 0.875 591.5 298.63
  19 0.925 583.2 298.292
  20 0.975 600.6 298.722
14700 20 12000
  1 0.025 602.2 285.173
  2 0.075 599.1 291.772
  3 0.125 596.6 296.882
  4 0.175 603.2 307.662
  5 0.225 597.7 297.046
  6 0.275 601.9 302.695
  7 0.325 604.7 303.211
  8 0.375 615.8 303.296
  9 0.425 597.2 296.443
  10 0.475 603.8 309.066
  11 0.525 594 312.861
  12 0.575 600 322.086
  13 0.625 599.5 303.355
  14 0.675 607 307.659
  15 0.725 584.8 299.808
  16 0.775 593.4 299.96
  17 0.825 607.1 305.82
  18 0.875 597.4 294.962
  19 0.925 588 284.943
  20 0.975 606.6 297.691
15750 20 12000
  1 0.025 602.5 287.932
  2 0.075 597.1 284.316
  3 0.125 591.4 291.687
  4 0.175 600.3 297.851
  5 0.225 598.3 294.294
  6 0.275 602.1 300.987
  7 0.325 602.3 310.267
  8 0.375 619 305.708
  9 0.425 602.1 312.569
  10 0.475 606.3 309.285
  11 0.525 597.7 325.791
  12 0.575 599.4 310.566
  13 0.625 601.2 299.857
  14 0.675 604.7 307.563
  15 0.725 586.3 309.927
  16 0.775 590 302.069
  17 0.825 607.4 292.024
  18 0.875 599.1 295.036
  19 0.925 586.2 291.36
  20 0.975 606.6 288.198
16800 20 12000
  1 0.025 599.8 275.985
  2 0.075 597.7 291.585
  3 0.125 598 294.15
  4 0.175 601 302.188
  5 0.225 599.1 308.918
  6 0.275 604.2 301.114
  7 0.325 604.5 298.216
  8 0.375 622.4 309.63
  9 0.425 606.3 313.079
  10 0.475 606.5 308.556
  11 0.525 598.8 317.186
  12 0.575 602.1 309.951
  13 0.625 600 310.464
  14 0.675 601.4 305.562
  15 0.725 593 298.472
  16 0.775 591.1 290.517
  17 0.825 602.1 293.805
  18 0.875 591.9 295.27
  19 0.925 581.1 283.516
  20 0.975 599 288.131
17850 20 12000
  1 0.025 603.7 290.897
  2 0.075 597.1 287.202
  3 0.125 595.9 296.655
  4 0.175 602.5 296.015
  5 0.225 599.3 305.326
  6 0.275 603.4 311.92
  7 0.325 603 312.682
  8 0.375 618.4 316.93
  9 0.425 599.6 311.306
  10 0.475 604.4 308.332
  11 0.525 594.6 310.081
  12 0.575 598.2 306.387
  13 0.625 600.4 306.244
  14 0.675 605.3 296.646
  15 0.725 585.7 299.365
  16 0.775 591.6 294.268
  17 0.825 608.6 297.701
  18 0.875 596.6 289.382
  19 0.925 586 295.389
  20 0.975 605.7 282.915
18900 20 12000
  1 0.025 601.7 294.77
  2 0.075 597.9 294.987
  3 0.125 592.5 300.49
  4 0.175 598.5 307.731
  5 0.225 596.8 300.814
  6 0.275 603.7 302.6
  7 0.325 602.5 304.754
  8 0.375 619.5 307.402
  9 0.425 597.4 314.019
  10 0.475 607.8 313.826
  11 0.525 597.1 313.049
  12 0.575 598.6 305.786
  13 0.625 601 289.161
  14 0.675 604.6 292.465
  15 0.725 585.4 302.543
  16 0.775 591.2 292.946
  17 0.825 609.2 296.298
  18 0.875 599.2 290.911
  19 0.925 588.3 289.3
  20 0.975 607.1 297.194
19950 20 12000
  1 0.025 598.2 293.366
  2 0.075 597.5 286.397
  3 0.125 597.4 295.551
  4 0.175 600.6 300.702
  5 0.225 599.8 297.454
  6 0.275 603.9 305.369
  7 0.325 606.4 303.517
  8 0.375 621.2 312.985
  9 0.425 602.4 312.742
  10 0.475 608.3 310.363
  11 0.525 600 310.555
  12 0.575 602 303.367
  13 0.625 600.8 303.51
  14 0.675 601.6 296.632
  15 0.725 594.5 296.749
  16 0.775 590.3 301.043
  17 0.825 601.9 298.438
  18 0.875 592 295.758
  19 0.925 580.1 290.297
  20 0.975 601.1 290.354
21000 20 12000
  1 0.025 602.5 288.792
  2 0.075 596.5 292.835
  3 0.125 595.6 298.316
  4 0.175 601.5 299.763
  5 0.225 599.5 287.087
  6 0.275 601.8 302.71
  7 0.325 604 303.756
  8 0.375 620.5 307.759
  9 0.425 599.6 311.664
  10 0.475 604.4 303.572
  11 0.525 596.4 305.201
  12 0.575 598.4 323.082
  13 0.625 602 294.253
  14 0.675 605.6 302.533
  15 0.725 584.3 306.386
  16 0.775 589.5 307.293
  17 0.825 608.7 293.009
  18 0.875 597 296.298
  19 0.925 586.7 285.452
  20 0.975 605.5 290.504
22050 20 12000
  1 0.025 603.4 283.042
  2 0.075 598.8 295.953
  3 0.125 591.2 297.891
  4 0.175 601.6 290.388
  5 0.225 598.3 292.352
  6 0.275 600.2 307.523
  7 0.325 601.6 309.858
  8 0.375 618.2 314.75
  9 0.425 600.7 305.118
  10 0.475 605.7 301.338
  11 0.525 597.3 309.126
  12 0.575 598.2 311.584
  13 0.625 599.8 317.146
  14 0.675 605.1 296.294
  15 0.725 585 299.479
  16 0.775 589.9 295.882
  17 0.825 607.8 305.164
  18 0.875 599.6 291.834
  19 0.925 589.9 296.806
  20 0.975 607.7 292.437
23100 20 12000
  1 0.025 599.5 284.364
  2 0.075 596.8 292.994
  3 0.125 599 298.285
  4 0.175 600.4 292.289
  5 0.225 599.3 301.336
  6 0.275 604.5 312.295
  7 0.325 605.4 309.303
  8 0.375 623.1 305.499
  9 0.425 600.7 305.824
  10 0.475 608.1 302.061
  11 0.525 598 312.855
  12 0.575 603.1 317.409
  13 0.625 600.4 308.418
  14 0.675 602.4 306.492
  15 0.725 591.8 306.262
  16 0.775 592 300.718
  17 0.825 602.8 293.702
  18 0.875 591.8 291.555
  19 0.925 581.7 285.647
  20 0.975 599.2 286.98
24150 20 12000
  1 0.025 602.7 293.465
  2 0.075 595.7 287.486
  3 0.125 595.4 287.182
  4 0.175 602 296.657
  5 0.225 598.7 311.719
  6 0.275 604.3 313.75
  7 0.325 602.6 302.225
  8 0.375 621.7 304.119
  9 0.425 603.4 300.939
  10 0.475 604.7 310.168
  11 0.525 597.5 317.699
  12 0.575 600.1 314.284
  13 0.625 599.3 302.922
  14 0.675 602.9 307.019
  15 0.725 585.3 299.865
  16 0.775 589 303.118
  17 0.825 606.3 298.338
  18 0.875 599.9 279.898
  19 0.925 585.5 286.265
  20 0.975 603 287.3
25200 20 12000
  1 0.025 604.9 279.49
  2 0.075 598 289.775
  3 0.125 593.7 292.866
  4 0.175 601 297.799
  5 0.225 598.2 309.698
  6 0.275 602.2 304.04
  7 0.325 601.1 303.7
  8 0.375 618.5 304.018
  9 0.425 596.6 304.496
  10 0.475 604.3 314.658
  11 0.525 595.4 318.426
  12 0.575 600 313.745
  13 0.625 599.5 308.251
  14 0.675 607.8 301.157
  15 0.725 582.9 296.628
  16 0.775 591.6 304.476
  17 0.825 609.4 303.073
  18 0.875 601.2 284.673
  19 0.925 586.1 280.668
  20 0.975 607.6 291.899
26250 20 12000
  1 0.025 599.2 282.41
  2 0.075 597.6 290.062
  3 0.125 596.5 293.498
  4 0.175 602.6 296.567
  5 0.225 598.8 303.252
  6 0.275 603.5 308.459
  7 0.325 605.3 311.832
  8 0.375 621.2 309.066
  9 0.425 601 307.567
  10 0.475 608.4 318.874
  11 0.525 599.6 312.2
  12 0.575 601 308.476
  13 0.625 600.7 310.142
  14 0.675 603.1 307.252
  15 0.725 592.9 294.441
  16 0.775 589.3 311.79
  17 0.825 602.9 295.435
  18 0.875 592.9 288.313
  19 0.925 582.4 281.808
  20 0.975 601.1 277.126
27300 20 12000
  1 0.025 600.5 284.598
  2 0.075 594.9 290.354
  3 0.125 595.7 300.073
  4 0.175 600.3 290.465
  5 0.225 598.8 301.277
  6 0.275 603.8 307.395
  7 0.325 602.6 301.391
  8 0.375 624.1 313.333
  9 0.425 603.2 310.98
  10 0.475 605.8 310.788
  11 0.525 599.5 316.933
  12 0.575 600.4 317.036
  13 0.625 597.1 303.145
  14 0.675 603.8 311.535
  15 0.725 588.3 300.33
  16 0.775 587.8 300.655
  17 0.825 607.3 299.04
  18 0.875 595.8 287.849
  19 0.925 585.1 295.338
  20 0.975 605.2 272.84
28350 20 12000
  1 0.025 604.8 276.027
  2 0.075 599.6 288.645
  3 0.125 595.4 281.833
  4 0.175 600.9 298.92
  5 0.225 598.4 304.56
  6 0.275 601.8 301.15
  7 0.325 602.6 307.598
  8 0.375 614.5 305.379
  9 0.425 596.9 315.129
  10 0.475 605 318.847
  11 0.525 594.1 311.996
  12 0.575 599.8 308.743
  13 0.625 601.9 300.551
  14 0.675 606.9 304.19
  15 0.725 582.2 297.321
  16 0.775 592.3 307.565
  17 0.825 608.9 296.481
  18 0.875 599.5 292.231
  19 0.925 587.8 298.946
  20 0.975 606.7 282.709
29400 20 12000
  1 0.025 599.2 284.694
  2 0.075 597.9 280.602
  3 0.125 594.9 296.632
  4 0.175 601.5 302.638
  5 0.225 599.8 297.403
  6 0.275 603.6 311.643
  7 0.325 604.3 308.852
  8 0.375 621.8 311.322
  9 0.425 600.9 306.908
  10 0.475 606.2 312.054
  11 0.525 598.9 319.455
  12 0.575 601.3 311.226
  13 0.625 599.5 303.806
  14 0.675 604 295.794
  15 0.725 590 300.554
  16 0.775 590.7 296.483
  17 0.825 604.6 302.946
  18 0.875 593.6 297.09
  19 0.925 582.8 287.605
  20 0.975 604.5 281.843
30450 20 12000
  1 0.025 598.9 280.212
  2 0.075 594.3 295.163
  3 0.125 597.7 293.122
  4 0.175 600.5 300.218
  5 0.225 598.4 306.725
  6 0.275 601.7 300.324
  7 0.325 606.8 300.032
  8 0.375 622.1 317.853
  9 0.425 604.6 317.825
  10 0.475 606.5 302.437
  11 0.525 599.6 306.738
  12 0.575 600.9 309.692
  13 0.625 600.1 310.177
  14 0.675 602.3 307.35
  15 0.725 590.6 297.339
  16 0.775 588.1 298.357
  17 0.825 602.8 312.399
  18 0.875 596.6 289.664
  19 0.925 583.8 293.866
  20 0.975 603.7 281.245
31500 20 12000
  1 0.025 606 281.221
  2 0.075 598.7 287.839
  3 0.125 594.8 292.492
  4 0.175 602.6 304.967
  5 0.225 596.6 303.366
  6 0.275 604.2 293.257
  7 0.325 600.9 309.903
  8 0.375 616.4 301.784
  9 0.425 596.2 307.578
  10 0.475 603.4 312.406
  11 0.525 595.7 310.666
  12 0.575 600 309.934
  13 0.625 601.9 302.375
  14 0.675 606 304.017
  15 0.725 586.4 299.211
  16 0.775 591.3 304.161
  17 0.825 607.9 293.916
  18 0.875 598 291.89
  19 0.925 587.1 286.322
  20 0.975 605.9 288.507
32550 20 12000
  1 0.025 600.7 283.336
  2 0.075 597.1 281.323
  3 0.125 594.8 296.239
  4 0.175 601 296.493
  5 0.225 599.9 302.816
  6 0.275 603.7 300.505
  7 0.325 604.1 294.363
  8 0.375 622 306.197
  9 0.425 600.9 303.42
  10 0.475 606.8 311.147
  11 0.525 597.9 313.632
  12 0.575 600.4 305.998
  13 0.625 599.1 311.826
  14 0.675 602.7 307.749
  15 0.725 588.5 298.434
  16 0.775 588.7 299.01
  17 0.825 607.7 295.806
  18 0.875 596.4 302.236
  19 0.925 583.8 291.172
  20 0.975 603.8 297.37
33600 20 12000
  1 0.025 596.4 282.773
  2 0.075 596.8 292.282
  3 0.125 595.4 290.064
  4 0.175 600.1 297.773
  5 0.225 598.9 301.045
  6 0.275 603.1 298.363
  7 0.325 605.5 312.646
  8 0.375 622.2 307.899
  9 0.425 603.2 316.896
  10 0.475 607.7 309.991
  11 0.525 599.1 309.442
  12 0.575 601.8 307.69
  13 0.625 600 306.365
  14 0.675 603.6 296.608
  15 0.725 590.7 298.596
  16 0.775 587.7 299.402
  17 0.825 605.1 290.072
  18 0.875 596.7 303.799
  19 0.925 582.1 286.222
  20 0.975 603.9 283.742
34650 20 12000
  1 0.025 602.2 300.38
