# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 601.6 3060.23
  2 0.075 602.1 3052.68
  3 0.125 606.4 3039.32
  4 0.175 600 3010.08
  5 0.225 602.3 2992.87
  6 0.275 604.5 2847.22
  7 0.325 601.8 2992.32
  8 0.375 593.8 3091.99
  9 0.425 599 3041.86
  10 0.475 593 3036.27
  11 0.525 601.5 3111.94
  12 0.575 596 3039.68
  13 0.625 596.4 2986.16
  14 0.675 604.6 2865.07
  15 0.725 597.7 3015.49
  16 0.775 598.4 3052.1
  17 0.825 598 2972.35
  18 0.875 599.2 2956.44
  19 0.925 601.8 3069.01
  20 0.975 601.9 3046.44
2100 20 12000
  1 0.025 599.7 2849.05
  2 0.075 598.5 2882.84
  3 0.125 596.7 3010.28
  4 0.175 597.8 3027.91
  5 0.225 598.4 3010.43
  6 0.275 605.5 2939.33
  7 0.325 600.5 3012.06
  8 0.375 600.4 3113.54
  9 0.425 600.9 2988.56
  10 0.475 598.7 3148.46
  11 0.525 601.3 3051.15
  12 0.575 601.1 3087.38
  13 0.625 601.4 3044.14
  14 0.675 602.2 2931.23
  15 0.725 608.2 2968.83
  16 0.775 598.6 2978.12
  17 0.825 601 2958.84
  18 0.875 596.8 2937.95
  19 0.925 600.3 2963.83
  20 0.975 592 2936.35
3150 20 12000
  1 0.025 609.6 2802.53
  2 0.075 607.1 2906.46
  3 0.125 596.7 2933.7
  4 0.175 597.9 2958.29
  5 0.225 598.4 2969.9
  6 0.275 599.3 2926.38
  7 0.325 604.1 3117.1
  8 0.375 597.2 3076.73
  9 0.425 595.1 3160.24
  10 0.475 593.6 2998.28
  11 0.525 588.2 3080.75
  12 0.575 599.4 3088.76
  13 0.625 593.5 2966.91
  14 0.675 600.9 2884.84
  15 0.725 601.2 2934.55
  16 0.775 601 3054.13
  17 0.825 603.2 2936.06
  18 0.875 601.7 3071.29
  19 0.925 606.1 2998.16
  20 0.975 605.8 2919.19
4200 20 12000
  1 0.025 607.3 2783.53
  2 0.075 611.1 2876.58
  3 0.125 600.1 2841.07
  4 0.175 600.5 2975.09
  5 0.225 603.8 3000.53
  6 0.275 598.5 2977.97
  7 0.325 598.3 3058.58
  8 0.375 604.1 3058.17
  9 0.425 596.2 3188.52
  10 0.475 599 3094.6
  11 0.525 599.2 3157.16
  12 0.575 594.6 3103.1
  13 0.625 599 2975.7
  14 0.675 598.5 2928.9
  15 0.725 595 2865.32
  16 0.775 593.4 2902.28
  17 0.825 599 2999.99
  18 0.875 598.4 3013.37
  19 0.925 599.5 2943.64
  20 0.975 604.5 2956
5250 20 12000
  1 0.025 599.3 2834.24
  2 0.075 609 2781.61
  3 0.125 600.6 2840.76
  4 0.175 598.9 2920.43
  5 0.225 600.3 2935.84
  6 0.275 603.2 3041.7
  7 0.325 595.5 3105.4
  8 0.375 595.2 3046.11
  9 0.425 589.9 3107.38
  10 0.475 599.6 3117.43
  11 0.525 600.2 3102.34
  12 0.575 599.4 3151.91
  13 0.625 599.4 3060.27
  14 0.675 607.3 2980.97
  15 0.725 607.2 3022.94
  16 0.775 603.9 3056.08
  17 0.825 598.8 3034.61
  18 0.875 596.2 2991.88
  19 0.925 599.5 2917.72
  20 0.975 596.6 2831.59
6300 20 12000
  1 0.025 610.2 2815.48
  2 0.075 606.9 2831.4
