ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
8640
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.6755171239228517e-01 2.1757951712392099e+01 0.0000000000000000e+00
-1.5925334548243164e-01 2.1749653345482990e+01 0.0000000000000000e+00
-2.9481511326956422e-01 2.0637481511326848e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.658041 1.48148 3.26922 -8.89136 0.418963 0.365879 0.369128 
222 1 0.499397 1.22482 8.23854 -8.14009 -0.0513933 -0.298947 0.868648 
438 1 0.557873 1.21109 13.7259 -8.5391 0.435883 -0.634984 -0.490538 
42 1 1.13469 4.23587 1.92144 -8.20257 1.27827 1.76764 2.60048 
258 1 1.25103 4.10236 7.54226 -7.95311 -0.770631 1.31008 0.711697 
474 1 1.27988 4.20719 12.7377 -7.96446 -0.733699 -0.244875 0.20618 
8501 1 0.136508 8.13372 0.0850724 -7.79732 -1.4686 -1.69016 0.483254 
294 1 0.527481 8.58215 7.94418 -7.88298 -0.390705 -1.83774 1.7693 
8615 1 3.45876 19.0847 0.633359 -8.32068 -0.328968 -2.27187 0.0531556 
114 1 1.51949 11.4946 1.82715 -7.97327 -0.220392 0.484193 1.08372 
52 1 9.72956 7.01064 2.11112 -8.68972 0.637322 -0.779507 -1.01289 
546 1 1.0457 11.5878 12.8031 -8.47697 0.0525301 -0.772486 -0.00464689 
150 1 0.564376 15.8878 3.15924 -8.23924 -1.81559 0.290645 -0.819202 
366 1 0.629614 15.6743 8.19167 -7.82566 -0.852231 0.686739 0.917869 
582 1 0.725841 15.8161 13.714 -7.86495 -0.366355 -0.670344 -0.710274 
186 1 1.11871 18.8309 2.34546 -7.83514 0.651716 1.7225 -1.36346 
402 1 1.08694 18.6942 7.60084 -7.509 0.210087 0.922535 -1.64751 
618 1 1.07543 18.6708 12.8141 -8.23077 1.29174 0.022825 -0.549032 
12 1 4.93909 0.785458 2.11969 -7.91829 -1.08777 0.13401 -0.325424 
228 1 4.57238 0.624556 7.53984 -8.29444 1.66209 -0.346118 -0.31865 
444 1 4.55365 0.389039 12.7901 -8.21061 0.451432 0.0510561 -0.668462 
48 1 4.25754 5.27392 3.18656 -7.9741 -0.0809875 -1.24921 -0.211447 
264 1 4.49457 4.69723 8.28737 -8.28407 -2.58735 -0.042976 -1.11808 
480 1 4.33388 5.04146 13.5607 -7.6006 0.0139095 -2.33046 1.35635 
84 1 4.99439 7.92254 1.99991 -8.21543 2.04278 0.16042 2.10573 
300 1 4.69555 8.16362 7.31135 -8.10957 -0.798723 -2.1977 0.466866 
516 1 4.88819 8.00863 12.8352 -7.1681 -2.15256 -0.407348 -3.97811 
120 1 4.30036 12.1616 2.95997 -8.38981 -0.465063 0.448489 -0.743447 
336 1 4.16932 12.1701 8.25398 -8.23767 1.5846 0.334041 0.0554295 
552 1 3.9408 12.1806 13.6731 -8.25905 1.21311 0.212939 -0.471618 
156 1 4.87383 15.3375 2.07041 -8.24079 -0.749139 0.196954 -0.0873511 
372 1 4.83483 15.3115 7.36665 -8.02125 0.676377 -1.06406 -0.502298 
588 1 4.70928 15.1115 12.7727 -8.40782 -0.996284 0.142635 -0.742227 
192 1 4.40842 19.6761 3.09215 -7.67338 -0.601894 -0.590695 0.200342 
408 1 4.21323 19.0923 8.31052 -8.36304 0.39153 2.28952 -0.621835 
624 1 4.19777 19.5572 13.5891 -8.02496 0.310897 -1.04571 1.55572 
18 1 8.15309 1.4941 3.16144 -8.92405 0.465086 -0.961094 -0.928965 
234 1 7.85546 0.965011 8.2526 -8.96377 1.41819 -0.561102 -0.208447 
450 1 7.83513 1.18094 13.394 -8.2972 0.0615724 -0.48851 -0.63319 
54 1 8.51077 4.3949 2.04995 -7.94787 2.65846 0.0493224 -0.722767 
270 1 8.72733 4.05076 7.07608 -8.94171 -1.41644 1.24356 1.09029 
486 1 8.3578 4.20001 12.4084 -8.42017 -0.608638 0.544652 1.3686 
90 1 7.87224 8.54839 2.98744 -9.12572 -0.998012 -0.531665 -0.54906 
