#| No.|Asub | b0  | b1  | b2  | b3  | t1  | t2  | t3  |Cmin |Cmax | evalulate_value (min value is recommendation) |
#|iter| x0  | x1  | x2  | x3  | x4  | x5  | x6  | x7  | x8  | x9  | evalulate_value (min value is reccomendation) |
No.1: 1.14, 6.17, 2.71, 4.80, 2.60, 1.10, 2.30, 2.21, 0.69, 1.70, 27046886658.95989
No.2: 1.20, 6.17, 2.71, 4.80, 2.60, 1.10, 2.30, 2.21, 0.69, 1.70, 19540927354.33823
No.3: 1.14, 6.48, 2.71, 4.80, 2.60, 1.10, 2.30, 2.21, 0.69, 1.70, 15298527033.157822
No.4: 1.14, 6.17, 2.84, 4.80, 2.60, 1.10, 2.30, 2.21, 0.69, 1.70, 28265567161.25512
No.5: 1.14, 6.17, 2.71, 5.04, 2.60, 1.10, 2.30, 2.21, 0.69, 1.70, 29981745345.74539
No.6: 1.14, 6.17, 2.71, 4.80, 2.74, 1.10, 2.30, 2.21, 0.69, 1.70, 27913630308.027203
No.7: 1.14, 6.17, 2.71, 4.80, 2.60, 1.16, 2.30, 2.21, 0.69, 1.70, 27430874540.267723
No.8: 1.14, 6.17, 2.71, 4.80, 2.60, 1.10, 2.42, 2.21, 0.69, 1.70, 28534826083.197357
No.9: 1.14, 6.17, 2.71, 4.80, 2.60, 1.10, 2.30, 2.32, 0.69, 1.70, 28161419517.927624
No.10: 1.14, 6.17, 2.71, 4.80, 2.60, 1.10, 2.30, 2.21, 0.72, 1.70, 29389658576.336987
No.11: 1.14, 6.17, 2.71, 4.80, 2.60, 1.10, 2.30, 2.21, 0.69, 1.79, 29842210060.084194
No.12: 1.16, 6.24, 2.73, 4.56, 2.63, 1.12, 2.33, 2.23, 0.69, 1.72, 20801341812.073708
No.13: 1.16, 6.25, 2.74, 4.76, 2.64, 1.12, 2.33, 2.23, 0.69, 1.62, 19310773583.816944
No.14: 1.16, 6.26, 2.74, 4.75, 2.64, 1.12, 2.34, 2.24, 0.65, 1.69, 18740313848.821198
No.15: 1.16, 6.28, 2.75, 4.74, 2.65, 1.12, 2.21, 2.24, 0.68, 1.69, 18597499441.5383
No.16: 1.17, 6.30, 2.60, 4.72, 2.66, 1.13, 2.30, 2.25, 0.68, 1.69, 16510429321.654505
