# LAMMPS data file written by OVITO Basic 3.8.4

26 atoms
2 atom types

0.0 7.588544 xlo xhi
0.0 7.588544 ylo yhi
0.0 7.588544 zlo zhi

Masses

1 26.981538  # Al
2 183.84  # W

Atoms  # atomic

1 1 1.4146184298 0.0 5.247227754
2 1 6.135588246 2.3796535702 3.794272
3 1 3.794272 1.452955754 2.3796535702
4 1 1.452955754 2.3796535702 3.794272
5 1 0.0 2.341316246 1.4146184298
6 1 5.247227754 1.4146184298 0.0
7 1 0.0 5.247227754 1.4146184298
8 1 3.794272 6.135588246 2.3796535702
9 1 2.341316246 1.4146184298 0.0
10 1 2.3796535702 3.794272 1.452955754
11 1 1.4146184298 0.0 2.341316246
12 1 2.3796535702 3.794272 6.135588246
13 1 5.2088904298 3.794272 1.452955754
14 1 2.341316246 6.1739255702 0.0
15 1 0.0 5.247227754 6.1739255702
16 1 5.247227754 6.1739255702 0.0
17 1 3.794272 6.135588246 5.2088904298
18 1 1.452955754 5.2088904298 3.794272
19 1 3.794272 1.452955754 5.2088904298
20 1 0.0 2.341316246 6.1739255702
21 1 6.135588246 5.2088904298 3.794272
22 1 6.1739255702 0.0 5.247227754
23 1 5.2088904298 3.794272 6.135588246
24 1 6.1739255702 0.0 2.341316246
25 2 0.0 0.0 0.0
26 2 3.794272 3.794272 3.794272
