# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 8640
  1 0.025 432.1 483.814
  2 0.075 432 486.792
  3 0.125 431.9 491.283
  4 0.175 432.2 492.928
  5 0.225 431.7 489.505
  6 0.275 432.1 526.846
  7 0.325 432 506.32
  8 0.375 431.9 505.209
  9 0.425 432.2 511.69
  10 0.475 432 520.315
  11 0.525 431.8 504.115
  12 0.575 432.1 515.225
  13 0.625 432.1 505.147
  14 0.675 432.1 498.138
  15 0.725 431.8 521.382
  16 0.775 432.2 495.421
  17 0.825 432 493.711
  18 0.875 432.1 488.357
  19 0.925 431.7 487.916
  20 0.975 432 487.639
2100 20 8640
  1 0.025 432.1 467.022
  2 0.075 432.1 474.662
  3 0.125 432.1 482.663
  4 0.175 431.9 479.282
  5 0.225 432.1 515.41
  6 0.275 432.1 514.076
  7 0.325 432.2 516.876
  8 0.375 431.8 507.374
  9 0.425 432.1 503.947
  10 0.475 431.8 521.377
  11 0.525 432.2 543.331
  12 0.575 431.8 523.616
  13 0.625 431.9 496.303
  14 0.675 432 514.95
  15 0.725 432 506.833
  16 0.775 431.9 487.925
  17 0.825 431.7 512.588
  18 0.875 432 497.401
  19 0.925 432.1 502.486
  20 0.975 432.1 471.587
3150 20 8640
  1 0.025 432.4 462.546
  2 0.075 431.7 472.682
  3 0.125 432 472.183
  4 0.175 431.9 491.288
  5 0.225 432.2 496.718
  6 0.275 432 505.281
  7 0.325 431.8 494.451
  8 0.375 432.4 506.727
  9 0.425 431.7 533.137
  10 0.475 431.9 510.393
  11 0.525 431.9 514.95
  12 0.575 432.1 548.027
  13 0.625 431.9 515.737
  14 0.675 431.8 508.527
  15 0.725 432.3 511.273
  16 0.775 432.2 497.744
  17 0.825 431.9 510.45
  18 0.875 431.9 478.818
  19 0.925 432 503.613
  20 0.975 432 486.56
4200 20 8640
  1 0.025 432 486.804
  2 0.075 431.9 477.735
  3 0.125 432.1 463.618
  4 0.175 431.9 482.524
  5 0.225 431.9 488.743
  6 0.275 432.1 493.783
  7 0.325 432.1 506.962
  8 0.375 431.8 533.263
  9 0.425 432 520.163
  10 0.475 431.9 541.854
  11 0.525 432.2 532.488
  12 0.575 431.9 528.645
  13 0.625 432.1 516.699
  14 0.675 432.1 496.225
  15 0.725 431.9 507.234
  16 0.775 432.1 483.673
  17 0.825 431.8 502.798
  18 0.875 432.3 492.508
  19 0.925 431.8 484.487
  20 0.975 432.1 475.492
5250 20 8640
  1 0.025 432.1 452.239
  2 0.075 432.2 481.032
  3 0.125 432.1 481.247
  4 0.175 432 496.565
  5 0.225 432 498.33
  6 0.275 432 514.099
  7 0.325 432.1 498.994
  8 0.375 431.8 508.697
  9 0.425 432.2 526.276
  10 0.475 431.9 554.044
  11 0.525 431.7 537.808
  12 0.575 432.2 539.881
  13 0.625 432 510.919
  14 0.675 432 488.065
  15 0.725 432 493.579
  16 0.775 431.9 497.58
  17 0.825 432 469.217
  18 0.875 431.8 485.599
  19 0.925 432.1 495.9
  20 0.975 431.9 472.995
6300 20 8640
  1 0.025 432 472.713
  2 0.075 432.1 468.635
  3 0.125 431.9 475.74
  4 0.175 432 492.889
  5 0.225 432.1 499.698
  6 0.275 432.1 504.014
  7 0.325 432 497.164
  8 0.375 432.1 497.615
  9 0.425 432.1 541.422
  10 0.475 431.8 536.105
  11 0.525 432 548.569
  12 0.575 431.9 516.433
  13 0.625 432 507.222
  14 0.675 431.9 509.521
  15 0.725 432 500.609
  16 0.775 432 490.363
  17 0.825 432 501.194
  18 0.875 432 504.933
  19 0.925 432.1 486.033
  20 0.975 431.9 476.378
7350 20 8640
  1 0.025 432 469.052
  2 0.075 431.9 491.193
  3 0.125 432 485.858
  4 0.175 432 499.988
  5 0.225 432 505.071
  6 0.275 432 497.87
  7 0.325 431.8 511.417
  8 0.375 432.2 519.197
  9 0.425 431.8 508.365
  10 0.475 432.3 511.382
  11 0.525 431.8 517.502
  12 0.575 432.1 530.71
  13 0.625 431.9 517.356
  14 0.675 431.9 490.224
  15 0.725 432.5 512.011
  16 0.775 431.7 477.562
  17 0.825 432.1 488.048
  18 0.875 432 503.128
  19 0.925 432.1 482.043
  20 0.975 431.9 481.517
8400 20 8640
  1 0.025 432.2 484.184
