# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12960
  1 0.025 648.1 492.213
  2 0.075 647.8 488.534
  3 0.125 648.2 521.415
  4 0.175 648.1 517.926
  5 0.225 648.1 502.609
  6 0.275 647.9 507.235
  7 0.325 647.8 498.712
  8 0.375 648 504.444
  9 0.425 648.1 494.459
  10 0.475 647.4 503.379
  11 0.525 648.4 513.574
  12 0.575 648.1 507.744
  13 0.625 648 488.958
  14 0.675 648.1 489.491
  15 0.725 648 520.17
  16 0.775 647.9 505.716
  17 0.825 648 514.313
  18 0.875 648 500.798
  19 0.925 648 482.151
  20 0.975 648 502.918
2100 20 12960
  1 0.025 648 465.799
  2 0.075 648 502.291
  3 0.125 648.1 510.412
  4 0.175 647.7 504.642
  5 0.225 648.2 515.426
  6 0.275 648.4 511.177
  7 0.325 647.5 491.949
  8 0.375 648.1 504.617
  9 0.425 648 477.916
  10 0.475 647.6 517.837
  11 0.525 648.6 521.143
  12 0.575 647.7 508.465
  13 0.625 648.1 486.867
  14 0.675 648.1 518.988
  15 0.725 648.1 509.133
  16 0.775 647.9 485.428
  17 0.825 648.2 496.398
  18 0.875 647.7 501.07
  19 0.925 648.2 502.154
  20 0.975 647.8 483.63
3150 20 12960
  1 0.025 647.9 488.536
  2 0.075 647.8 508.231
  3 0.125 648.2 489.867
  4 0.175 648.1 496.613
  5 0.225 648.1 508.049
  6 0.275 648.2 506.355
  7 0.325 648.1 514.683
  8 0.375 648.4 490.321
  9 0.425 647.2 504.194
  10 0.475 648.1 516.77
  11 0.525 647.9 530.08
  12 0.575 647.9 514.903
  13 0.625 648 495.446
  14 0.675 648 491.581
  15 0.725 648.2 502.096
  16 0.775 647.9 494.497
  17 0.825 648 480.42
  18 0.875 648 494.522
  19 0.925 648 500.107
  20 0.975 648 489.283
4200 20 12960
  1 0.025 647.8 491.151
  2 0.075 648.1 487.329
  3 0.125 647.9 490.507
  4 0.175 648 525.001
  5 0.225 648 513.675
  6 0.275 648.4 492.008
  7 0.325 647.7 492.109
  8 0.375 648.1 521.894
  9 0.425 647.9 499.845
  10 0.475 647.9 518.758
  11 0.525 648.1 531.036
  12 0.575 647.6 521.421
  13 0.625 648.2 486.16
  14 0.675 648 503.183
  15 0.725 647.7 501.926
  16 0.775 648.8 500.445
  17 0.825 647.8 486.153
  18 0.875 648.3 499.874
