# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 9000
  1 0.025 449.7 2935.95
  2 0.075 453 2935.1
  3 0.125 448.5 2921.65
  4 0.175 444 3038.79
  5 0.225 458.5 3089.32
  6 0.275 447.9 3027.18
  7 0.325 441.1 3080.14
  8 0.375 452.2 3037.21
  9 0.425 453.5 3157.17
  10 0.475 457.4 2981.79
  11 0.525 445.8 3088.29
  12 0.575 454.1 2939.38
  13 0.625 448.4 2928.27
  14 0.675 449.5 3115.19
  15 0.725 446.9 3016.19
  16 0.775 444.4 3000.72
  17 0.825 451.4 2973.98
  18 0.875 449.7 3051.16
  19 0.925 455.4 3031.83
  20 0.975 448.6 2889.12
2100 20 9000
  1 0.025 450.7 2766.21
  2 0.075 455.1 2775.79
  3 0.125 450.7 2952.7
  4 0.175 445.4 3022.56
  5 0.225 459.3 2955.04
  6 0.275 447.8 3036.3
  7 0.325 446.1 3243.99
  8 0.375 453.8 3147.34
  9 0.425 451.2 3041.23
  10 0.475 448.5 3047.35
  11 0.525 440.6 3185.08
  12 0.575 448.7 3008.09
  13 0.625 449.2 3071.28
  14 0.675 453.1 3029.71
  15 0.725 452.1 3035.32
  16 0.775 441.9 3010.11
  17 0.825 453.3 2934.84
  18 0.875 451.1 3044.09
  19 0.925 455.3 3000.1
  20 0.975 446.1 2905.65
3150 20 9000
  1 0.025 449.1 2650.64
  2 0.075 452.6 2863.25
  3 0.125 449.6 2897.94
  4 0.175 446 2987.22
  5 0.225 456.6 3033.74
  6 0.275 448.9 3011.56
  7 0.325 443.3 3086.27
  8 0.375 453.5 3120.66
  9 0.425 452.3 3036.29
  10 0.475 452.3 3170.35
  11 0.525 446.4 3160.99
  12 0.575 453.8 3154.82
  13 0.625 444 3024.51
  14 0.675 449.5 3089
  15 0.725 454.4 3087.8
  16 0.775 441.6 2970.62
  17 0.825 446.1 2969.26
  18 0.875 452.7 2987.46
  19 0.925 459 2994.27
  20 0.975 448.3 2829.77
4200 20 9000
  1 0.025 451.8 2620.66
  2 0.075 454.5 2854.08
  3 0.125 447.6 2930.23
  4 0.175 445.4 3036.92
  5 0.225 457.3 2899.85
  6 0.275 448.2 3007.87
  7 0.325 439.5 3122
  8 0.375 452.8 3059.4
  9 0.425 454.2 3160.34
  10 0.475 454.9 3205.44
  11 0.525 444.8 3192.3
  12 0.575 450.4 3173.03
  13 0.625 448.7 3078.67
  14 0.675 451.3 3012.27
  15 0.725 451.1 3049.23
  16 0.775 447.1 3046.45
  17 0.825 448.7 2978.47
  18 0.875 450 2990.36
  19 0.925 454.6 2865.62
  20 0.975 447.1 2885.71
5250 20 9000
  1 0.025 452.9 2704.75
  2 0.075 453.9 2807.01
  3 0.125 453.2 2976.26
  4 0.175 442.8 2991.07
  5 0.225 457.5 2976.27
  6 0.275 448.7 2945.5
  7 0.325 444 3125.33
  8 0.375 455.5 3184.09
  9 0.425 450.8 3020.85
  10 0.475 449.4 3228.08
  11 0.525 437.7 3365.68
  12 0.575 450.4 3170.14
  13 0.625 447.8 3044.81
  14 0.675 447.7 3208.36
  15 0.725 451.4 3037.15
  16 0.775 449.6 3035.55
  17 0.825 449.6 2974.26
  18 0.875 448 2963.27
  19 0.925 459.6 2819.38
  20 0.975 449.5 2715.79
6300 20 9000
  1 0.025 449.7 2722.34
  2 0.075 457.3 2698.09
  3 0.125 452.2 2917.43
  4 0.175 446.6 3022.73
  5 0.225 456.2 2975.75
  6 0.275 448.2 2994.42
  7 0.325 444.9 3122.1
  8 0.375 452.7 3171.87
  9 0.425 453.4 3054.04
  10 0.475 448.8 3196.57
  11 0.525 437.5 3447.71
  12 0.575 451.9 3194.12
  13 0.625 446.9 3063.37
  14 0.675 452.6 3079.38
  15 0.725 448.7 3148.41
  16 0.775 447.7 2962.42
  17 0.825 444.3 2926.65
  18 0.875 451.1 2911.98
  19 0.925 460.4 2817.3
  20 0.975 448.9 2731.72
7350 20 9000
  1 0.025 452 2654.2
  2 0.075 450.8 2732.08
  3 0.125 449.8 2883.83
  4 0.175 441.2 3013.69
  5 0.225 456.2 2875.25
  6 0.275 450.8 3027.37
  7 0.325 441.5 3086.7
  8 0.375 454.9 3163.12
  9 0.425 448.3 3164.35
  10 0.475 453.1 3359.88
  11 0.525 439.1 3609.66
  12 0.575 449.6 3312.48
  13 0.625 451.1 3125.79
  14 0.675 455.6 3046.45
  15 0.725 449.9 3046.3
  16 0.775 443.7 2946.54
  17 0.825 449.7 2967.96
  18 0.875 453.6 2891.18
  19 0.925 458.4 2751.44
  20 0.975 450.7 2713.8
8400 20 9000
  1 0.025 451.3 2633.51
  2 0.075 452.8 2752.83
  3 0.125 449.5 2843.59
  4 0.175 447.7 2987.65
  5 0.225 457.8 2895.77
  6 0.275 447 3072.66
  7 0.325 447 3045.95
  8 0.375 450.7 3208.16
  9 0.425 451.5 3110.84
  10 0.475 447.2 3415.66
  11 0.525 440.4 3433.26
  12 0.575 447.1 3188.19
  13 0.625 446 3124.8
  14 0.675 446.7 3162.88
  15 0.725 448.8 3031.72
  16 0.775 447.2 3007.03
  17 0.825 450.6 2912.6
  18 0.875 453.8 2953.67
  19 0.925 464.7 2769.08
  20 0.975 452.2 2626.84
9450 20 9000
  1 0.025 454.3 2473.27
  2 0.075 456 2695.57
  3 0.125 449.8 2918.2
  4 0.175 450.8 2986.49
  5 0.225 455.6 2972.21
  6 0.275 450.3 3051.37
  7 0.325 446.6 3110.23
  8 0.375 448.1 3276.55
  9 0.425 453.5 3192.54
  10 0.475 448 3422.22
  11 0.525 437.4 3477.46
  12 0.575 448.5 3359.98
  13 0.625 443.9 3172.22
  14 0.675 450.8 3123.37
  15 0.725 451.8 3004.94
  16 0.775 447.2 3019.6
  17 0.825 449.3 2941.16
  18 0.875 448.5 2932.57
  19 0.925 456.5 2732.01
  20 0.975 453.1 2621.44
10500 20 9000
  1 0.025 453.2 2511.89
  2 0.075 455.7 2633.58
  3 0.125 446.9 2896.79
  4 0.175 446.8 2891.13
  5 0.225 455.4 2924.64
  6 0.275 445.8 3053.55
  7 0.325 446.2 3137.32
  8 0.375 452 3180.03
  9 0.425 453.4 3243.1
  10 0.475 449.3 3519.02
  11 0.525 442.7 3618.62
  12 0.575 445.2 3372.43
  13 0.625 447.8 3235.2
  14 0.675 452.4 3108.97
  15 0.725 451.9 2956.14
  16 0.775 444 2959.37
  17 0.825 447.3 2889.28
  18 0.875 450 2927.25
  19 0.925 462.7 2793.65
  20 0.975 451.3 2568.5
11550 20 9000
  1 0.025 451.6 2398.56
  2 0.075 457 2675.33
  3 0.125 448.4 2885.85
  4 0.175 447 2943.32
  5 0.225 453.3 2876.27
  6 0.275 446.4 2975.87
  7 0.325 446.9 3085.96
  8 0.375 453.2 3206.08
  9 0.425 448.8 3239.1
  10 0.475 447.9 3492.18
  11 0.525 436.7 3471.79
  12 0.575 443.2 3372
  13 0.625 446.9 3157.36
  14 0.675 449.6 3185.77
  15 0.725 453 3001.81
  16 0.775 448 2955.75
  17 0.825 451.8 2949.71
  18 0.875 451.6 2860.37
  19 0.925 464.3 2815.05
  20 0.975 454.4 2569.92
12600 20 9000
  1 0.025 455.6 2408.39
  2 0.075 460.6 2672.3
  3 0.125 453.5 2878.6
  4 0.175 448.6 2890.91
  5 0.225 457.1 3012.07
  6 0.275 448.3 3066.21
  7 0.325 448.1 3089.15
  8 0.375 453.1 3160.79
  9 0.425 446.6 3306.78
  10 0.475 449.4 3368.94
  11 0.525 441.2 3452.91
  12 0.575 443.1 3534.27
  13 0.625 442.9 3297.12
  14 0.675 450.8 3128.4
  15 0.725 455.1 2970.26
  16 0.775 442.9 2998.49
