# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 601.1 1911.01
  2 0.075 598.3 2002.83
  3 0.125 596.9 2003.75
  4 0.175 597 2063.78
  5 0.225 602 2001.24
  6 0.275 599 1939.54
  7 0.325 599.3 2042.4
  8 0.375 608 1971.7
  9 0.425 598.9 1982.69
  10 0.475 609.3 2024.71
  11 0.525 594.9 2056.46
  12 0.575 598.2 2036.5
  13 0.625 602.4 1944.53
  14 0.675 603 1984.71
  15 0.725 596.6 1948.43
  16 0.775 595.2 2068.23
  17 0.825 604.7 2005.28
  18 0.875 597.4 2064.38
  19 0.925 594.6 2005.71
  20 0.975 603.2 1984.59
2100 20 12000
  1 0.025 603 1899.92
  2 0.075 598.7 1967.56
  3 0.125 596.7 1996.18
  4 0.175 599.8 2016.59
  5 0.225 599.5 1945.45
  6 0.275 603.6 2010.4
  7 0.325 603.7 2019.33
  8 0.375 612 2018.82
  9 0.425 599.2 2033.62
  10 0.475 605.6 2018.9
  11 0.525 596.9 2084.35
  12 0.575 601.4 2048.38
  13 0.625 599.8 1993.42
  14 0.675 602.6 1959.63
  15 0.725 590.7 2019.39
  16 0.775 594.8 1968.01
  17 0.825 599.9 2035.42
  18 0.875 596.6 2015.04
  19 0.925 592 2019.5
  20 0.975 603.5 1925.42
3150 20 12000
  1 0.025 606.7 1889.95
  2 0.075 597.7 1957.23
  3 0.125 596.5 1979.24
  4 0.175 598.1 1983.17
  5 0.225 598.1 1983.17
  6 0.275 602.2 1957.45
  7 0.325 599.4 2041.56
  8 0.375 606.4 2076.91
  9 0.425 596.9 2024.52
  10 0.475 603.9 2025.76
  11 0.525 591.2 2122.33
  12 0.575 602 1991.06
  13 0.625 600.2 2053.45
  14 0.675 599 2033.26
  15 0.725 595.7 1969.66
  16 0.775 597.6 2009.55
  17 0.825 603.3 2090.34
  18 0.875 601 1983.86
  19 0.925 599.7 1940.6
  20 0.975 604.4 1943.47
4200 20 12000
  1 0.025 598.7 1909.95
  2 0.075 599.2 1875.69
  3 0.125 598.1 1943.64
  4 0.175 600.5 2011.51
  5 0.225 602.2 2008.3
  6 0.275 600.2 2014.04
  7 0.325 606.1 2010.19
  8 0.375 609.1 2047.12
  9 0.425 598.4 2053.98
  10 0.475 607.5 2051.23
  11 0.525 595.4 2047.6
  12 0.575 599.7 2036.46
  13 0.625 600.3 2049.8
  14 0.675 604.9 1960.76
  15 0.725 594.2 2009.8
  16 0.775 593.3 2067.76
  17 0.825 600.9 1998.87
  18 0.875 597.8 1990.88
  19 0.925 592.3 1966.2
  20 0.975 601.2 1895.64
5250 20 12000
  1 0.025 606.1 1917.95
  2 0.075 599.8 1896.96
  3 0.125 601.2 1956.95
  4 0.175 601.3 1966.73
  5 0.225 598.5 2005.6
  6 0.275 604.6 2018.6
  7 0.325 600 1986.95
  8 0.375 602.1 2101.13
  9 0.425 594.5 2011.98
  10 0.475 604.8 2044.48
  11 0.525 591.6 2042.49
  12 0.575 595.1 2091.49
  13 0.625 599.7 2075.87
  14 0.675 603.4 1977.04
  15 0.725 596.7 2054.35
  16 0.775 597.4 2023.71
  17 0.825 604.2 2043.91
  18 0.875 600.6 1990.21
  19 0.925 595.7 1941.12
  20 0.975 602.7 1922.98
6300 20 12000
  1 0.025 603.5 1906.19
  2 0.075 601.2 1884.95
  3 0.125 598.9 1965.06
  4 0.175 601.5 1959.19
  5 0.225 601.7 1988.37
  6 0.275 599.5 1978.74
  7 0.325 603.8 2037.93
  8 0.375 605.8 2005.59
  9 0.425 598.5 2027.31
