# Time-averaged data for fix f1
# TimeStep Number-of-rows
# Row c_distribution[1] c_distribution[2] c_distribution[3]
1000 240
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0 0
37 0.9125 0 0
38 0.9375 0 0
39 0.9625 0 0
40 0.9875 0 0
41 1.0125 0 0
42 1.0375 0 0
43 1.0625 0 0
44 1.0875 0 0
45 1.1125 0 0
46 1.1375 0 0
47 1.1625 0 0
48 1.1875 0 0
49 1.2125 0 0
50 1.2375 0 0
51 1.2625 0 0
52 1.2875 0 0
53 1.3125 0 0
54 1.3375 0 0
55 1.3625 0 0
56 1.3875 0 0
57 1.4125 0 0
58 1.4375 0 0
59 1.4625 0 0
60 1.4875 0 0
61 1.5125 0 0
62 1.5375 0 0
63 1.5625 0 0
64 1.5875 0 0
65 1.6125 0 0
66 1.6375 0 0
67 1.6625 0 0
68 1.6875 0 0
69 1.7125 0 0
70 1.7375 0 0
71 1.7625 0 0
72 1.7875 0 0
73 1.8125 0 0
74 1.8375 0 0
75 1.8625 0 0
76 1.8875 0 0
77 1.9125 0 0
78 1.9375 0 0
79 1.9625 0 0
80 1.9875 0 0
81 2.0125 0 0
82 2.0375 0 0
83 2.0625 0 0
84 2.0875 0 0
85 2.1125 0 0
86 2.1375 0 0
87 2.1625 0 0
88 2.1875 0 0
89 2.2125 5.29513e-05 4.80077e-06
90 2.2375 9.66703e-05 1.37622e-05
91 2.2625 0.00012489 2.56041e-05
92 2.2875 0.000191692 4.41671e-05
93 2.3125 0.000242509 6.81709e-05
94 2.3375 0.000288073 9.72956e-05
95 2.3625 0.000796376 0.000179549
96 2.3875 0.00172317 0.000361338
97 2.4125 0.00385629 0.000776764
98 2.4375 0.00886574 0.00175164
99 2.4625 0.0175481 0.00372092
100 2.4875 0.0349333 0.00772124
101 2.5125 0.0650658 0.0153218
102 2.5375 0.118418 0.0294319
103 2.5625 0.207749 0.0546779
104 2.5875 0.353203 0.098443
105 2.6125 0.585582 0.172416
106 2.6375 0.933863 0.292664
107 2.6625 1.42516 0.479679
108 2.6875 2.06813 0.756207
109 2.7125 2.82967 1.14166
110 2.7375 3.68489 1.65292
111 2.7625 4.55278 2.29622
112 2.7875 5.34482 3.06519
113 2.8125 5.95039 3.93672
114 2.8375 6.31066 4.87753
115 2.8625 6.39343 5.84755
116 2.8875 6.17739 6.80122
117 2.9125 5.7223 7.69997
118 2.9375 5.08857 8.51293
119 2.9625 4.3552 9.22058
120 2.9875 3.59902 9.81525
121 3.0125 2.87623 10.2984
122 3.0375 2.2397 10.681
123 3.0625 1.69689 10.9755
124 3.0875 1.25711 11.1973
125 3.1125 0.920151 11.3623
126 3.1375 0.668649 11.4841
127 3.1625 0.483884 11.5736
128 3.1875 0.351193 11.6397
129 3.2125 0.258075 11.6889
130 3.2375 0.192667 11.7263
131 3.2625 0.147266 11.7553
132 3.2875 0.114939 11.7783
133 3.3125 0.0946044 11.7975
134 3.3375 0.0784818 11.8137
135 3.3625 0.0670904 11.8277
136 3.3875 0.0587094 11.8402
137 3.4125 0.0515577 11.8513
138 3.4375 0.0469094 11.8616
139 3.4625 0.0429787 11.8711
140 3.4875 0.0407096 11.8803
141 3.5125 0.0381311 11.889
142 3.5375 0.0383839 11.8979
143 3.5625 0.0380903 11.9068
144 3.5875 0.0390448 11.9161
145 3.6125 0.0420094 11.9263
146 3.6375 0.0475261 11.9379
147 3.6625 0.0550195 11.9516
148 3.6875 0.0670511 11.9684
149 3.7125 0.085518 11.9903
150 3.7375 0.114297 12.0198
151 3.7625 0.155229 12.0605
152 3.7875 0.210583 12.1164
153 3.8125 0.287629 12.1938
154 3.8375 0.38865 12.2998
155 3.8625 0.506874 12.4398
156 3.8875 0.643384 12.6198
157 3.9125 0.796101 12.8454
158 3.9375 0.946242 13.1171
159 3.9625 1.09176 13.4345
160 3.9875 1.21112 13.791
161 4.0125 1.2957 14.1773
162 4.0375 1.34467 14.5832
163 4.0625 1.35094 14.996
164 4.0875 1.31352 15.4024
165 4.1125 1.23293 15.7884
166 4.1375 1.12125 16.1438
167 4.1625 0.997071 16.4636
168 4.1875 0.858465 16.7423
169 4.2125 0.723488 16.98
170 4.2375 0.596038 17.1781
171 4.2625 0.485558 17.3414
172 4.2875 0.388061 17.4734
173 4.3125 0.312158 17.5809
174 4.3375 0.249978 17.6679
175 4.3625 0.200333 17.7385
176 4.3875 0.163224 17.7966
177 4.4125 0.139488 17.8469
178 4.4375 0.121851 17.8913
179 4.4625 0.112128 17.9326
180 4.4875 0.109165 17.9733
181 4.5125 0.112966 18.0159
182 4.5375 0.122516 18.0626
183 4.5625 0.141928 18.1173
184 4.5875 0.170233 18.1836
185 4.6125 0.215758 18.2685
186 4.6375 0.280993 18.3804
187 4.6625 0.373074 18.5305
188 4.6875 0.498695 18.7334
189 4.7125 0.666198 19.0073
190 4.7375 0.88225 19.3738
191 4.7625 1.14913 19.8564
192 4.7875 1.46255 20.477
193 4.8125 1.81349 21.2547
194 4.8375 2.1849 22.2014
195 4.8625 2.55449 23.3198
196 4.8875 2.88685 24.5967
197 4.9125 3.16913 26.0128
198 4.9375 3.36063 27.5299
199 4.9625 3.45124 29.1036
200 4.9875 3.43302 30.6848
201 5.0125 3.31049 32.2248
202 5.0375 3.09201 33.6776
203 5.0625 2.79782 35.0051
204 5.0875 2.46416 36.1859
205 5.1125 2.11562 37.2095
206 5.1375 1.76755 38.0731
207 5.1625 1.44668 38.7868
208 5.1875 1.16444 39.3668
209 5.2125 0.922208 39.8305
210 5.2375 0.724039 40.1981
211 5.2625 0.56978 40.4901
212 5.2875 0.451695 40.7238
213 5.3125 0.365826 40.9148
214 5.3375 0.307322 41.0768
215 5.3625 0.272086 41.2216
216 5.3875 0.256113 41.3592
217 5.4125 0.258392 41.4993
218 5.4375 0.279447 41.6523
219 5.4625 0.318076 41.8279
220 5.4875 0.377098 42.0382
221 5.5125 0.452433 42.2927
222 5.5375 0.548636 42.6042
223 5.5625 0.661036 42.9829
224 5.5875 0.783152 43.4356
225 5.6125 0.909884 43.9663
226 5.6375 1.03247 44.5738
227 5.6625 1.13906 45.2501
228 5.6875 1.22003 45.9809
229 5.7125 1.27476 46.7511
230 5.7375 1.29332 47.5394
231 5.7625 1.27143 48.3211
232 5.7875 1.21777 49.0764
