# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 603.6 297.267
  2 0.075 601.8 298.047
  3 0.125 599.1 294.829
  4 0.175 604.2 290.993
  5 0.225 608.5 296.652
  6 0.275 587.8 294.372
  7 0.325 608.7 300.892
  8 0.375 599.4 308.423
  9 0.425 600.9 314.463
  10 0.475 608.9 301.161
  11 0.525 601 307.383
  12 0.575 607.9 301.793
  13 0.625 598.5 299.484
  14 0.675 606.7 303.655
  15 0.725 599.6 298.875
  16 0.775 598.9 304.584
  17 0.825 591.1 295.205
  18 0.875 601 291.466
  19 0.925 571.9 295.66
  20 0.975 600.5 291.964
2100 20 12000
  1 0.025 603.8 294.685
  2 0.075 602.4 284.82
  3 0.125 594.7 288.199
  4 0.175 603.6 300.308
  5 0.225 607.1 303.737
  6 0.275 586.3 296.013
  7 0.325 607.8 306.291
  8 0.375 595.7 306.67
  9 0.425 600.7 306
  10 0.475 605 312.304
  11 0.525 600 305.386
  12 0.575 609.4 301.102
  13 0.625 604.3 298.582
  14 0.675 608.9 295.592
  15 0.725 602.5 303.363
  16 0.775 599.4 305.564
  17 0.825 598.8 297.885
  18 0.875 600.2 286.458
  19 0.925 568.2 295.25
  20 0.975 601.2 297.751
3150 20 12000
  1 0.025 612.5 286.207
  2 0.075 602.5 286.73
  3 0.125 596.8 288.325
  4 0.175 600.5 290.741
  5 0.225 602 296.37
  6 0.275 580.2 294.891
  7 0.325 604.1 302.876
  8 0.375 594.1 299.148
  9 0.425 599.7 296.389
  10 0.475 599.4 306.806
  11 0.525 600.3 317.038
  12 0.575 607.3 316.562
  13 0.625 602.2 306.819
  14 0.675 611 300.86
  15 0.725 603.9 307.303
  16 0.775 603.3 303.007
  17 0.825 596.3 297.551
  18 0.875 606.2 303.211
  19 0.925 575.8 297.55
  20 0.975 601.9 294.737
4200 20 12000
  1 0.025 609.2 284.318
  2 0.075 606.2 287.569
  3 0.125 596.2 289.195
  4 0.175 607.9 290.588
  5 0.225 604.1 289.343
  6 0.275 584.4 301.246
  7 0.325 605.1 295.52
  8 0.375 595.4 301.153
  9 0.425 595.3 308.403
  10 0.475 599.9 313.641
  11 0.525 597.4 311.9
  12 0.575 606.9 319.094
  13 0.625 600.6 309.34
  14 0.675 611.8 306.344
  15 0.725 602.2 302.891
  16 0.775 600.8 302.631
  17 0.825 598.3 293.786
  18 0.875 602.2 291.381
  19 0.925 574.3 301.201
  20 0.975 601.8 292.13
5250 20 12000
  1 0.025 605.1 288.942
  2 0.075 602.5 289.322
  3 0.125 599.1 286.196
  4 0.175 604.4 288.008
  5 0.225 606.4 291.463
  6 0.275 586.3 295.064
  7 0.325 609.9 306.458
  8 0.375 598.2 301.846
  9 0.425 600.1 306.331
