ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
3600
ITEM: BOX BOUNDS xy xz yz pp pp pp
-2.5926293052276606e-01 7.2227262930523011e+01 0.0000000000000000e+00
-8.9401181855910394e-02 2.1679801181855467e+01 0.0000000000000000e+00
-2.3037270922556274e-01 2.5990372709226040e+01 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.845839 0.771219 1.88853 -8.00584 -0.295671 -1.19256 -0.189791 
726 1 0.704989 0.80543 7.2233 -8.64526 -0.397272 0.16939 0.034568 
3 1 2.40157 2.91033 -0.0576096 -7.37277 -0.0570287 0.305909 1.20459 
126 1 1.01529 4.47887 1.89849 -8.12271 0.779728 0.733493 1.62168 
846 1 0.67405 4.51957 7.32006 -8.52629 -0.720316 -0.0776852 -0.696541 
1446 1 0.597244 0.681107 12.4513 -7.69553 0.865924 0.102273 -0.465352 
246 1 0.988389 8.07034 2.10368 -7.96677 -0.746028 0.0382585 0.998429 
966 1 0.563147 8.21293 7.47461 -8.09155 -0.921999 -0.722979 -0.541851 
863 1 11.6511 4.25315 9.96944 -8.40321 -1.13967 0.144602 -1.09213 
12 1 4.31912 0.830826 1.88538 -8.00642 -0.502639 -1.5684 1.97413 
732 1 4.07957 0.707504 7.39755 -8.4544 -1.07909 0.387488 -0.0372705 
1572 1 4.2348 4.49499 12.3778 -7.57116 0.439874 -2.1938 2.61398 
132 1 4.58286 4.4598 2.06189 -7.83131 -1.24202 0.363878 0.660858 
852 1 4.21204 4.51866 7.41289 -8.00526 0.563655 -0.428237 -0.64776 
1578 1 7.73287 4.52135 12.6459 -7.59598 2.45169 0.51763 -1.25228 
252 1 4.4808 8.12138 2.01523 -7.99401 -0.111558 1.74868 1.13537 
972 1 4.3196 8.06187 7.40019 -7.79894 0.0442592 0.395926 -1.46221 
24 1 11.3009 0.699279 2.07247 -7.62241 2.14831 -0.237056 -0.165225 
18 1 8.01541 0.778836 2.12297 -7.18297 -0.613415 0.268448 -1.22329 
738 1 8.02982 0.692715 7.32683 -6.68612 -1.89568 0.762151 -0.745486 
1686 1 0.558157 8.22167 12.6285 -8.25007 0.37582 -1.52339 -1.18039 
138 1 7.98722 4.40572 2.16131 -8.08275 -0.722571 0.573029 -0.7445 
858 1 7.93013 4.3587 7.32747 -7.79785 -0.592534 0.356067 0.184845 
1464 1 11.391 0.888938 12.6311 -8.12375 0.185077 0.929468 -0.948337 
258 1 8.07563 8.09339 2.07474 -7.67711 1.17488 -0.599458 -0.143092 
978 1 7.61062 8.07353 7.35317 -7.76914 0.752676 0.444769 -0.800012 
1700 2 11.6658 9.74711 11.5714 -29.1188 -1.04407 0.455168 -1.85072 
20 2 11.5252 2.50891 1.06086 -29.5266 -0.81812 0.791856 1.55614 
9 1 5.98351 2.79419 0.142749 -7.80452 -0.182596 -0.0344716 -1.48982 
736 1 9.59356 2.59268 7.93952 -7.79863 2.03787 1.22982 0.62704 
143 1 11.2982 4.32534 4.71932 -7.81685 1.23036 -0.954822 1.5068 
864 1 11.4588 4.66285 7.37534 -8.68179 -0.131846 -2.10212 0.183925 
16 1 9.67134 2.60193 2.68494 -7.39383 0.606572 0.520279 -0.104827 
976 1 9.65887 9.74219 7.87517 -7.76295 -0.962448 1.55911 -0.529614 
984 1 11.5694 8.23938 7.26962 -7.88242 -0.0856719 0.0746693 -0.598588 
256 1 9.83436 9.84479 2.77363 -8.17405 0.0397962 0.0204648 -0.895176 
5 1 0.784075 0.941411 4.55028 -7.66135 -1.28282 0.100735 0.0513028 
725 1 0.62423 0.650862 9.80994 -7.99815 0.875176 -1.69515 0.15555 
125 1 0.67916 4.78563 4.57625 -8.54871 -0.404979 -1.66263 0.49134 
845 1 0.628741 4.49966 9.99979 -7.64896 -0.651502 -0.243845 -1.23678 
245 1 0.537406 8.03179 4.83752 -7.92313 0.0861666 0.667928 -0.466474 
965 1 0.26359 8.18319 9.96113 -8.50593 1.25811 -0.622886 1.73858 
11 1 4.15982 0.832283 4.68634 -8.18841 0.607767 0.323106 -0.114358 
731 1 4.27494 0.842944 10.0424 -8.05505 -1.07942 0.480103 -0.048218 
131 1 4.43694 4.7004 4.77808 -8.08212 -0.921822 -0.76498 -0.545128 
851 1 4.06765 4.50865 10.0067 -7.96601 0.211321 -1.60505 -1.58626 
251 1 4.20184 8.28186 4.75593 -7.94256 1.13002 -0.949427 -0.791546 
971 1 4.23867 7.95105 9.86777 -7.83394 0.603561 0.902257 1.23648 
17 1 8.1246 0.689897 4.67579 -7.33352 -2.55142 -1.15921 0.52201 
737 1 7.79578 0.753409 9.89554 -7.79472 -0.404849 0.0973948 1.13532 
137 1 7.84758 4.4563 4.80062 -7.84938 -0.244448 0.625314 -0.362482 
857 1 7.96052 4.37957 9.86766 -7.78766 -0.432551 -0.249374 1.14441 
257 1 7.99 8.34609 4.76939 -7.96267 -0.120768 -0.639132 -0.329553 
977 1 7.88467 7.90309 9.89947 -7.5662 -0.228346 1.21496 -0.178278 
260 2 11.5876 9.74542 0.925318 -29.8992 1.15672 -0.425566 -0.0958976 
135 1 9.74355 6.31099 0.0490289 -7.82325 -2.13294 -0.821769 -0.168835 
983 1 11.5601 8.058 9.81911 -7.33165 -0.657726 0.887658 0.170011 
23 1 11.6028 0.886806 4.72121 -7.81956 -0.159398 -0.0402739 0.0295319 
744 1 11.4677 0.829538 7.31529 -6.88997 0.217088 0.956515 -0.891518 
856 1 9.59252 6.44715 7.78832 -8.43406 0.560117 -0.755418 -0.631992 
