# Lattice constant (Angstroms), Volume (Angstrom), Total energy (eV), Cohesive energy (eV/atom)
4.09697023260018, 65.3727200266536, -90.8885975076176, -10.098733056402
4.10721265818168, 65.8642421868028, -91.5822974844322, -10.1758108316036
4.11748068982713, 66.3594599868736, -92.2431763461792, -10.2492418162421
4.1277743915517, 66.8584012135164, -92.8715377742965, -10.3190597526996
4.13809382753058, 67.3610938623031, -93.4676878054555, -10.3852986450506
4.14843906209941, 67.8675661392973, -94.0313306262342, -10.4479256251371
4.15881015975465, 68.3778464626379, -94.5621651561079, -10.5069072395675
4.16920718515404, 68.8919634641327, -95.0605415572519, -10.5622823952502
4.17963020311693, 69.4099459908655, -95.5268118633882, -10.6140902070431
4.19007927862472, 69.9318231068147, -95.9613299872995, -10.6623699985888
4.20055447682128, 70.4576240944838, -96.3644517867127, -10.7071613096347
4.21105586301333, 70.9873784565446, -96.7365352171624, -10.748503913018
4.22158350267087, 71.5211159174925, -97.0779405148488, -10.7864378349832
4.23213746142754, 72.0588664253146, -97.3890303532529, -10.8210033725837
4.24271780508111, 72.6006601531697, -97.6701700895809, -10.8522411210645
4.25332459959382, 73.1465275010816, -97.9217279849527, -10.8801919983281
4.2639579110928, 73.6964990976449, -98.1440754881449, -10.9048972764605
4.27461780587053, 74.2506058017431, -98.3375875015788, -10.9263986112865
4.28530435038521, 74.8088787042807, -98.5026426770419, -10.9447380752269
4.29601761126117, 75.3713491299272, -98.6396237233137, -10.9599581914793
4.30675765528932, 75.9380486388752, -98.7489177105541, -10.9721019678393
4.31752454942755, 76.5090090286107, -98.8309164436238, -10.9812129381804
4.32831836080112, 77.0842623356979, -98.8860167435566, -10.9873351937285
4.33913915670312, 77.663840837576, -98.9146207931269, -10.9905134214585
4.34998700459488, 78.247777054371, -98.9170158097727, -10.9907795344192
4.36086197210636, 78.8361037507201, -98.8932735315087, -10.988141503501
4.37176412703663, 79.4288539376099, -98.8434735370259, -10.9826081707807
4.38269353735422, 80.0260608742292, -98.7659876055809, -10.9739986228423
4.39365027119761, 80.6277580698345, -98.6614340900338, -10.9623815655593
4.4046343968756, 81.2339792856308, -98.53053952634, -10.9478377251489
4.41564598286779, 81.8447585366655, -98.375291804079, -10.930587978231
4.42668509782496, 82.4601300937374, -98.1984304139676, -10.9109367126631
4.43775181056952, 83.0801284853192, -98.0005669539385, -10.8889518837709
4.44884619009595, 83.7047884994952, -97.7821335008488, -10.8646815000943
4.45996830557118, 84.3341451859131, -97.5436564638425, -10.8381840515381
4.47111822633511, 84.9682338577507, -97.2856293907975, -10.8095143767553
4.48229602190095, 85.6070900936973, -97.0085105353267, -10.7787233928141
4.4935017619557, 86.25074973995, -96.7127658880178, -10.7458628764464
4.50473551636059, 86.8992489122252, -96.3988691310239, -10.7109854590027
4.51599735515149, 87.5526239977848, -96.0673016687192, -10.6741446298577
4.52728734853937, 88.2109116574779, -95.7185525691931, -10.6353947299103
4.53860556691072, 88.874148827798, -95.3531184358072, -10.5947909373119
4.54995208082799, 89.5423727229556, -94.9715033565928, -10.5523892618436
4.56132696103006, 90.2156208369658, -94.574218719801, -10.5082465244223
4.57273027843264, 90.8939309457528, -94.1617829987456, -10.462420333194
4.58416210412872, 91.5773411092688, -93.7347215894189, -10.414969065491
4.59562250938904, 92.2658896736301, -93.2935664828389, -10.3659518314265
4.60711156566251, 92.9596152732682, -92.8388618476898, -10.3154290941878
4.61862934457667, 93.6585568330981, -92.3713271466166, -10.2634807940685
