ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
4320
ITEM: BOX BOUNDS xy xz yz pp pp pp
-9.4688264009169743e-02 2.1685088264008797e+01 0.0000000000000000e+00
-1.2858574113922394e-01 2.1718985741139189e+01 0.0000000000000000e+00
-1.0889678136016840e+00 1.0412896781360115e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.84488 0.586952 1.15335 -7.34057 0.89167 1.00017 2.183 
222 1 0.737046 0.848169 6.62437 -8.46525 0.689813 -0.267621 -0.0841704 
438 1 0.797818 0.471192 11.7282 -7.60132 -0.538304 -0.197898 1.37289 
42 1 0.968769 4.49127 1.13924 -7.49639 -0.0694922 0.00347226 1.11223 
258 1 0.91787 4.11789 6.68885 -7.45794 -1.37581 0.647044 -2.00726 
474 1 0.677716 4.12836 11.8965 -8.36733 0.71831 0.636785 0.181172 
78 1 0.839332 7.96099 1.34404 -8.45433 -0.50105 -0.167506 -1.43729 
294 1 0.827504 8.23481 6.49145 -8.26017 0.833176 -0.453412 0.850399 
510 1 0.992785 7.81477 11.7037 -7.86104 -0.819015 0.0156928 0.0128567 
12 1 4.42811 0.696589 1.24669 -7.96642 0.729938 0.490395 -0.240154 
228 1 4.73519 0.692947 6.48804 -7.2697 -1.59398 0.541057 -0.354869 
444 1 4.68867 0.672224 11.7797 -7.71888 -1.31694 1.39517 -0.0607641 
48 1 4.6109 4.32303 1.40898 -7.82354 -1.22689 -0.00618836 -1.38134 
264 1 4.42766 4.5098 6.47856 -8.3221 -0.534251 -1.44212 -0.33505 
480 1 4.31201 4.13796 11.7335 -7.72271 0.100018 -1.48616 -1.72898 
84 1 4.72587 7.82292 1.27104 -7.67302 -0.746961 0.160038 -1.5803 
300 1 4.75681 7.90349 6.60839 -7.85867 -1.94817 0.533758 -1.39388 
516 1 4.19342 7.87955 11.6073 -8.0933 -0.413498 0.107067 1.60163 
18 1 8.29972 0.621523 1.29872 -7.9912 0.0299911 2.10129 -0.282115 
234 1 8.08095 0.679804 6.56145 -8.24521 0.0392313 0.0427828 0.0179112 
450 1 7.96816 0.505314 11.9201 -8.0459 0.0520525 -0.868257 -0.461119 
54 1 8.30443 4.16555 1.1279 -7.27679 -0.583824 0.817126 0.835537 
270 1 8.29798 4.2432 6.37273 -8.12904 0.641248 1.0018 1.48737 
486 1 8.05337 4.47731 11.8763 -7.97466 0.630828 0.131705 -0.294585 
90 1 7.95649 7.9052 1.00129 -7.64872 0.0327523 1.69559 -0.725483 
306 1 8.34597 7.90693 6.46833 -7.86155 0.203106 0.869666 0.215907 
522 1 7.73193 7.80414 11.8233 -7.41185 1.45158 -0.645635 0.254726 
5 1 0.864675 0.8269 3.91193 -8.51377 2.22005 -1.79524 -0.149451 
221 1 0.443501 0.557714 9.27843 -7.75289 1.39925 -1.13768 -1.68767 
437 1 1.0728 0.678187 14.3207 -7.40794 -0.716762 -0.394937 0.280916 
41 1 0.9742 4.03959 3.82358 -7.63956 -0.668992 0.32293 0.121612 
257 1 0.855476 4.26031 9.21993 -7.26378 1.39597 -0.224308 0.0881255 
473 1 0.664107 4.44398 14.5742 -8.41728 1.46371 -0.931814 -0.621686 
77 1 0.943346 7.70558 3.90192 -7.90376 -1.23519 1.44484 0.0895983 
293 1 0.837915 7.95433 9.14906 -8.23674 1.03639 0.28147 -0.147961 
509 1 0.893103 7.76944 14.2884 -7.65444 -1.63778 1.44308 -0.500731 
11 1 4.72818 0.364512 3.95868 -7.99911 -1.32986 -0.0625274 -0.91053 
227 1 4.37447 0.744861 9.03287 -7.68486 0.902986 1.1072 0.663486 
443 1 4.37057 0.463296 14.5691 -8.50673 0.781563 1.10479 -0.927218 
47 1 4.69227 4.28535 3.86693 -8.41025 -1.95372 0.283532 2.555 
263 1 4.58518 4.08584 9.04085 -8.06542 -1.71797 -0.671968 0.460722 
479 1 4.19409 4.37346 14.2283 -7.37172 1.41931 -0.207217 2.02497 
83 1 4.63239 7.48819 3.70179 -8.28177 -0.960149 0.390449 2.00492 
299 1 4.47174 8.15946 9.15863 -7.77889 -1.72293 -0.856428 -1.54005 
515 1 4.11428 8.43373 14.2748 -7.5469 2.68312 -0.0850718 0.0146075 
17 1 8.37295 0.660367 3.90421 -8.23925 0.205765 0.375015 1.17627 
233 1 8.16161 0.619636 9.15098 -7.77642 -1.84979 -0.37262 0.796786 
449 1 8.15132 0.905708 14.5045 -8.59324 -0.0832855 1.45453 0.866218 
53 1 8.32023 4.3543 3.83591 -8.15513 0.490979 -1.16998 0.734101 
269 1 8.28654 4.6582 9.03926 -7.59314 -0.857213 -1.69646 -0.892369 
485 1 7.73132 4.56392 14.5133 -8.23513 2.64264 -0.705395 -0.156886 
89 1 8.20809 7.65259 3.58183 -7.91223 -1.12761 1.18303 2.40513 
305 1 8.20032 7.83834 9.28489 -8.08546 0.896812 -0.166016 -1.41458 
521 1 7.90796 8.07694 14.4091 -8.03369 1.06365 -1.40767 1.93256 
2 2 1.07173 2.64235 0.446455 -29.1917 -1.33233 -1.66844 -0.431205 
218 2 0.79203 2.35209 5.31635 -28.7344 2.19568 2.85172 1.26589 
434 2 0.700077 2.26704 10.8548 -29.4987 0.90615 0.957203 -0.720734 
650 2 0.644209 2.74413 15.9334 -28.8082 1.72579 -1.3815 -0.0109453 
38 2 0.92198 6.23096 0.184986 -28.377 -1.67548 -0.68783 1.2389 
254 2 0.925191 6.19876 5.71386 -29.3416 -0.690132 -1.18419 -1.39726 
470 2 0.835857 6.06292 10.5887 -29.0625 0.719647 -0.577251 0.985512 
75 1 2.80063 9.65451 -0.743582 -8.16764 -1.05613 2.22011 -0.851196 
74 2 0.926358 9.71612 0.26706 -28.258 -0.17936 0.524628 -0.64196 
290 2 0.89976 9.70561 5.30659 -29.1542 -0.271797 1.64686 -0.694261 
506 2 0.756302 9.76644 10.9544 -28.8652 -0.683268 -0.489218 -1.95607 
87 1 9.7167 9.727 -0.72427 -7.89617 -0.324077 0.216336 -1.60066 
8 2 4.54419 2.46493 0.325417 -28.1829 -0.139473 0.281163 0.863014 
224 2 4.52132 2.68128 5.65367 -28.4148 0.734737 -2.4641 -0.543608 
440 2 4.47445 2.35585 10.6695 -28.9752 -0.0257266 0.270196 -0.480303 
656 2 4.21521 2.58481 15.8855 -28.6789 0.921023 0.13552 1.47875 
44 2 4.48113 5.98099 0.265428 -28.6121 0.876644 1.21142 0.471291 
260 2 4.57408 6.2361 5.36219 -28.9556 0.834597 -0.120795 1.57237 
476 2 4.31746 6.04695 10.7395 -29.0489 2.38652 -0.679989 0.951679 
692 2 4.38562 6.20587 16.1949 -29.0418 -0.246988 -0.687545 -0.92469 
80 2 4.44546 9.71116 0.130729 -28.3866 1.85178 -0.508897 2.23808 
296 2 4.58289 9.92892 5.40148 -28.4941 -1.93022 -1.62802 1.46437 
512 2 4.43724 9.6593 10.6108 -29.5636 1.1835 1.1869 1.17733 
728 2 4.34684 9.86403 15.9484 -29.1123 0.525653 -0.0535712 -0.559379 
