# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 18000
  1 0.025 902.5 983.006
  2 0.075 905.1 978.674
  3 0.125 901 968.227
  4 0.175 894.8 1019.09
  5 0.225 901.2 989.289
  6 0.275 899.6 988.45
  7 0.325 899.8 1011.1
  8 0.375 896.8 991.801
  9 0.425 899.5 979.405
  10 0.475 902 995.597
  11 0.525 884.3 1001.1
  12 0.575 898.4 1011.02
  13 0.625 898 1005.39
  14 0.675 894.2 984.653
  15 0.725 894.9 993.502
  16 0.775 899.3 1005.33
  17 0.825 905.8 964.53
  18 0.875 901.2 998.395
  19 0.925 909.2 1014.64
  20 0.975 912.4 992.356
2100 20 18000
  1 0.025 896.4 936.687
  2 0.075 899.5 971.467
  3 0.125 894.1 1005.46
  4 0.175 891.8 984.004
  5 0.225 906.7 988.539
  6 0.275 904.1 1002.98
  7 0.325 903.2 1000.11
  8 0.375 891.1 995.837
  9 0.425 904.2 981.206
  10 0.475 908.2 1042.26
  11 0.525 893.2 1013.04
  12 0.575 903.9 989.428
  13 0.625 900.5 975.532
  14 0.675 896 986.163
  15 0.725 899 1018.81
  16 0.775 905.3 1011.55
  17 0.825 904.9 978.591
  18 0.875 897.1 978.53
  19 0.925 898.3 987.767
  20 0.975 902.5 987.02
3150 20 18000
  1 0.025 907.1 951.219
  2 0.075 907.4 943.556
  3 0.125 900.9 980.794
  4 0.175 898.9 1013.75
  5 0.225 901.1 987.736
  6 0.275 899.4 993.512
  7 0.325 899.1 988.508
  8 0.375 890.8 998.925
  9 0.425 894.2 994.018
  10 0.475 898.4 1038.61
  11 0.525 875.9 1020.66
  12 0.575 896 974.623
  13 0.625 898.9 990.435
  14 0.675 898.4 1024.79
  15 0.725 899.7 984.758
  16 0.775 901.5 998.898
  17 0.825 901.4 991.203
  18 0.875 904.3 999.713
  19 0.925 913.5 993.346
  20 0.975 913.1 990.049
4200 20 18000
  1 0.025 904.7 951.992
  2 0.075 906.1 962.811
