# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 9000
  1 0.025 444 2388.53
  2 0.075 454 2476.65
  3 0.125 448.2 2495.79
  4 0.175 444.1 2493.62
  5 0.225 459.3 2521.68
  6 0.275 446.7 2498.9
  7 0.325 443.4 2512.92
  8 0.375 457.8 2439.03
  9 0.425 459.1 2441.82
  10 0.475 454 2583.57
  11 0.525 441.2 2588.28
  12 0.575 458.5 2555.13
  13 0.625 450.2 2495.03
  14 0.675 451.4 2530.38
  15 0.725 450.1 2484.35
  16 0.775 448 2531.57
  17 0.825 446.3 2527.83
  18 0.875 442.9 2509.63
  19 0.925 458.5 2518.86
  20 0.975 442.3 2469.65
2100 20 9000
  1 0.025 445.4 2378.99
  2 0.075 453.1 2436.98
  3 0.125 449.7 2442.89
  4 0.175 444.7 2507.1
  5 0.225 458.1 2400.4
  6 0.275 447.6 2551.29
  7 0.325 444.9 2509.82
  8 0.375 452.2 2407.93
  9 0.425 458.4 2442.55
  10 0.475 449.6 2651.07
  11 0.525 440.9 2649.08
  12 0.575 452.7 2581.71
  13 0.625 446.7 2574.23
  14 0.675 451.3 2435.7
  15 0.725 452.9 2480.38
  16 0.775 443.6 2596.86
  17 0.825 451.1 2517.28
  18 0.875 451.5 2528.67
  19 0.925 451.6 2610.3
  20 0.975 454 2408.95
3150 20 9000
  1 0.025 447.2 2247.68
  2 0.075 451.6 2460.14
  3 0.125 450.2 2456.54
  4 0.175 444.9 2449.87
  5 0.225 460.6 2465.99
  6 0.275 451.2 2501.67
  7 0.325 445.3 2556.77
  8 0.375 453.4 2411.3
  9 0.425 451.3 2489.45
  10 0.475 451.1 2649.07
  11 0.525 440.3 2715.14
  12 0.575 449.8 2552.74
  13 0.625 443.6 2505.05
  14 0.675 449.8 2464.98
  15 0.725 455 2472.73
  16 0.775 448.1 2548.54
  17 0.825 450.1 2608.42
  18 0.875 448.9 2510.09
  19 0.925 457.6 2489.69
  20 0.975 450 2321.91
4200 20 9000
  1 0.025 448.7 2300.02
  2 0.075 452.6 2429.61
  3 0.125 445.5 2488.94
  4 0.175 446.5 2469.33
  5 0.225 460 2479.44
  6 0.275 452 2524.48
  7 0.325 441.8 2436.74
  8 0.375 455.5 2484.27
  9 0.425 460.3 2490.14
  10 0.475 450.1 2678.95
  11 0.525 445.6 2742.82
  12 0.575 452.3 2625.35
  13 0.625 447.2 2584.41
  14 0.675 452.8 2496.47
  15 0.725 447 2488.27
  16 0.775 444 2569.81
  17 0.825 445.4 2562.06
  18 0.875 452.1 2523.81
  19 0.925 457.4 2396.28
  20 0.975 443.2 2381.98
5250 20 9000
  1 0.025 453.3 2269.8
  2 0.075 457.5 2365.15
