ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
4320
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.8533370419165252e-01 2.1775733704191566e+01 0.0000000000000000e+00
-2.0730097657176749e-01 2.1797700976571811e+01 0.0000000000000000e+00
5.7692601613624106e-02 1.0298230739838802e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
6 1 0.968009 1.41733 3.05419 -8.49024 -0.586884 -0.123731 1.76645 
222 1 0.602979 1.34721 8.57767 -7.60801 0.131473 0.37841 -2.75847 
438 1 0.62324 1.40959 13.5865 -8.29475 2.01051 1.38483 -1.29764 
292 1 2.6541 10.3748 7.34633 -8.98069 -0.768337 -0.0071615 0.0331188 
9 1 6.51869 1.90963 0.619087 -8.31503 -0.160331 -0.462923 1.1592 
662 2 8.3803 2.68427 16.8125 -28.5072 -1.86009 1.36722 -0.691998 
78 1 0.919977 9.0457 3.12955 -8.59465 -0.306733 -2.6241 0.109038 
294 1 0.779901 8.52332 8.34634 -8.36683 -0.262679 2.17195 -1.34446 
510 1 0.812734 8.49371 13.3786 -7.58652 0.87054 2.28882 -0.767765 
12 1 3.87889 0.530868 2.21454 -7.3555 -0.175049 -0.566185 1.80956 
228 1 3.5849 0.845426 7.22391 -6.34723 -0.273022 -1.59568 1.5362 
444 1 3.8945 0.859152 12.6961 -7.94787 0.147329 -2.81784 -0.416 
48 1 4.52073 5.14387 3.08736 -7.86978 -1.54812 -0.768412 0.263536 
264 1 4.48004 4.98912 8.42427 -8.20969 1.04516 1.08443 -0.229144 
480 1 4.36827 5.25216 13.6269 -7.23467 3.74976 -2.29498 -2.17074 
84 1 3.65853 8.2488 2.22964 -8.0591 -0.966708 -0.18225 -0.771729 
300 1 3.98285 8.11032 7.40712 -7.9908 -0.591719 -0.0797872 -0.269297 
516 1 3.93848 8.09522 12.5805 -7.16998 -1.32214 -0.706631 -0.853921 
18 1 7.984 1.34184 3.10686 -8.25687 1.0296 0.766322 -1.94083 
234 1 8.14439 1.19172 8.2139 -9.3662 0.107975 -0.0452548 1.13573 
