# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 18000
  1 0.025 912 499.057
  2 0.075 902.1 489.523
  3 0.125 870.9 506.667
  4 0.175 902 497.144
  5 0.225 911.2 498.213
  6 0.275 911.1 505.745
  7 0.325 903.5 493.187
  8 0.375 884.6 500.843
  9 0.425 903.1 509.832
  10 0.475 909.6 511.389
  11 0.525 892.3 518.347
  12 0.575 903 495.973
  13 0.625 895.4 510.836
  14 0.675 909.2 493.772
  15 0.725 903.6 488.012
  16 0.775 900.2 507.478
  17 0.825 885.4 496.732
  18 0.875 912.5 485.805
  19 0.925 888.7 502.133
  20 0.975 899.6 504.074
2100 20 18000
  1 0.025 921.6 499.292
  2 0.075 912.8 496.321
  3 0.125 889.5 505.866
  4 0.175 912.8 487.965
  5 0.225 904 491.455
  6 0.275 900.5 496.702
  7 0.325 900 502.235
  8 0.375 898 516.499
  9 0.425 896.8 511.706
  10 0.475 896.7 499.211
  11 0.525 879.8 513.538
  12 0.575 888.3 502.318
  13 0.625 892.3 517.386
  14 0.675 899.6 503.692
  15 0.725 900.1 499.53
  16 0.775 900.3 498.999
  17 0.825 899.1 487.642
  18 0.875 904.9 507.327
  19 0.925 897.2 485.572
  20 0.975 905.7 496.528
3150 20 18000
  1 0.025 907.4 482.349
  2 0.075 900.4 491.304
  3 0.125 881.1 497.655
  4 0.175 906.9 489.827
  5 0.225 916.5 509.899
  6 0.275 912.6 497.724
  7 0.325 904.8 496.374
  8 0.375 888.7 500.159
  9 0.425 896.3 524.736
  10 0.475 904.1 495.011
  11 0.525 886.3 527.272
  12 0.575 903.6 510.312
  13 0.625 897.5 524.841
  14 0.675 907.4 504.179
  15 0.725 907 510.23
  16 0.775 898.4 483.964
  17 0.825 888.3 487.286
  18 0.875 912.4 494.455
  19 0.925 884.6 494.657
  20 0.975 895.7 493.307
4200 20 18000
  1 0.025 920 485.889
  2 0.075 909.3 490.957
  3 0.125 883.8 490.324
  4 0.175 915.3 493.868
  5 0.225 911 501.812
  6 0.275 901.1 495.136
  7 0.325 900.1 487.784
  8 0.375 897.3 511.048
  9 0.425 892.3 501.575
  10 0.475 891.8 501.53
  11 0.525 877.1 521.578
  12 0.575 893.8 525.841
  13 0.625 899.3 511.474
  14 0.675 901.5 510.721
  15 0.725 903.5 495.889
  16 0.775 901.9 493.856
  17 0.825 896.9 491.632
  18 0.875 907.4 481.175
  19 0.925 893.4 492.263
  20 0.975 903.2 494.196
5250 20 18000
  1 0.025 906.8 475.947
