# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 10800
  1 0.025 539.9 1522.58
  2 0.075 540 1486.48
  3 0.125 539.9 1447.11
  4 0.175 540.1 1469.13
  5 0.225 540 1444.08
  6 0.275 540 1456.1
  7 0.325 540 1517.41
  8 0.375 540 1437.88
  9 0.425 540 1528.13
  10 0.475 540 1513.02
  11 0.525 540 1576.99
  12 0.575 540 1578.23
  13 0.625 540.1 1501.88
  14 0.675 539.9 1511.76
  15 0.725 540 1512.29
  16 0.775 540 1518.82
  17 0.825 540.1 1557.68
  18 0.875 540 1509.25
  19 0.925 539.9 1507.24
  20 0.975 540.1 1467.17
2100 20 10800
  1 0.025 540 1445.73
  2 0.075 540 1450.23
  3 0.125 540 1476.66
  4 0.175 540.1 1458.54
  5 0.225 539.9 1466.8
  6 0.275 540 1435.95
  7 0.325 540 1461.28
  8 0.375 540 1510.91
  9 0.425 540 1496.52
  10 0.475 540 1561.14
  11 0.525 539.9 1650.31
  12 0.575 539.8 1580.68
  13 0.625 540.3 1564.99
  14 0.675 540 1519.97
  15 0.725 540 1474.33
  16 0.775 540 1485.2
  17 0.825 539.9 1557.86
  18 0.875 540.1 1553.71
  19 0.925 540 1474.76
  20 0.975 540 1499.43
3150 20 10800
  1 0.025 540 1460.64
  2 0.075 540 1454.19
  3 0.125 540 1461.69
  4 0.175 540 1436.76
  5 0.225 540 1446.5
  6 0.275 540 1484.04
  7 0.325 540 1508.04
  8 0.375 540 1518.08
  9 0.425 540 1542.86
  10 0.475 540 1602.28
  11 0.525 540 1593.82
  12 0.575 540.1 1566.83
  13 0.625 539.8 1541.74
  14 0.675 540.1 1505.12
  15 0.725 540 1518.32
  16 0.775 540 1570.03
  17 0.825 540 1504.65
  18 0.875 540 1470.02
  19 0.925 539.9 1468.74
  20 0.975 540.1 1484.92
4200 20 10800
  1 0.025 540 1412
  2 0.075 539.9 1426.79
  3 0.125 540.1 1454.95
  4 0.175 540 1436.02
  5 0.225 540 1476.1
  6 0.275 540 1519.31
  7 0.325 540 1501.72
  8 0.375 540 1511.62
  9 0.425 540 1549.9
  10 0.475 540 1593.31
  11 0.525 539.9 1600.12
  12 0.575 540.1 1523.05
  13 0.625 540 1572.64
  14 0.675 540 1549.18
  15 0.725 540 1531.9
  16 0.775 540.1 1498.18
  17 0.825 539.9 1575.28
  18 0.875 540 1553.74
  19 0.925 540 1447.09
  20 0.975 540 1412.07
5250 20 10800
  1 0.025 540 1379.18
  2 0.075 540 1350.21
  3 0.125 540 1512.25
  4 0.175 540 1520.69
  5 0.225 540 1501.39
  6 0.275 540 1519.3
  7 0.325 540 1457.44
  8 0.375 540.1 1512.01
  9 0.425 539.9 1545.23
  10 0.475 540 1579.66
  11 0.525 540 1622.04
  12 0.575 540 1602.15
  13 0.625 540.1 1616.8
  14 0.675 539.9 1559.12
  15 0.725 540 1522.3
  16 0.775 540 1466.61
  17 0.825 539.9 1508.88
  18 0.875 540.1 1501.46
  19 0.925 540 1466.11
  20 0.975 540 1376.98
6300 20 10800
  1 0.025 540 1424.7
  2 0.075 540 1400.53
