# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 6000
  1 0.025 295.8 2924.27
  2 0.075 298.8 2903.59
  3 0.125 308.4 2944.46
  4 0.175 299.1 3032.8
  5 0.225 302.5 2996.29
  6 0.275 301.9 2943.67
  7 0.325 292.8 2973.81
  8 0.375 298.5 2978.4
  9 0.425 299.5 3046.41
  10 0.475 296.4 3176.88
  11 0.525 302.8 3201.43
  12 0.575 305.4 3141.11
  13 0.625 296.8 3023.58
  14 0.675 296.5 3109.22
  15 0.725 297.6 3045.52
  16 0.775 299.7 3111.87
  17 0.825 302.8 3129.23
  18 0.875 301.3 3034.07
  19 0.925 301.9 2989.6
  20 0.975 301.5 3006.74
2100 20 6000
  1 0.025 297.7 2969.46
  2 0.075 298.7 2926.24
  3 0.125 304.7 3057.31
  4 0.175 301.1 3046.81
  5 0.225 301.4 2982.08
  6 0.275 299.7 3152.77
  7 0.325 292 2993.6
  8 0.375 300.4 3020.53
  9 0.425 299.8 3015.76
  10 0.475 302 3100.32
  11 0.525 299.9 3106.87
  12 0.575 303 3140.88
  13 0.625 300.1 3125.21
  14 0.675 291.9 2993.98
  15 0.725 305.2 2923.77
  16 0.775 297.1 3083.68
  17 0.825 302.4 3116.63
  18 0.875 299.4 2980.53
  19 0.925 301.7 3054.81
  20 0.975 301.8 2979.87
3150 20 6000
  1 0.025 297.5 2822.25
  2 0.075 296.9 2929.23
  3 0.125 309.9 3016.04
  4 0.175 292.1 3094.58
  5 0.225 303.7 3091.05
  6 0.275 296.9 3009.67
  7 0.325 301 3067.99
  8 0.375 299 3060.66
  9 0.425 297.5 3073.57
  10 0.475 297.1 2987.29
  11 0.525 302.2 3187.89
  12 0.575 310.7 3083.01
  13 0.625 295.5 3074.24
  14 0.675 303.3 3004.08
  15 0.725 294.9 3008.6
  16 0.775 299.9 2964.17
  17 0.825 301.8 3082.89
  18 0.875 299 3094.31
  19 0.925 298.7 3017.27
  20 0.975 302.4 2913.12
4200 20 6000
  1 0.025 299.5 2875.69
  2 0.075 297.5 2983.17
  3 0.125 309.5 2976.83
  4 0.175 297 3083.59
  5 0.225 303.7 2977.27
  6 0.275 301.1 3041.49
  7 0.325 298.7 3084.25
  8 0.375 294.5 3071.41
  9 0.425 302 3056.02
  10 0.475 293.9 3146.07
  11 0.525 301.1 3120.48
  12 0.575 305.8 2988.11
  13 0.625 294.3 3235.85
  14 0.675 297.9 3079.98
  15 0.725 301.9 2999.87
  16 0.775 289.8 2912.45
  17 0.825 308.9 2978.37
  18 0.875 299.8 3087
  19 0.925 302.9 2943.57
  20 0.975 300.2 3026.8
5250 20 6000
  1 0.025 302.3 2920.47
  2 0.075 299 2921.42
  3 0.125 306.3 2938.66
  4 0.175 302.5 2949.47
  5 0.225 302.3 3010.44
  6 0.275 304.6 3169.47
  7 0.325 295.2 3223.6
  8 0.375 297.4 3169.94
  9 0.425 301 3051.67
  10 0.475 294.4 3101.59
  11 0.525 300.7 3121.86
  12 0.575 302.2 3126.29
  13 0.625 298.6 3075.63
  14 0.675 303.7 3116.26
  15 0.725 291.2 3138.19
  16 0.775 299.3 2965.62
  17 0.825 302.1 2941.63
  18 0.875 299.9 3006.27
  19 0.925 301.9 2994.03
  20 0.975 295.4 2937.54
6300 20 6000
  1 0.025 297 2899
  2 0.075 297.8 3074.87
  3 0.125 309.9 2967.03
  4 0.175 300.3 2921.49
  5 0.225 307.8 2940.8
  6 0.275 297.5 3066.91
  7 0.325 301 3116.12
  8 0.375 294.2 3177.59
  9 0.425 300.2 3149.64
  10 0.475 293.3 3214.16
  11 0.525 305.1 3091.79
  12 0.575 300.2 3170.88
  13 0.625 299.4 3183.18
  14 0.675 294.2 3053.58
  15 0.725 301.4 3024.47
  16 0.775 293.9 2977.43
  17 0.825 298.9 2926.66
  18 0.875 302.2 2960.02
  19 0.925 303.2 3032.32
  20 0.975 302.5 2864.44
7350 20 6000
  1 0.025 299.3 3004.22
  2 0.075 297.1 2914.85
  3 0.125 303.7 2949.9
  4 0.175 300 3014.19
  5 0.225 307.2 2898.59
  6 0.275 295.4 3062.91
  7 0.325 300 3090.07
  8 0.375 297.1 3012.76
  9 0.425 302.2 3119.78
  10 0.475 296.1 3173.69
  11 0.525 299 3239.74
  12 0.575 301.9 3147.07
  13 0.625 300.1 3065.09
  14 0.675 299.1 3159.2
  15 0.725 292.7 2996.48
  16 0.775 303.8 2895.26
  17 0.825 298.7 2974.63
  18 0.875 303.2 2897.28
  19 0.925 302.5 2921.86
  20 0.975 300.9 3024.73
8400 20 6000
  1 0.025 301.2 2853.07
  2 0.075 299.3 2856.53
  3 0.125 307.4 2947.59
  4 0.175 294.3 2937.32
  5 0.225 306.2 3008.11
  6 0.275 294.3 3066.16
  7 0.325 299.4 3170.13
  8 0.375 295.9 3156.69
  9 0.425 298.4 3065
  10 0.475 303.8 3099.54
  11 0.525 298.6 3144.4
  12 0.575 306.9 3188.86
  13 0.625 299.3 3190.76
  14 0.675 297.6 3038.06
  15 0.725 301.7 3193.29
  16 0.775 292.8 3020.32
  17 0.825 305.1 3069.77
  18 0.875 300.6 2947.6
  19 0.925 297.7 2942.29
  20 0.975 299.5 2887.12
9450 20 6000
  1 0.025 295.8 2819.94
  2 0.075 302.2 2928.94
  3 0.125 305.4 2921.79
  4 0.175 294.6 2990.35
  5 0.225 303.9 3088.53
  6 0.275 293.5 3091.96
  7 0.325 296.8 3040.65
  8 0.375 300.9 3030.68
  9 0.425 294.7 3208.16
  10 0.475 295.5 3150.44
  11 0.525 307.2 3256.73
  12 0.575 306.7 3028.73
  13 0.625 299.9 3212.7
  14 0.675 298.9 3103.64
  15 0.725 296.2 3115.22
  16 0.775 301.5 2987.94
  17 0.825 300.8 2922.43
  18 0.875 301.7 2915.79
  19 0.925 300.4 2811.39
  20 0.975 303.4 2787.79
10500 20 6000
  1 0.025 302.3 2849.84
  2 0.075 296.9 2978.47
  3 0.125 303.6 3013.44
  4 0.175 295.2 3035.94
  5 0.225 305.7 2971.92
  6 0.275 293.2 3022.1
  7 0.325 299.8 3154.88
  8 0.375 295.8 3259.49
  9 0.425 299 3208.76
  10 0.475 296.1 3248.92
  11 0.525 304.2 3195.38
  12 0.575 306 3045.23
  13 0.625 299 3068.33
  14 0.675 301.2 3003.2
  15 0.725 298.9 3103.41
  16 0.775 297.5 3025.37
  17 0.825 306.7 2986.15
  18 0.875 300.5 2953.35
  19 0.925 299.8 2897.18
  20 0.975 298.6 2847.44
11550 20 6000
  1 0.025 296.8 2910.87
  2 0.075 300.6 2777.35
  3 0.125 306.4 2870.35
  4 0.175 297.8 3026.49
  5 0.225 304.1 3017.51
  6 0.275 297.2 2975.95
  7 0.325 299.8 3200.02
  8 0.375 296.4 3213.41
  9 0.425 302.4 3101.54
  10 0.475 296.8 3098.89
  11 0.525 305.1 3181.84
  12 0.575 303.6 3230.75
  13 0.625 298.6 3110.33
  14 0.675 299.9 3052.03
  15 0.725 292.8 3116.91
  16 0.775 297.5 2959.59
  17 0.825 305.6 2903.47
  18 0.875 295.9 3044.69
  19 0.925 300.5 2887.52
  20 0.975 302.2 2892.71
12600 20 6000
  1 0.025 292.6 2902.24
  2 0.075 301 2809.5
  3 0.125 303.5 2853.79
  4 0.175 297.2 2955.21
  5 0.225 304.7 2994.07
  6 0.275 298.6 3057.97
  7 0.325 303.2 3082.18
  8 0.375 295.4 3097.3
  9 0.425 303.6 3091.08
  10 0.475 297.9 3114.44
  11 0.525 306.1 3153.86
  12 0.575 302.2 3297.89
  13 0.625 297.4 3185.41
  14 0.675 297.7 3056.61
  15 0.725 300.1 3052.62
  16 0.775 297.7 3062.3
  17 0.825 302.7 2982.99
  18 0.875 297.7 3007.84
  19 0.925 301.8 2866.37
  20 0.975 298.9 2943.86
13650 20 6000
  1 0.025 301.1 2845.6
  2 0.075 300.9 2855.23
  3 0.125 305.1 2904.2
  4 0.175 294.6 3035.78
  5 0.225 313.7 2919.95
  6 0.275 300 3007.01
  7 0.325 296.2 3120.25
  8 0.375 301.3 3109.03
  9 0.425 294.8 3193.2
  10 0.475 298.1 3241.18
  11 0.525 301.6 3213.01
  12 0.575 303.6 3334.07
  13 0.625 298.2 3229.44
  14 0.675 296.3 3252.46
  15 0.725 290.8 3052.26
  16 0.775 298.4 3091.54
  17 0.825 306.7 2996.07
  18 0.875 300.1 3042.07
  19 0.925 298.5 2945.31
  20 0.975 300 2915.81
14700 20 6000
  1 0.025 298.7 2788.67
  2 0.075 302.3 2847.67
  3 0.125 308.2 2962.52
  4 0.175 300.7 3013.88
  5 0.225 308.6 2972.1
  6 0.275 299.7 2969.67
  7 0.325 295.8 3223.52
  8 0.375 301.2 3104.86
  9 0.425 299.4 3025.06
  10 0.475 293.3 3179.27
  11 0.525 300.8 3219.35
  12 0.575 301.7 3186.82
  13 0.625 297 3108.39
  14 0.675 298.3 3158.73
  15 0.725 294.7 3147.84
  16 0.775 294.7 2959.94
  17 0.825 303.2 2973.57
  18 0.875 299.7 2894.2
  19 0.925 301.6 2890.91
  20 0.975 300.4 2952.51
15750 20 6000
  1 0.025 298.2 2826.7
  2 0.075 298.1 2812.06
  3 0.125 311.1 3001.42
  4 0.175 297.7 2940.74
  5 0.225 305.1 2988.77
  6 0.275 299.9 3017.83
  7 0.325 299.3 3036.02
  8 0.375 296.3 3117.46
  9 0.425 301.6 3119.04
  10 0.475 295.7 3197.41
  11 0.525 304.6 3198.5
  12 0.575 302.7 3171.35
  13 0.625 294.5 3248.96
  14 0.675 300.2 3074.31
  15 0.725 287.8 3113.51
  16 0.775 304.2 3062.96
  17 0.825 296.7 3136.32
  18 0.875 299.1 3000.85
  19 0.925 303.5 2952.18
  20 0.975 303.7 2936.02
16800 20 6000
  1 0.025 299.1 2855.58
  2 0.075 301.4 2906.9
  3 0.125 304.5 2889.53
  4 0.175 300.6 3019.82
  5 0.225 302.6 3034.62
  6 0.275 301.6 2955.84
  7 0.325 299 3142.28
  8 0.375 302.2 3089.58
  9 0.425 297.5 3078.78
  10 0.475 299.5 3129.69
  11 0.525 299.8 3214.84
  12 0.575 305.3 3245.15
  13 0.625 293.6 3172.3
  14 0.675 293.4 3159.26
  15 0.725 293.4 3163.15
  16 0.775 297.9 3095.69
  17 0.825 307.2 2940.76
  18 0.875 298.5 2872.22
  19 0.925 301.2 2828.18
  20 0.975 301.7 2861.6
17850 20 6000
  1 0.025 300 2898.1
  2 0.075 297.3 2864.16
  3 0.125 305.7 3012.06
  4 0.175 296.1 2979.75
  5 0.225 305.8 2903.81
  6 0.275 295.5 2974.42
  7 0.325 300.7 3144.08
  8 0.375 291.8 3204.67
  9 0.425 297.1 3185.17
  10 0.475 303.9 3186.89
  11 0.525 301 3296.94
  12 0.575 304.7 3116.18
  13 0.625 293.9 3245.83
  14 0.675 297.3 3312.39
  15 0.725 296.3 3090.95
  16 0.775 301 2967.35
  17 0.825 305.3 2937.94
  18 0.875 304 2852.38
  19 0.925 301.7 2882.26
  20 0.975 300.9 2911.76
18900 20 6000
  1 0.025 295.3 2813.08
  2 0.075 299.9 2860.62
  3 0.125 306.3 2982.75
  4 0.175 296.8 2979.44
  5 0.225 304.3 2930.29
  6 0.275 294.7 3056.51
  7 0.325 298.7 3094.35
  8 0.375 293.7 3060.57
  9 0.425 299.7 3159.08
  10 0.475 297.5 3075.34
  11 0.525 300.6 3333.61
  12 0.575 298.5 3433.17
  13 0.625 297.4 3217.99
  14 0.675 302 2995.48
  15 0.725 298.4 3155.7
  16 0.775 299.2 2950.03
  17 0.825 309 2936.41
  18 0.875 301.1 2867.74
  19 0.925 305.1 2864.51
  20 0.975 301.8 2835.26
19950 20 6000
  1 0.025 302.6 2808.01
  2 0.075 302.2 2915.18
  3 0.125 305.4 2936.34
  4 0.175 297.4 2914.48
  5 0.225 302.7 3082.7
  6 0.275 297.3 3025.96
  7 0.325 302.7 3126.16
  8 0.375 287.5 3175.98
  9 0.425 299.7 3131.34
  10 0.475 289.9 3235.71
  11 0.525 307.8 3258.32
  12 0.575 305.4 3141.3
  13 0.625 294.3 3270.31
  14 0.675 296.1 3174.57
  15 0.725 300.1 2989.56
  16 0.775 298.5 3009.54
  17 0.825 306.3 2949.13
  18 0.875 299.8 2919.23
  19 0.925 303.2 2871.03
  20 0.975 301.1 2859.93
21000 20 6000
  1 0.025 299.9 2828.67
  2 0.075 293.6 2890.81
  3 0.125 308.7 2936.5
  4 0.175 300 3082.19
  5 0.225 303.5 3126.86
  6 0.275 298.2 3047.42
  7 0.325 297.6 3083.09
  8 0.375 296.3 3241.2
  9 0.425 299 3267.25
  10 0.475 294.9 3126.11
  11 0.525 304.6 3246.2
  12 0.575 308.8 3168.13
  13 0.625 290.9 3199
  14 0.675 301.6 3148.04
  15 0.725 295.2 3017.17
  16 0.775 295.4 3146.62
  17 0.825 306 3035.83
  18 0.875 298.1 2991.49
  19 0.925 304.2 2812.76
  20 0.975 303.5 2746.17
22050 20 6000
  1 0.025 302.7 2697.32
  2 0.075 299.4 2832.27
  3 0.125 308.3 3033.95
  4 0.175 298.1 2971.73
  5 0.225 305.2 3064.48
  6 0.275 300.5 3066.17
  7 0.325 296.7 3060.74
  8 0.375 297.5 3080.19
  9 0.425 300.6 3223.2
  10 0.475 294.5 3253.6
  11 0.525 305.6 3212.81
  12 0.575 301.5 3243
  13 0.625 294.1 3246.93
  14 0.675 299.3 3256.46
  15 0.725 293.7 3078.28
  16 0.775 297.8 3069.24
  17 0.825 303.4 2946.48
  18 0.875 297.8 2891.66
  19 0.925 301.6 2808.38
  20 0.975 301.7 2869.77
23100 20 6000
  1 0.025 299.2 2838.91
  2 0.075 304.6 2801.32
  3 0.125 303.3 2933
  4 0.175 297.8 2997.61
  5 0.225 309.9 2989.5
  6 0.275 293.9 3174.91
  7 0.325 304.7 3170.77
  8 0.375 295.2 3131.35
  9 0.425 301 3258.36
  10 0.475 295.3 3258.23
  11 0.525 301.5 3263.11
  12 0.575 306.4 3110.92
  13 0.625 298 3134
  14 0.675 297.8 3180.15
  15 0.725 292.3 2986.4
  16 0.775 300.4 2989.18
  17 0.825 296.3 2993.02
  18 0.875 304.6 3005.46
  19 0.925 298.7 2885.99
  20 0.975 299.1 2829.88
24150 20 6000
  1 0.025 302.3 2773.22
  2 0.075 300.8 2859.53
  3 0.125 306.7 2900.31
  4 0.175 296.7 3063.18
  5 0.225 306 2992.83
  6 0.275 302.6 3029.11
  7 0.325 300.4 3199.47
  8 0.375 301.7 3170.7
  9 0.425 291.2 3275.75
  10 0.475 295 3304.58
  11 0.525 303.3 3452.36
  12 0.575 305.6 3149.32
  13 0.625 296.2 3270.59
  14 0.675 296 3180.04
  15 0.725 297.5 3032.16
  16 0.775 294.5 3067.41
  17 0.825 299.3 2989.88
  18 0.875 301.7 2847.4
  19 0.925 303.1 2929.73
  20 0.975 299.4 2746.06
25200 20 6000
  1 0.025 294.7 2784.19
  2 0.075 300.2 2924.11
  3 0.125 303.8 3041.61
  4 0.175 302.4 2992.11
  5 0.225 306.2 3115.23
  6 0.275 299.8 3012.95
  7 0.325 300.5 3152.52
  8 0.375 297.6 3213.87
  9 0.425 296.3 3210.64
  10 0.475 297.3 3158.93
  11 0.525 302.6 3157.31
  12 0.575 300.5 3400.34
  13 0.625 289.9 3308.19
  14 0.675 301 3089.24
  15 0.725 295 2997.58
  16 0.775 295.7 3016.13
  17 0.825 305 3001.71
  18 0.875 300.9 2920.34
  19 0.925 299.8 2859.02
  20 0.975 310.8 2756.11
26250 20 6000
  1 0.025 302.5 2792.39
  2 0.075 296.7 2919.05
  3 0.125 309.2 2979.17
  4 0.175 298.2 3038.38
  5 0.225 308.8 3026.68
  6 0.275 302.3 3076.59
  7 0.325 294.9 3164.99
  8 0.375 300 3194.55
  9 0.425 299.3 3181.63
  10 0.475 289 3284.52
  11 0.525 302.1 3366.5
  12 0.575 303 3115.24
  13 0.625 290.2 3180.31
  14 0.675 302.4 3196.67
  15 0.725 292.8 3064.55
  16 0.775 296.3 2969.68
  17 0.825 306.4 2946.19
  18 0.875 301.3 2955.83
  19 0.925 301.7 2808.1
  20 0.975 302.9 2851.28
27300 20 6000
  1 0.025 297.1 2859.75
  2 0.075 301.5 2819.45
  3 0.125 310.2 2799.73
  4 0.175 293.6 2949.77
  5 0.225 304.5 2972.18
  6 0.275 303.2 3011.99
  7 0.325 294.7 3151.56
  8 0.375 297.7 3261.28
  9 0.425 299.7 3183.66
  10 0.475 293.8 3264.51
  11 0.525 303.3 3372.84
  12 0.575 301 3204.31
  13 0.625 293 3139.05
  14 0.675 297.7 3235.61
  15 0.725 294 3114.81
  16 0.775 301.4 2968.91
  17 0.825 305.5 2985.22
  18 0.875 301.3 2880.52
  19 0.925 301.7 2874.93
  20 0.975 305.1 2945.08
28350 20 6000
  1 0.025 296.8 2784.14
  2 0.075 299.8 2848.13
  3 0.125 308.2 2907.5
  4 0.175 298.8 2838.43
  5 0.225 307.3 3021.81
  6 0.275 296.2 3061.93
  7 0.325 296.2 3187.73
  8 0.375 300 3147.96
  9 0.425 299.1 3276.38
  10 0.475 291.4 3227.18
  11 0.525 301.9 3151.11
  12 0.575 306.9 3104.13
  13 0.625 294.6 3192.71
  14 0.675 296.3 3107.55
  15 0.725 298 3056.94
  16 0.775 294.1 3149.62
  17 0.825 306.2 3073.13
  18 0.875 302.3 2858
  19 0.925 301.6 2945.37
  20 0.975 304.3 2836.29
29400 20 6000
  1 0.025 296.4 2873.19
