# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 12000
  1 0.025 598.5 1521.52
  2 0.075 600.2 1481.26
  3 0.125 601.1 1447.96
  4 0.175 599.3 1509.31
  5 0.225 601.1 1507.77
  6 0.275 597.4 1448.55
  7 0.325 600.5 1416.79
  8 0.375 603.4 1514.29
  9 0.425 601.5 1430.9
  10 0.475 591.5 1496.65
  11 0.525 600.3 1482.59
  12 0.575 600.4 1514.48
  13 0.625 599.2 1529.61
  14 0.675 598.3 1516.94
  15 0.725 612 1477.2
  16 0.775 605.8 1433.66
  17 0.825 601.9 1512.54
  18 0.875 596 1500.6
  19 0.925 591.9 1504.5
  20 0.975 599.7 1523.76
2100 20 12000
  1 0.025 599.4 1469.97
  2 0.075 597 1504.22
  3 0.125 599.9 1528.96
  4 0.175 597.8 1499.91
  5 0.225 605.6 1468.59
  6 0.275 598.2 1435.21
  7 0.325 596.6 1499.34
  8 0.375 605.5 1495.82
  9 0.425 602.9 1443.07
  10 0.475 590.7 1476.54
  11 0.525 604.8 1512.66
  12 0.575 600.6 1518.78
  13 0.625 599.2 1550.19
  14 0.675 599.4 1522.94
  15 0.725 611.2 1474.67
  16 0.775 602.5 1508.83
  17 0.825 601.7 1465.62
  18 0.875 596.8 1503.45
  19 0.925 591.5 1486.25
  20 0.975 598.7 1517.06
3150 20 12000
  1 0.025 602.9 1445.34
  2 0.075 600.7 1516.84
  3 0.125 601.3 1517.64
  4 0.175 604.1 1455.55
  5 0.225 602.9 1479.79
  6 0.275 598.2 1495.45
  7 0.325 600.6 1447.24
  8 0.375 603.8 1497.5
  9 0.425 601.4 1475.46
  10 0.475 590.8 1508.69
  11 0.525 598.2 1478.04
  12 0.575 599.3 1520.45
  13 0.625 598.3 1509.89
  14 0.675 593.3 1521.18
  15 0.725 607.6 1525
  16 0.775 602.4 1475.03
  17 0.825 602.6 1473.36
  18 0.875 592.4 1467.13
  19 0.925 595.9 1466.68
  20 0.975 603.3 1450.16
4200 20 12000
  1 0.025 598.3 1428.47
  2 0.075 597.3 1477.48
  3 0.125 598.2 1502
  4 0.175 594.7 1484.35
  5 0.225 599.7 1464.23
  6 0.275 594.9 1465.59
  7 0.325 600.6 1403.66
  8 0.375 606.6 1486.22
  9 0.425 602 1550
  10 0.475 593 1561.25
  11 0.525 602 1522.93
  12 0.575 602.7 1535.6
  13 0.625 601.4 1519.8
  14 0.675 601.5 1509.39
