ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
6000
ITEM: BOX BOUNDS xy xz yz pp pp pp
-2.2784211430510659e-01 2.5952842114304943e+01 0.0000000000000000e+00
-2.6452388369616031e-01 2.5989523883696421e+01 0.0000000000000000e+00
-8.3943688575277520e-01 1.0373943688575268e+02 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
1 1 0.939975 1.0539 2.99267 -7.7331 0.389137 0.320026 -0.88441 
2 1 1.10338 0.880879 8.03897 -7.67943 -0.342813 0.09291 -0.478414 
3 1 1.07683 1.03373 13.3058 -7.77205 -0.211273 -0.804568 -0.648567 
21 1 0.902545 6.23186 3.25777 -7.74896 0.0961764 1.45263 -1.24761 
22 1 0.853055 6.12795 8.3831 -7.74402 -0.857905 0.449033 0.817611 
23 1 1.07082 6.17747 13.5586 -7.97882 0.151317 0.307922 0.216565 
41 1 0.832887 11.7096 3.17701 -7.80813 1.74601 -0.696271 -0.111077 
42 1 1.15955 11.3389 8.43401 -8.01572 -0.0305517 1.07633 -0.475094 
43 1 0.951405 11.4183 13.6892 -8.20038 -0.0693974 0.0286497 -0.218124 
101 1 6.31884 1.07732 3.06203 -8.24772 0.887825 -1.05321 0.271145 
102 1 6.3733 1.10818 8.2093 -7.69122 -0.364723 -0.108742 0.584244 
103 1 6.30332 1.14799 13.543 -7.72831 -0.420494 0.18785 -0.823095 
121 1 6.2514 6.28718 3.18013 -7.66687 -0.629109 -0.999732 -0.745316 
122 1 6.10832 6.2099 8.24649 -7.3759 -0.135717 0.597433 0.0425827 
123 1 6.23931 6.3188 13.5242 -7.96125 0.475541 0.649695 -0.277619 
141 1 6.31005 11.4895 2.8799 -7.8993 -0.568723 -0.129673 2.27734 
142 1 6.20491 11.4726 8.23916 -7.50935 1.19585 0.0670588 -0.184251 
143 1 6.3697 11.5759 13.4178 -8.25883 0.0632913 -0.256627 0.151297 
201 1 11.7179 1.21639 2.87902 -7.39544 -0.478797 -1.54621 1.86793 
202 1 11.7947 1.05504 8.19292 -8.40722 -0.921438 0.167772 0.368529 
203 1 11.5096 1.13692 13.5544 -7.51016 -0.103413 -1.14518 -0.191319 
221 1 11.3805 6.23224 3.21146 -7.59915 -0.264167 0.440279 -0.135642 
222 1 11.4402 6.18487 8.29864 -7.87364 -0.567262 0.460529 1.16953 
223 1 11.5998 6.19725 13.4922 -8.10291 0.895712 0.797133 0.510122 
241 1 11.5651 11.4159 3.03798 -7.9673 -1.44047 -0.803216 0.803181 
242 1 11.4823 11.5225 8.42745 -7.77559 0.1093 -1.84334 0.558371 
243 1 11.5161 11.3172 13.6344 -7.43989 0.515963 0.462512 -0.901114 
501 1 0.92346 3.61507 0.448649 -8.17277 0.0592807 0.1367 0.612321 
502 1 1.06856 3.81841 5.67377 -7.47411 -1.00624 -0.204955 0.132803 
503 1 0.920261 3.78256 10.9892 -7.5301 -0.189792 -0.688822 0.285405 
504 1 1.24102 3.82555 16.1686 -8.29291 -0.67861 0.677657 1.22437 
521 1 1.03271 8.79848 0.678976 -8.14698 -1.63259 0.855814 -0.199577 
522 1 0.947491 9.16296 5.60655 -7.40962 1.3291 -0.796445 2.92169 
523 1 1.04412 8.96011 10.8887 -7.98465 -1.34905 -0.501082 0.238485 
524 1 0.88615 9.23337 16.324 -7.53828 -0.397574 -0.880687 -1.15822 
601 1 6.46445 3.73666 0.367905 -7.67764 -1.2949 -0.865699 0.307276 
602 1 6.25492 3.84991 5.66705 -7.72066 0.532378 -0.804149 -0.527981 
603 1 6.21228 3.80592 10.9488 -7.77836 -0.946908 0.222246 -0.975269 
604 1 6.24598 3.76394 16.2876 -7.78538 0.777484 -0.0672809 -0.730218 
621 1 6.09599 8.98107 0.580093 -7.06473 1.59319 1.67829 -3.19854 
622 1 6.36211 9.06483 5.68224 -7.76254 0.445685 -1.38261 1.04164 
623 1 6.21409 9.07899 11.0741 -7.63989 -0.292187 -0.269319 -0.692015 
624 1 6.27075 9.06181 16.3447 -7.7924 1.02446 -0.0628488 -1.97015 
701 1 11.4786 3.50011 0.501359 -7.86905 1.53467 0.760528 0.530332 
702 1 11.5953 4.07435 5.70766 -7.39813 -0.681477 -1.27472 1.43373 
703 1 11.5821 3.84406 10.9304 -7.50769 -2.06845 0.641435 -1.0934 
704 1 11.4832 3.71244 16.2166 -8.10316 1.17298 2.70376 -0.00552099 
721 1 11.3705 8.89606 0.543589 -8.0485 1.62987 -0.190129 -1.58081 
722 1 11.4508 9.06191 5.69434 -7.54168 0.837423 -0.71532 -1.01173 
723 1 11.4121 9.13067 10.8622 -7.89996 0.505769 -0.207788 0.51374 
724 1 11.552 9.13528 16.0919 -7.77936 -0.00470924 -0.905215 -1.29485 
1001 1 3.72248 1.1197 0.441809 -7.97901 0.671062 0.236213 0.537005 
1002 1 3.65535 0.936341 5.55753 -7.17703 0.702472 0.706273 0.957705 
1003 1 3.52222 1.14698 10.9336 -8.00591 0.548359 -0.785661 0.30622 
1004 1 3.64174 0.767428 16.0347 -7.10131 -0.278349 0.17558 0.980196 
1021 1 3.68205 6.31912 0.519175 -7.62839 -0.259994 -0.348381 -0.517635 
1022 1 3.68967 6.28227 5.77844 -7.9385 0.235836 0.411054 -0.461448 
1023 1 3.67333 6.31749 10.9625 -7.9593 1.059 -0.487779 -0.352546 
1024 1 3.59528 6.19041 16.1558 -7.82405 0.209783 -1.12802 -0.762851 
1041 1 3.64743 11.4812 0.436425 -7.07497 1.23945 0.716271 0.103589 
1042 1 3.88641 11.7815 5.52967 -7.64629 0.55684 -1.10386 1.02854 
1043 1 3.85746 11.5623 10.9807 -8.0672 -0.343983 -0.539974 -0.224325 
1044 1 3.61865 11.4319 16.1805 -7.31512 -0.62966 0.603621 1.07329 
1101 1 9.05756 1.06875 0.510459 -7.20664 -0.845538 -0.382492 0.19405 
1102 1 9.02533 0.895429 5.74245 -7.50581 -0.715681 0.559606 -1.7161 
1103 1 8.95238 1.16598 10.8314 -7.28464 -0.500888 -0.534508 0.628598 
1104 1 8.84628 1.12151 16.3171 -7.89488 -1.06358 -1.43522 0.219142 
1121 1 8.91144 6.22391 0.370377 -7.97424 1.43779 0.345129 -0.260541 
1122 1 9.17674 6.26067 5.64441 -8.18603 -0.801436 -0.404961 -0.573358 
1123 1 9.03236 6.18149 10.6593 -7.45986 0.129209 0.7914 0.857621 
1124 1 8.84917 6.2719 16.1163 -8.05282 0.431823 0.270304 -0.414991 
1141 1 8.93278 11.4484 0.450831 -8.29223 0.857072 0.666472 0.0255071 
