# Chunk-averaged data for fix 3 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
1050 20 18000
  1 0.025 897.6 504.088
  2 0.075 899.8 514.273
  3 0.125 896.8 513.59
  4 0.175 884.6 502.037
  5 0.225 898 503.79
  6 0.275 902.6 485.805
  7 0.325 903 494.048
  8 0.375 892.9 490.65
  9 0.425 903.9 485.774
  10 0.475 913.2 507.3
  11 0.525 883 520.625
  12 0.575 902.6 504.458
  13 0.625 899.4 505.223
  14 0.675 889.6 505.443
  15 0.725 897.1 504.807
  16 0.775 904.6 497.091
  17 0.825 905.1 509.417
  18 0.875 902.5 500.204
  19 0.925 912.3 496.178
  20 0.975 911.4 502.695
2100 20 18000
  1 0.025 906.2 498.915
  2 0.075 905.1 500.184
  3 0.125 900.4 501.531
  4 0.175 897.5 496.551
  5 0.225 901.2 519.489
  6 0.275 901.5 490.56
  7 0.325 899.7 488.331
  8 0.375 894.3 491.094
  9 0.425 893.4 497.386
  10 0.475 892.2 529.949
  11 0.525 878.6 518.078
  12 0.575 896.1 509.821
  13 0.625 901 492.179
  14 0.675 896.5 502.437
  15 0.725 899.7 503.469
  16 0.775 901.4 504.813
  17 0.825 900.9 505.336
  18 0.875 899.7 497.092
  19 0.925 910.3 497.302
  20 0.975 924.3 487.236
3150 20 18000
  1 0.025 898.4 485.696
  2 0.075 904.7 475.998
  3 0.125 899.9 501.627
  4 0.175 889.2 496.415
  5 0.225 911.1 509.439
  6 0.275 905 498.344
  7 0.325 900.9 509.349
  8 0.375 891.9 499.243
  9 0.425 900.9 515.905
  10 0.475 910.1 516.106
  11 0.525 886.2 510.485
  12 0.575 905.3 509.168
  13 0.625 908.6 514.612
  14 0.675 896.8 499.98
  15 0.725 900.6 502.118
  16 0.775 901.8 499.004
  17 0.825 901.2 499.116
  18 0.875 885.6 511.239
  19 0.925 896.8 500.539
  20 0.975 905 488.39
4200 20 18000
  1 0.025 907.8 482.076
  2 0.075 902.2 500.872
  3 0.125 900.4 485.941
  4 0.175 899.1 507.473
  5 0.225 899.2 500.052
  6 0.275 896.7 505.469
  7 0.325 898.9 507.229
  8 0.375 886.5 491.528
  9 0.425 892.9 512.066
  10 0.475 902.5 499.312
  11 0.525 880.5 528.657
  12 0.575 899.2 512.538
  13 0.625 898.6 499.736
  14 0.675 896.6 497.065
  15 0.725 900 511.792
  16 0.775 900.6 492.848
  17 0.825 901.5 511.868
  18 0.875 903.3 503.194
  19 0.925 912.1 499.74
  20 0.975 921.4 481.595
5250 20 18000
  1 0.025 904.6 485.068
  2 0.075 902.8 498.88
  3 0.125 898.2 502.24
  4 0.175 885 487.981
  5 0.225 901.8 491.887
  6 0.275 900.9 500.827
  7 0.325 903.9 508.855
  8 0.375 893.9 508.571
  9 0.425 908.5 510.713
  10 0.475 910.5 517.306
  11 0.525 892.2 518.075
  12 0.575 902.3 506.144
  13 0.625 893.7 521.338
  14 0.675 883.4 499.752
  15 0.725 892.1 505.191
  16 0.775 897.8 489.511
  17 0.825 899.4 507.281
  18 0.875 899.5 496.861
  19 0.925 909.8 485.902
  20 0.975 919.7 491.242
6300 20 18000
  1 0.025 901.6 486.357
  2 0.075 900.4 483.588
  3 0.125 896.8 490.707
  4 0.175 887.4 495.67
  5 0.225 898.7 491.828
  6 0.275 898 510.257
  7 0.325 899.9 503.661
  8 0.375 893.9 497.762
  9 0.425 902.2 513.442
  10 0.475 908.9 529.352
  11 0.525 883.2 523.526
  12 0.575 900.8 514.251
  13 0.625 896.6 504.715
  14 0.675 890.7 525.743
  15 0.725 897.3 509.047
  16 0.775 901.7 493.557
  17 0.825 903.9 509.991
  18 0.875 902.9 503.03
  19 0.925 916.8 489.605
  20 0.975 918.3 479.35
7350 20 18000
  1 0.025 907.9 483.799
  2 0.075 904 479.389
  3 0.125 899.9 489.114
  4 0.175 896.5 498.732
  5 0.225 900.6 508.576
  6 0.275 899.6 506.909
  7 0.325 902.4 499.083
  8 0.375 893.7 501.185
  9 0.425 895.6 511.301
  10 0.475 901.3 506.286
  11 0.525 877.1 521.82
  12 0.575 896.3 509.73
  13 0.625 896 517.724
  14 0.675 894.7 516.363
  15 0.725 899.1 505.605
  16 0.775 900.4 510.818
  17 0.825 901.4 503.14
  18 0.875 902.4 496.607
