ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
3600
ITEM: BOX BOUNDS xy xz yz pp pp pp
-4.8045124226188562e-01 7.2448451242262166e+01 0.0000000000000000e+00
-1.5280815579186502e-01 2.1743208155792324e+01 0.0000000000000000e+00
-3.6980599753644938e-01 2.6129805997535939e+01 0.0000000000000000e+00
ITEM: ATOMS id type x y z c_peratom fx fy fz 
1695 1 9.41406 9.64785 10.8012 -8.38135 -1.06086 0.0200834 -0.826448 
726 1 0.389029 0.720377 7.35929 -8.23811 -0.508513 1.46277 0.563397 
1686 1 0.355226 8.02853 12.6963 -7.76648 -0.592801 -0.106899 2.08225 
126 1 0.259718 4.63566 2.45221 -8.69563 2.67389 -2.07514 -2.25169 
846 1 0.262011 4.21784 7.49724 -8.34046 1.0453 1.8017 -0.0201056 
256 1 9.00256 9.69248 2.64282 -8.25069 2.07534 0.822477 -0.874993 
246 1 0.163939 7.88403 2.39719 -7.74204 -0.372715 -1.46769 -2.86094 
1458 1 7.75752 0.805383 12.7295 -7.80107 0.76416 0.651154 -2.51351 
250 1 6.00462 10.1189 2.8075 -7.55827 -0.850243 -1.92543 -1.77661 
12 1 4.17195 0.869593 2.32583 -6.15184 0.8704 0.617395 -1.99125 
732 1 4.01253 0.429055 7.67054 -8.11051 1.24672 -0.0890063 -1.55577 
20 2 11.4794 2.57501 0.911742 -28.6483 -1.47054 0.510583 0.636894 
132 1 3.57616 4.46437 2.10466 -7.49745 1.87551 -2.85963 -2.06325 
852 1 3.90236 4.25277 7.14264 -7.13765 2.59112 1.8538 1.6496 
864 1 11.5485 4.39631 7.22044 -6.83341 -1.93625 -2.39517 -0.762226 
252 1 4.01561 8.3726 2.29662 -7.53635 -0.100379 1.87877 -1.43772 
972 1 3.89548 8.03411 7.68322 -8.36239 0.706144 -1.15346 0.864444 
850 1 5.8477 6.22136 7.847 -9.00062 -2.07023 -1.23086 1.06867 
18 1 7.68022 0.839249 1.9525 -7.02216 -2.0429 -0.548256 0.534283 
738 1 7.63674 0.738222 7.15738 -7.14106 0.336389 -0.4164 -0.307191 
983 1 11.379 8.1241 9.97816 -8.49347 -0.513099 -1.06092 0.64746 
138 1 7.51491 4.9844 2.28024 -7.98885 1.12065 -2.11125 0.825779 
858 1 7.86645 4.83657 7.51496 -8.10391 0.503319 -1.6764 0.508091 
860 2 11.2287 6.35316 6.52242 -29.3984 1.44636 -1.2935 -0.513146 
258 1 7.30377 7.90014 1.81669 -8.30275 -0.0618155 1.25903 -1.0424 
978 1 7.76958 8.02794 7.21436 -7.79802 -0.0634476 0.55245 0.858894 
1572 1 4.27588 4.61349 12.7221 -7.36124 -1.13396 -3.09669 1.0681 
1704 1 11.1351 8.19954 12.7442 -6.31698 2.06273 -1.04608 -3.25925 
1460 2 11.4083 2.8805 11.4887 -28.8458 0.772945 -0.392554 1.28603 
980 2 11.0193 9.94754 6.2404 -28.3086 1.35315 -0.198601 -0.249571 
1580 2 11.5836 6.41626 11.456 -28.8584 -0.500072 0.318909 2.16099 
970 1 5.80202 9.82095 7.68339 -8.74697 -0.0433535 0.433226 -1.2667 
743 1 11.4195 0.827391 9.89162 -7.70852 -0.669153 -0.722669 -1.58931 
255 1 9.53999 9.79123 -0.163469 -8.06705 -0.42821 0.214464 3.48678 
856 1 10.067 6.20103 8.26475 -7.98969 -1.79169 1.95914 0.584882 
976 1 9.53952 9.80107 8.00761 -8.46615 -0.508991 0.548596 0.270069 
5 1 0.468422 0.626468 4.69608 -7.9192 -1.70569 0.457209 0.457116 
1698 1 7.69334 8.19827 12.5849 -9.10111 0.0584356 -0.840964 -0.893932 
125 1 0.247659 3.84133 4.80059 -7.4959 3.11819 -0.914242 0.0522712 
845 1 0.00154208 4.57615 9.96349 -7.98149 0.787034 0.22558 2.18904 
245 1 0.370501 7.72484 4.86109 -8.14565 -0.309089 -0.756681 2.389 
965 1 0.578776 7.60589 10.3378 -8.03059 -2.06166 0.669214 -2.96616 
11 1 4.28008 0.42455 4.80023 -7.82242 1.01853 1.1975 2.79768 
731 1 3.76642 0.818104 10.1903 -7.94407 -1.36251 0.586329 -1.78112 
131 1 4.30822 3.92387 4.62225 -7.26598 -1.21436 -0.148892 -0.0529645 
851 1 3.96192 4.21628 10.1901 -8.16696 -0.454012 -1.28261 -2.11278 
251 1 3.58024 8.073 5.11625 -7.63755 0.934266 -0.700667 0.267889 
971 1 3.79529 7.78847 10.3836 -8.17066 1.58551 -0.061986 -1.56881 
17 1 7.78481 0.044424 4.37275 -7.51317 -0.642186 -0.0106723 0.77221 
737 1 7.58317 0.905249 9.90287 -8.70394 1.40718 -0.830144 0.369044 
137 1 7.78582 4.37855 4.81792 -7.92951 -0.473069 1.58754 0.540175 
857 1 7.61784 4.14777 10.0406 -8.14179 -1.41949 0.414141 -1.47039 
257 1 7.62237 7.73253 4.3512 -7.24727 -2.29835 -2.15617 1.00044 
977 1 7.56891 7.625 9.83045 -8.85287 1.73294 0.798605 0.911332 
966 1 0.811576 7.81888 7.48619 -8.07743 0.01775 2.70332 0.609087 
129 1 6.11101 5.81804 -0.0108405 -7.1042 0.289098 2.44092 0.410849 
24 1 11.4122 0.972722 2.13151 -7.15572 3.08082 2.09647 0.285491 
23 1 11.3691 0.894792 4.76977 -7.65418 2.20237 -1.68431 -0.373266 
969 1 5.87985 9.30989 5.18822 -7.29957 -0.398051 1.71382 1.35664 
243 1 2.17559 9.51349 0.0305593 -8.38372 1.97463 0.397463 2.16004 
2 2 0.617693 2.73071 1.09268 -27.0672 -2.42128 0.289476 0.150177 
722 2 0.350915 2.58907 6.4488 -29.2846 0.758072 -1.07847 -0.827736 
1442 2 0.136934 2.44574 12.0233 -27.8575 0.418999 1.23139 -2.01016 
122 2 0.20751 6.17895 1.14924 -28.8026 -1.82933 1.1551 -0.359576 
842 2 0.355738 6.32675 6.63665 -27.8386 0.413675 -3.80107 -1.56841 
1562 2 0.237709 6.16715 11.6425 -28.9652 -0.785283 -0.0729727 1.13509 
242 2 0.339066 9.82214 1.21912 -29.1465 0.116923 -2.18341 -0.617323 
962 2 0.232432 9.81486 6.70736 -28.2214 3.49896 1.12713 -1.3764 
1682 2 0.338901 9.93702 11.6902 -29.0752 0.204569 -0.069063 2.37424 
8 2 3.87196 2.50654 1.18449 -29.0142 6.00144 -0.595868 1.57896 
728 2 4.2208 2.34658 6.33697 -29.6253 -1.18565 0.760303 -0.53933 
1448 2 3.96537 2.51584 11.5694 -28.7867 -1.08188 4.09345 0.321084 
128 2 3.82352 6.19704 0.901012 -29.8413 0.78702 0.320751 1.31111 
848 2 4.07953 6.12002 6.55997 -28.4238 -2.10889 0.435169 -1.45469 
1568 2 3.84326 6.3223 11.9742 -29.2278 0.596638 0.147381 -0.829904 
248 2 4.09492 9.93574 1.01368 -27.5828 -0.439093 -0.253912 0.495585 
968 2 3.89193 9.72288 6.45451 -29.0082 -0.272063 0.0324173 -1.2206 
1688 2 3.89497 10.0357 11.8711 -27.6429 -1.27466 -3.03172 -2.31885 
14 2 7.63718 2.70143 0.871922 -30.415 -0.297231 -1.31208 0.51237 
734 2 7.87229 3.03354 6.4098 -28.964 -1.67566 -2.64732 -0.32422 
1454 2 7.59358 2.60274 11.4333 -28.6941 0.647195 0.195694 2.13134 
134 2 7.73709 6.22509 0.939291 -27.9876 0.220177 0.339885 -0.864326 
854 2 7.5045 6.30554 6.34425 -28.6146 -0.0358077 1.28594 -2.12675 
